score;mismaMarca;ratio;offerId;offerPrice;offerTitle;productId;tiendasProducto;precioMinProducto;productName;tokensComunes;offerUrl
0.275;0;1.10;207;1090;"Papelillos Gizeh Black King Size - Sabanas";11023;2;990;"Honeypuff Papelillos 100 Dólares King Size";"papelillos king size";"https://fumetas.cl/papelillos-gizeh-black-king-size-sabanas"
0.275;0;4.03;36472;3990;"LRC Porta Papelillos King Size - Orange";11023;2;990;"Honeypuff Papelillos 100 Dólares King Size";"papelillos king size";"https://fumetas.cl/lion-rolling-circus-porta-papelillos-king-size?variant=Orange"
0.274;0;3.43;37462;23990;"Pulsar Batería Cartridges 510 DL Centro - Negro";11022;2;6990;"Brass Knuckles Batería 900mAh con Pantalla";"bateria cartridges 510 negro";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl-centro?variant=Negro"
0.274;0;1.45;37208;1290;"LRC Blunt Hemp Wrap x2 - Sabores - Bubble Gum";10402;2;890;"Blunt Wrap Double Platinum Blueberry x2";"blunt wrap x2";"https://fumetas.cl/lrc-blunt-hemp-wrap-sabores-surtidos?variant=Bubble%20Gum"
0.273;0;1.14;19118;7990;"Thievery Daily Use 420 Cleaner 1 lt";10200;3;6990;"Limpiador Parafernalia Silicona Thievery 250Ml";"thievery cleaner";"https://fumetas.cl/thievery-daily-use-420-cleaner-1-lt"
0.272;0;5.68;33793;4190;"Moledor Hemp Gizeh 55mm - Negro";10126;3;23800;"Moledor Galaxy de 4 partes y con tamizador";"moledor 55mm negro";"https://fumetas.cl/moledor-hemp-gizeh?variant=Negro"
0.272;0;1.55;37471;16990;"Pulsar Bateria 510 Cartridge Pantalla Digital - Thermo Chaos Charm";10638;2;10990;"Bateria Galaxy 510";"bateria 510 cartridge";"https://fumetas.cl/pulsar-bateria-pantalla-digital?variant=Thermo%20Chaos%20Charm"
0.271;0;1.00;19938;990;"Papelillos Flame King Size Wide Blanqueado";10878;2;990;"Khemo Silver King Size";"papelillos king size";"https://fumetas.cl/papelillos-flame-king-size"
0.269;0;1.21;2085;1490;"Conos Blunt Kush Hemp x2 - Sabores";10568;3;1800;"Blunt Hemp Wrap Lion Rolling Circus Rolling Stones Berry Gelato";"conos blunt hemp";"https://fumetas.cl/conos-kush-hemp-sabores"
0.269;0;1.21;37534;1490;"Conos Blunt Kush Hemp x2 - Sabores - Original";10568;3;1800;"Blunt Hemp Wrap Lion Rolling Circus Rolling Stones Berry Gelato";"conos blunt hemp";"https://fumetas.cl/conos-kush-hemp-sabores?variant=Original"
0.269;0;1.93;13417;1290;"LRC Papelillos Unbleached 1 1/4 + Tips";10354;2;2490;"Blazy Susan Roll 8m Unbleached";"papelillos unbleached";"https://fumetas.cl/lrc-papelillos-unbleached-1-14-tips"
0.268;0;3.82;37469;41990;"Pulsar Batería Doble Cartridge 510 DL Tandem - Thermo Crystal Ball";10638;2;10990;"Bateria Galaxy 510";"bateria cartridge 510";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl-tandem?variant=Thermo%20Crystal%20Ball"
0.267;0;1.82;34238;990;"Blunt Kush Hemp Wrap x2 - Zero";10568;3;1800;"Blunt Hemp Wrap Lion Rolling Circus Rolling Stones Berry Gelato";"blunt hemp wrap";"https://fumetas.cl/blunt-kush-hemp-wrap?variant=Zero"
0.267;0;1.16;34317;11490;"Galaxy Batería Cartridge 510 - Negro";10548;2;9891;"Yocan Flat Vaporizador para Cartridge";"cartridge negro";"https://fumetas.cl/galaxy-bateria-cartridge-18v?variant=Negro"
0.266;0;1.82;34234;990;"Blunt Kush Hemp Wrap x2 - Sweet";10568;3;1800;"Blunt Hemp Wrap Lion Rolling Circus Rolling Stones Berry Gelato";"blunt hemp wrap";"https://fumetas.cl/blunt-kush-hemp-wrap?variant=Sweet"
0.266;0;0.00;36707;8790;"Bandeja OCB Mediana - Blanco colores";10999;2;0;"Khemo Bandeja Metalica 16x28cm";"bandeja colores";"https://fumetas.cl/bandeja-ocb-mediana?variant=Blanco%20colores"
0.266;0;1.00;37031;1990;"G-Rollz Blunt Pre Rolled Hemp Wrap x2 - Sabores - Grape";10543;2;1990;"Blunt Hemp Wrap Lion Rolling Circus Terpenes KKKSH";"blunt hemp wrap";"https://fumetas.cl/g-rollz-pre-rolled-hemp-wrap-sabores?variant=Grape"
0.265;0;2.24;37031;1990;"G-Rollz Blunt Pre Rolled Hemp Wrap x2 - Sabores - Grape";10402;2;890;"Blunt Wrap Double Platinum Blueberry x2";"blunt wrap x2";"https://fumetas.cl/g-rollz-pre-rolled-hemp-wrap-sabores?variant=Grape"
0.265;0;1.10;13595;1090;"Papelillos Gizeh King Size verde con imán - Sabanas";10878;2;990;"Khemo Silver King Size";"papelillos king size";"https://fumetas.cl/papelillos-gizeh-king-size-verde-con-iman"
0.265;0;1.00;37030;1990;"G-Rollz Blunt Pre Rolled Hemp Wrap x2 - Sabores - Mango";10543;2;1990;"Blunt Hemp Wrap Lion Rolling Circus Terpenes KKKSH";"blunt hemp wrap";"https://fumetas.cl/g-rollz-pre-rolled-hemp-wrap-sabores?variant=Mango"
0.264;0;1.82;34233;990;"Blunt Kush Hemp Wrap x2 - Berries";10568;3;1800;"Blunt Hemp Wrap Lion Rolling Circus Rolling Stones Berry Gelato";"blunt hemp wrap";"https://fumetas.cl/blunt-kush-hemp-wrap?variant=Berries"
0.264;0;1.82;34235;990;"Blunt Kush Hemp Wrap x2 - Lemonade";10568;3;1800;"Blunt Hemp Wrap Lion Rolling Circus Rolling Stones Berry Gelato";"blunt hemp wrap";"https://fumetas.cl/blunt-kush-hemp-wrap?variant=Lemonade"
0.264;0;3.82;37468;41990;"Pulsar Batería Doble Cartridge 510 DL Tandem - Thermo Magic Missile";10638;2;10990;"Bateria Galaxy 510";"bateria cartridge 510";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl-tandem?variant=Thermo%20Magic%20Missile"
0.264;0;3.32;193;2290;"G-Rollz Papelillos Unbleached Extra Thin 1 1/4 + Tips";10714;2;690;"Blazy Susan Boquillas Tips Unbleached Perforadas 50u";"unbleached tips";"https://fumetas.cl/g-rollz-papelillos-unbleached-extra-thin-1-14-tips"
0.264;0;2.24;37030;1990;"G-Rollz Blunt Pre Rolled Hemp Wrap x2 - Sabores - Mango";10402;2;890;"Blunt Wrap Double Platinum Blueberry x2";"blunt wrap x2";"https://fumetas.cl/g-rollz-pre-rolled-hemp-wrap-sabores?variant=Mango"
0.263;0;4.29;37269;29990;"Pulsar Batería Cartridges 510 DL 2.0 Pro - HighTimes Negro";11022;2;6990;"Brass Knuckles Batería 900mAh con Pantalla";"bateria cartridges 510 negro";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl-20-pro?variant=HighTimes%20Negro"
0.263;0;1.35;13313;56541;"Calvo Glass Bong Rig Monster 21 cm";10461;2;41990;"Bonglab Cobra Rig Kit Extractos";"bong rig";"https://fumetas.cl/calvo-glass-rig-monster-21cm"
0.262;0;5.57;36825;15790;"G Pen Glass Adapter Connect - 14mm";10471;2;87991;"Puffco Pivot Glass Adapter con 3D Chamber";"glass adapter";"https://fumetas.cl/grenco-glass-adapter-connect-black-g-pen?variant=14mm"
0.261;0;2.52;203;2490;"Smokers Choice Pack Papelillos King Size + Boquillas";11023;2;990;"Honeypuff Papelillos 100 Dólares King Size";"papelillos king size";"https://fumetas.cl/smokers-choice-pack-papelillos-king-size-boquillas"
0.260;0;2.43;20185;16990;"Pulsar Bateria 510 Cartridge Pantalla Digital";11022;2;6990;"Brass Knuckles Batería 900mAh con Pantalla";"bateria 510 pantalla";"https://fumetas.cl/pulsar-bateria-pantalla-digital"
0.259;0;1.02;13565;24990;"Calvo Banger Full Weld Hourglass Kit 90° - Macho 14mm";5926;2;24592;"Bucket Banger Cuarzo Diseño Blazy Susan 14mm Macho | PIRANHA";"banger macho 14mm";"https://fumetas.cl/calvo-banger-full-weld-hourglass-kit-90-macho-14mm"
0.259;0;1.01;19519;1490;"Papelillos Gizeh Queen Size + Tips";10685;2;1500;"Papelillos Vibes Rice King Size Slim";"papelillos size";"https://fumetas.cl/papelillos-gizeh-queen-size-tips"
0.259;0;7.28;19524;79990;"Pulsar Batería 510 Delta 3 en 1 Kit";10638;2;10990;"Bateria Galaxy 510";"bateria 510";"https://fumetas.cl/pulsar-bateria-510-delta-3-en-1-kit"
0.259;0;176.98;13265;2390;"Tubos Gizeh Carbón Activo 100 uds.";10829;2;422991;"Filtro de Carbón Activado Kasvi 315x1200mm";"carbon activo";"https://fumetas.cl/tubos-gizeh-carbon-activo-100-unid"
0.258;0;1.38;33662;33990;"Dream High Moledor Cerámico 63mm - Gris";5792;2;24592;"Moledor Cerámico Galaxy Pocket Grinder 5,5cm 4 Partes | PIRANHA";"moledor ceramico gris";"https://fumetas.cl/dream-high-moledor-ceramico-63mm?variant=Gris"
0.258;0;2.44;33644;59990;"Dream High Moledor Ceramico 3.0 63mm - Gris";5792;2;24592;"Moledor Cerámico Galaxy Pocket Grinder 5,5cm 4 Partes | PIRANHA";"moledor ceramico gris";"https://fumetas.cl/dream-high-moledor-ceramico-30-63mm?variant=Gris"
0.257;0;1.56;35310;26990;"Calvo Bong Aqua Rig 19cm - Rojo";10461;2;41990;"Bonglab Cobra Rig Kit Extractos";"bong rig";"https://fumetas.cl/calvo-aqua-rig-19cm?variant=Rojo"
0.257;0;1.00;19938;990;"Papelillos Flame King Size Wide Blanqueado";11023;2;990;"Honeypuff Papelillos 100 Dólares King Size";"papelillos king size";"https://fumetas.cl/papelillos-flame-king-size"
0.255;0;1.39;71667;10990;"Calvo Lite Moledor Aluminio 50mm - Rojo";5507;2;15291;"Grinder Galaxy Aluminio 55mm";"moledor aluminio rojo";"https://fumetas.cl/moledor-calvo-lite-aluminio-50mm?variant=Rojo"
0.255;0;2.52;202;2490;"G-Rollz Papelillos King Size Lightly Dyed Pink + Tips";10878;2;990;"Khemo Silver King Size";"papelillos king size";"https://fumetas.cl/g-rollz-papelillos-lightly-dyed-pink-tips"
0.254;0;1.56;35311;26990;"Calvo Bong Aqua Rig 19cm - Amarillo";10461;2;41990;"Bonglab Cobra Rig Kit Extractos";"bong rig";"https://fumetas.cl/calvo-aqua-rig-19cm?variant=Amarillo"
0.254;0;1.15;71667;10990;"Calvo Lite Moledor Aluminio 50mm - Rojo";5512;2;12591;"Grinder Galaxy Aluminio 38mm";"moledor aluminio rojo";"https://fumetas.cl/moledor-calvo-lite-aluminio-50mm?variant=Rojo"
0.253;0;4.89;477;4890;"Hemper Hemp Rolls + Glass Tips King Size - Sabores";11018;2;1000;"Soulblime Blunt Hemp Wraps Chocomint";"hemp sabores";"https://fumetas.cl/hemper-hemp-rolls-glass-tips-king-size-sabores"
0.253;0;2.91;20182;31990;"Pulsar Batería Cartridges 510 DL 5.0";10638;2;10990;"Bateria Galaxy 510";"bateria 510";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl-50"
0.253;0;1.82;20241;19990;"Pulsar Batería Cartridges 510 DL";10638;2;10990;"Bateria Galaxy 510";"bateria 510";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl"
0.253;0;1.21;37537;1490;"Conos Blunt Kush Hemp x2 - Sabores - Grape";10568;3;1800;"Blunt Hemp Wrap Lion Rolling Circus Rolling Stones Berry Gelato";"conos blunt hemp";"https://fumetas.cl/conos-kush-hemp-sabores?variant=Grape"
0.252;0;47.05;1230;8990;"Boquillas Gizeh Carbon Activado Procell Black 6 mm";10829;2;422991;"Filtro de Carbón Activado Kasvi 315x1200mm";"carbon activado";"https://fumetas.cl/filtros-gizeh-carbon-activado-procell-black-6-mm"
0.252;0;47.05;2129;8990;"Boquillas Gizeh Carbon Activado Procell Green 6 mm";10829;2;422991;"Filtro de Carbón Activado Kasvi 315x1200mm";"carbon activado";"https://fumetas.cl/filtros-gizeh-carbon-activado-procell-green-6-mm"
0.252;0;1.10;13595;1090;"Papelillos Gizeh King Size verde con imán - Sabanas";11023;2;990;"Honeypuff Papelillos 100 Dólares King Size";"papelillos king size";"https://fumetas.cl/papelillos-gizeh-king-size-verde-con-iman"
0.252;0;0.00;19553;6990;"Bandeja Gizeh metálica grande";10999;2;0;"Khemo Bandeja Metalica 16x28cm";"bandeja metalica";"https://fumetas.cl/bandeja-gizeh-metalica-grande"
0.252;0;2.48;37599;5490;"PMG Kontainer Large - Racecar Red";10618;2;13600;"Bandeja Cookies Metálica Para Enrolar";"large red";"https://fumetas.cl/pmg-kontainer-large?variant=Racecar%20Red"
0.252;0;2.41;2914;2390;"Soulblime 6 Conos Pre-enrolados Pink King Size";5421;2;990;"Papelillo Unbleached King Size Slim Blazy Susan";"king size";"https://fumetas.cl/soulblime-6-conos-pre-enrolados-pink-king-size"
0.251;0;1.39;59848;10990;"Calvo Lite Moledor Aluminio 50mm - Morado";5507;2;15291;"Grinder Galaxy Aluminio 55mm";"moledor aluminio morado";"https://fumetas.cl/moledor-calvo-lite-aluminio-50mm?variant=Morado"
0.251;0;4.09;59813;48990;"Calvo Moledor Aura Aluminio XL 100mm - Negro";5794;2;11990;"MOLEDOR PLASTICO REFORZADO XL-STORZ & BICKEL";"moledor xl";"https://fumetas.cl/calvo-aura-moledor-aluminio-xl-100mm?variant=Negro"
0.251;0;1.68;3762;2190;"G-Rollz 3 Conos Pre Enrolados Bio Organic Green Hemp King Size";11048;2;1300;"Vibes Papelillos Organic Hemp 1 1/4";"organic hemp";"https://fumetas.cl/g-rollz-3-conos-pre-enrolados-bio-organic-green-hemp-king-size"
0.251;0;1.82;34236;990;"Blunt Kush Hemp Wrap x2 - Kiwi Strawberry";10568;3;1800;"Blunt Hemp Wrap Lion Rolling Circus Rolling Stones Berry Gelato";"blunt hemp wrap";"https://fumetas.cl/blunt-kush-hemp-wrap?variant=Kiwi%20Strawberry"
0.251;0;2.81;13524;39990;"Pulsar APX Volt Atomizador – Repuesto Original con Boquilla de Vidrio";10611;1;14241;"Repuesto de Vidrio Vaporizador Yocan Falcon Glass Attachment | PIRANHA";"repuesto vidrio";"https://fumetas.cl/pulsar-apx-volt-atomizador-repuesto-original-con-boquilla-de-vidrio"
0.251;0;1.22;33687;29990;"Moledor Calvo Cerámico 60mm - Morado";10734;2;24493;"Moledor Blazy Susan Aluminio 60mm 4 Partes";"moledor 60mm morado";"https://fumetas.cl/moledor-calvo-ceramico-60mm?variant=Morado"
0.250;0;250.29;13499;1690;"Filtros Gizeh Slim Con Carbón Activo 6mm";10829;2;422991;"Filtro de Carbón Activado Kasvi 315x1200mm";"carbon activo";"https://fumetas.cl/filtros-gizeh-slim-6mm"
0.250;0;1.15;59848;10990;"Calvo Lite Moledor Aluminio 50mm - Morado";5512;2;12591;"Grinder Galaxy Aluminio 38mm";"moledor aluminio morado";"https://fumetas.cl/moledor-calvo-lite-aluminio-50mm?variant=Morado"
0.250;0;1.21;37535;1490;"Conos Blunt Kush Hemp x2 - Sabores - Sweet";10568;3;1800;"Blunt Hemp Wrap Lion Rolling Circus Rolling Stones Berry Gelato";"conos blunt hemp";"https://fumetas.cl/conos-kush-hemp-sabores?variant=Sweet"
0.249;0;2.72;1206;2690;"Gizeh 3 Conos Pre-enrolados King Size Black";5421;2;990;"Papelillo Unbleached King Size Slim Blazy Susan";"king size";"https://fumetas.cl/gizeh-3-conos-pre-enrolados-king-size-black-boquilla"
0.249;0;3.93;2028;3890;"Raw Cajita Metálica para Pre-Enrolados King Size";5421;2;990;"Papelillo Unbleached King Size Slim Blazy Susan";"king size";"https://fumetas.cl/raw-cajita-metalica-para-pre-enrolados-king-size"
0.249;0;1.36;19332;14990;"Pulsar Batería 510 DL Lite";10638;2;10990;"Bateria Galaxy 510";"bateria 510";"https://fumetas.cl/pulsar-bateria-510-dl-lite"
0.248;0;1.21;37536;1490;"Conos Blunt Kush Hemp x2 - Sabores - Lemonade";10568;3;1800;"Blunt Hemp Wrap Lion Rolling Circus Rolling Stones Berry Gelato";"conos blunt hemp";"https://fumetas.cl/conos-kush-hemp-sabores?variant=Lemonade"
0.248;0;1.21;37538;1490;"Conos Blunt Kush Hemp x2 - Sabores - Berries";10568;3;1800;"Blunt Hemp Wrap Lion Rolling Circus Rolling Stones Berry Gelato";"conos blunt hemp";"https://fumetas.cl/conos-kush-hemp-sabores?variant=Berries"
0.248;0;2.43;37474;16990;"Pulsar Bateria 510 Cartridge Pantalla Digital - Celeste";11022;2;6990;"Brass Knuckles Batería 900mAh con Pantalla";"bateria 510 pantalla";"https://fumetas.cl/pulsar-bateria-pantalla-digital?variant=Celeste"
0.247;0;1.64;34318;11490;"Galaxy Batería Cartridge 510 - Blanco";11022;2;6990;"Brass Knuckles Batería 900mAh con Pantalla";"bateria 510 blanco";"https://fumetas.cl/galaxy-bateria-cartridge-18v?variant=Blanco"
0.247;0;1.27;19413;13990;"Pulsar Bateria Cartridges 510 Square";10638;2;10990;"Bateria Galaxy 510";"bateria 510";"https://fumetas.cl/pulsar-510-bateria-square"
0.247;0;1.00;34075;1990;"G-Rollz Blunt Hemp Wrap x4 - Slow Burning - Strawberry Pop";10543;2;1990;"Blunt Hemp Wrap Lion Rolling Circus Terpenes KKKSH";"blunt hemp wrap";"https://fumetas.cl/g-rollz-blunt-hemp-wrap-x4-slow-burning?variant=Strawberry%20Pop"
0.246;0;1.82;34237;990;"Blunt Kush Hemp Wrap x2 - Mixed Grape";10568;3;1800;"Blunt Hemp Wrap Lion Rolling Circus Rolling Stones Berry Gelato";"blunt hemp wrap";"https://fumetas.cl/blunt-kush-hemp-wrap?variant=Mixed%20Grape"
0.246;0;1.59;2914;2390;"Soulblime 6 Conos Pre-enrolados Pink King Size";10685;2;1500;"Papelillos Vibes Rice King Size Slim";"king size";"https://fumetas.cl/soulblime-6-conos-pre-enrolados-pink-king-size"
0.246;0;7.28;36137;79990;"Pulsar Batería 510 Delta 3 en 1 Kit - Negro";10638;2;10990;"Bateria Galaxy 510";"bateria 510";"https://fumetas.cl/pulsar-bateria-510-delta-3-en-1-kit?variant=Negro"
0.244;0;3.73;448;3690;"G-Rollz Lightly Dyed Pink Papelillos King Size + Boquillas + Bandeja";10878;2;990;"Khemo Silver King Size";"papelillos king size";"https://fumetas.cl/g-rollz-lightly-dyed-pink-papelillos-king-size-boquillas-bandeja"
0.244;0;0.00;19552;7690;"Bandeja Elements metálica - Mediana";10999;2;0;"Khemo Bandeja Metalica 16x28cm";"bandeja metalica";"https://fumetas.cl/bandeja-elements-metalica-mediana"
0.244;0;1.29;34735;49990;"Calvo Glass Bong Beaker Premium 40cm - Verde";5776;2;64591;"Jelly Fish-Bonglab";"bong verde";"https://fumetas.cl/calvo-glass-bong-beaker-lite-40cm?variant=Verde"
0.244;0;1.64;19333;17990;"Pulsar Bateria Cartridges 510 Payout 3.0";10638;2;10990;"Bateria Galaxy 510";"bateria 510";"https://fumetas.cl/pulsar-bateria-510-payout-30"
0.244;0;1.09;20242;11990;"Pulsar Batería Cartridges 510 Payout";10638;2;10990;"Bateria Galaxy 510";"bateria 510";"https://fumetas.cl/pulsar-bateria-cartridges-510-payout"
0.244;0;1.79;1206;2690;"Gizeh 3 Conos Pre-enrolados King Size Black";10685;2;1500;"Papelillos Vibes Rice King Size Slim";"king size";"https://fumetas.cl/gizeh-3-conos-pre-enrolados-king-size-black-boquilla"
0.244;0;3.03;36723;29990;"Calvo Vaporizador Nectar - Rojo";10548;2;9891;"Yocan Flat Vaporizador para Cartridge";"vaporizador rojo";"https://fumetas.cl/calvo-vaporizador-nectar?variant=Rojo"
0.244;0;1.44;34726;44990;"Calvo Glass Bong Beaker Premium 35cm - Verde";5776;2;64591;"Jelly Fish-Bonglab";"bong verde";"https://fumetas.cl/calvo-glass-bong-beaker-lite-35cm?variant=Verde"
0.244;0;1.22;33687;29990;"Moledor Calvo Cerámico 60mm - Morado";5792;2;24592;"Moledor Cerámico Galaxy Pocket Grinder 5,5cm 4 Partes | PIRANHA";"moledor ceramico morado";"https://fumetas.cl/moledor-calvo-ceramico-60mm?variant=Morado"
0.243;0;1.75;20040;3990;"Pulsar Cable de carga USB-C";11021;2;6990;"Brass Knuckles Batería 900mAh USB-C";"cable usb";"https://fumetas.cl/pulsar-cable-de-carga-usb-c"
0.243;0;2.59;2028;3890;"Raw Cajita Metálica para Pre-Enrolados King Size";10685;2;1500;"Papelillos Vibes Rice King Size Slim";"king size";"https://fumetas.cl/raw-cajita-metalica-para-pre-enrolados-king-size"
0.243;0;1.18;33672;17990;"Moledor Calvo Lite Aluminio 63mm - Azul";5507;2;15291;"Grinder Galaxy Aluminio 55mm";"moledor aluminio azul";"https://fumetas.cl/moledor-calvo-lite-aluminio-63mm?variant=Azul"
0.243;0;3.32;13399;3290;"G-Rollz Blunt King Size Cono x2 - Blueberry";5421;2;990;"Papelillo Unbleached King Size Slim Blazy Susan";"king size";"https://fumetas.cl/g-rollz-blunt-king-size-cono-x2-blueberry"
0.242;0;4.09;59814;48990;"Calvo Moledor Aura Aluminio XL 100mm - Plateado";5794;2;11990;"MOLEDOR PLASTICO REFORZADO XL-STORZ & BICKEL";"moledor xl";"https://fumetas.cl/calvo-aura-moledor-aluminio-xl-100mm?variant=Plateado"
0.242;0;6.53;647;8490;"G-Rollz 20 Conos Pre Enrolados Bio Organic Hemp King Size";11048;2;1300;"Vibes Papelillos Organic Hemp 1 1/4";"organic hemp";"https://fumetas.cl/g-rollz-20-conos-pre-enrolados-bio-organic-hemp-king-size"
0.242;0;1.17;34737;54990;"Calvo Glass Bong Beaker Premium 45cm - Verde";5776;2;64591;"Jelly Fish-Bonglab";"bong verde";"https://fumetas.cl/calvo-glass-bong-beaker-lite-45cm?variant=Verde"
0.242;0;1.20;13132;34990;"Pulsar Bong Core Dab Rig 15 cm";10461;2;41990;"Bonglab Cobra Rig Kit Extractos";"bong rig";"https://fumetas.cl/pulsar-bong-core-dab-rig-15-cm"
0.241;0;2.22;33635;33990;"Pulsar Moledor Contenedor de Aluminio 50 mm - Azul";5507;2;15291;"Grinder Galaxy Aluminio 55mm";"moledor aluminio azul";"https://fumetas.cl/pulsar-moledor-y-contenedor-de-aluminio-50-mm?variant=Azul"
0.241;0;1.43;33672;17990;"Moledor Calvo Lite Aluminio 63mm - Azul";5512;2;12591;"Grinder Galaxy Aluminio 38mm";"moledor aluminio azul";"https://fumetas.cl/moledor-calvo-lite-aluminio-63mm?variant=Azul"
0.241;0;0.00;2063;5990;"Bandeja RAW metálica Classic - Mini";10999;2;0;"Khemo Bandeja Metalica 16x28cm";"bandeja metalica";"https://fumetas.cl/bandeja-raw-metalica-classic-mini"
0.241;0;1.39;59846;10990;"Calvo Lite Moledor Aluminio 50mm - Azul";5507;2;15291;"Grinder Galaxy Aluminio 55mm";"moledor aluminio azul";"https://fumetas.cl/moledor-calvo-lite-aluminio-50mm?variant=Azul"
0.240;0;1.22;33692;29990;"Moledor Calvo Cerámico 60mm - Verde";10734;2;24493;"Moledor Blazy Susan Aluminio 60mm 4 Partes";"moledor 60mm verde";"https://fumetas.cl/moledor-calvo-ceramico-60mm?variant=Verde"
0.240;0;2.91;37450;31990;"Pulsar Batería Cartridges 510 DL 5.0 - Negro";10638;2;10990;"Bateria Galaxy 510";"bateria 510";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl-50?variant=Negro"
0.240;0;1.82;37640;19990;"Pulsar Batería Cartridges 510 DL - Negro";10638;2;10990;"Bateria Galaxy 510";"bateria 510";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl?variant=Negro"
0.240;0;1.66;19454;25221;"Calvo Glass Bong Compact Skull Rig 19cm";10461;2;41990;"Bonglab Cobra Rig Kit Extractos";"bong rig";"https://fumetas.cl/calvo-glass-bong-skull-rig"
0.240;0;2.48;37602;5490;"PMG Kontainer Large - Breakout Blue";10618;2;13600;"Bandeja Cookies Metálica Para Enrolar";"large blue";"https://fumetas.cl/pmg-kontainer-large?variant=Breakout%20Blue"
0.240;0;4.58;20182;31990;"Pulsar Batería Cartridges 510 DL 5.0";11022;2;6990;"Brass Knuckles Batería 900mAh con Pantalla";"bateria cartridges 510";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl-50"
0.240;0;2.86;20241;19990;"Pulsar Batería Cartridges 510 DL";11022;2;6990;"Brass Knuckles Batería 900mAh con Pantalla";"bateria cartridges 510";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl"
0.240;0;2.70;33635;33990;"Pulsar Moledor Contenedor de Aluminio 50 mm - Azul";5512;2;12591;"Grinder Galaxy Aluminio 38mm";"moledor aluminio azul";"https://fumetas.cl/pulsar-moledor-y-contenedor-de-aluminio-50-mm?variant=Azul"
0.240;0;2.21;3762;2190;"G-Rollz 3 Conos Pre Enrolados Bio Organic Green Hemp King Size";10868;2;990;"RAW Organic Hemp 1 1/4";"organic hemp";"https://fumetas.cl/g-rollz-3-conos-pre-enrolados-bio-organic-green-hemp-king-size"
0.240;0;2.91;37452;31990;"Pulsar Batería Cartridges 510 DL 5.0 - Verde";10638;2;10990;"Bateria Galaxy 510";"bateria 510";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl-50?variant=Verde"
0.240;0;2.14;37325;14990;"Calvo Batería Pro Led Cartridge 510 - Tornasol";11022;2;6990;"Brass Knuckles Batería 900mAh con Pantalla";"bateria led 510";"https://fumetas.cl/calvo-bateria-pro-led-cartridge-510?variant=Tornasol"
0.240;0;2.15;13417;1290;"LRC Papelillos Unbleached 1 1/4 + Tips";10993;2;600;"Lady Hornet Pink 1 1/4 + Tips";"papelillos tips";"https://fumetas.cl/lrc-papelillos-unbleached-1-14-tips"
0.239;0;1.15;59846;10990;"Calvo Lite Moledor Aluminio 50mm - Azul";5512;2;12591;"Grinder Galaxy Aluminio 38mm";"moledor aluminio azul";"https://fumetas.cl/moledor-calvo-lite-aluminio-50mm?variant=Azul"
0.239;0;47.05;225;8990;"Boquillas Gizeh Carbón Activo 6mm 34u.";10829;2;422991;"Filtro de Carbón Activado Kasvi 315x1200mm";"carbon activo";"https://fumetas.cl/boquillas-gizeh-carbon-activo-6mm-34u"
0.239;0;47.05;2130;8990;"Boquillas Gizeh Carbon Activado Procell Prism 6 mm";10829;2;422991;"Filtro de Carbón Activado Kasvi 315x1200mm";"carbon activado";"https://fumetas.cl/filtros-gizeh-carbon-activado-procell-prism-6-mm"
0.238;0;4.22;1273;590;"Papelillos Gizeh Unbleached Extra Fine 1 1/4";10354;2;2490;"Blazy Susan Roll 8m Unbleached";"papelillos unbleached";"https://fumetas.cl/papelillos-gizeh-unbleached-extra-fine-1-14"
0.238;0;2.41;2912;2390;"Soulblime 6 Conos Pre-enrolados Orgánicos King Size";5421;2;990;"Papelillo Unbleached King Size Slim Blazy Susan";"king size";"https://fumetas.cl/soulblime-6-conos-pre-enrolados-organicos-king-size"
0.238;0;2.73;20119;29990;"Pulsar Batería Cartridges 510 DL 2.0 Pro";10638;2;10990;"Bateria Galaxy 510";"bateria 510";"https://fumetas.cl/pulsar-bateria-cartridges-510-dl-20-pro"
0.238;0;1.22;33689;29990;"Moledor Calvo Cerámico 60mm - Negro";10734;2;24493;"Moledor Blazy Susan Aluminio 60mm 4 Partes";"moledor 60mm negro";"https://fumetas.cl/moledor-calvo-ceramico-60mm?variant=Negro"
0.238;0;2.19;13399;3290;"G-Rollz Blunt King Size Cono x2 - Blueberry";10685;2;1500;"Papelillos Vibes Rice King Size Slim";"king size";"https://fumetas.cl/g-rollz-blunt-king-size-cono-x2-blueberry"
0.238;0;1.67;19532;2990;"Special Blue Encendedor Soplete Mini Clear";10874;2;4990;"Ronson Soplete Pequeño";"encendedor soplete";"https://fumetas.cl/special-blue-encendedor-mini-clear"
