score;mismaMarca;ratio;offerId;offerPrice;offerTitle;productId;tiendasProducto;precioMinProducto;productName;tokensComunes;offerUrl
0.197;0;1.50;15553;14990;"Pipa Pyrex Top Smoke | PIRANHA";10114;2;9990;"CABO Heavy Gear 20mm (Clear/Black) - CABO | PIRANHA";"pipa piranha";"https://piranha.cl/inicio/8549/pipa-top-smoke-premium-pyrex-5-12cm-aprox-diseno-aleatorio.html"
0.194;0;2.45;11145;8541;"Moledor Metálico Lion Rolling Circus 5cm 3 Partes | PIRANHA";10188;2;20900;"Moledor Metálico Bulldog Swing Giratorio";"moledor metalico";"https://piranha.cl/inicio/7794/moledor-metalico-lion-rolling-circus-5cm-3-partes.html"
0.193;0;9.09;93208;19992;"Moledor RAW Silver 5,5cm 4 Partes | PIRANHA";10096;3;2200;"Moledor Plástico Bulldog 3 Partes 60mm | Grinder The Bulldog";"moledor partes";"https://piranha.cl/inicio/8942/moledor-raw-silver-55cm-4-partes.html"
0.192;0;5.02;93936;1990;"Cajita Metálica Porta Papelillos RAW Black 1 1/4 | PIRANHA";10114;2;9990;"CABO Heavy Gear 20mm (Clear/Black) - CABO | PIRANHA";"black piranha";"https://piranha.cl/inicio/8933/cajita-metalica-porta-papelillos-raw-black-1-14.html"
0.191;0;2.38;15799;66491;"Mini Beaker Bong 6' Grav";10466;2;27990;"Bonglab Bong Tough Beaker 23cm";"beaker bong";"https://piranha.cl/inicio/2213/mini-beaker-bong-6.html"
0.191;0;5.00;15949;3995;"Boquilla G Pen Pro (incluye malla)";11000;2;19990;"Weecke Camara de Enfriamiento Fenix Pro";"boquilla pro";"https://piranha.cl/inicio/1623/boquilla-g-pen-pro-incluye-malla.html"
0.189;0;1.09;15803;1190;"Filtro Gizeh Extra Slim 5.3x15mm (150u)";10243;2;1300;"OCB ECO Filtros Slim - GB The Green Brand";"filtro slim";"https://piranha.cl/inicio/6421/filtro-gizeh-extra-slim-53x15mm-150u.html"
0.188;0;1.01;80502;1290;"Filtros Soulblime Chocolate Slim Filters 6x15mm (150u) | PIRANHA";10243;2;1300;"OCB ECO Filtros Slim - GB The Green Brand";"filtros slim";"https://piranha.cl/inicio/8390/filtros-soulblime-chocolate-slim-filters-6x15mm.html"
0.187;0;4.30;16053;227991;"Vaporizador Zenco Uno (Negro) | PIRANHA";10857;2;52990;"Yocan DYNO Nectar Collector Digital";"vaporizador negro";"https://piranha.cl/inicio/7737/vaporizador-zenco-uno-black.html"
0.186;0;1.01;80503;1290;"Filtros Soulblime Menthol Slim Filters 6x15mm (150u) | PIRANHA";10243;2;1300;"OCB ECO Filtros Slim - GB The Green Brand";"filtros slim";"https://piranha.cl/inicio/8392/filtros-soulblime-menthol-slim-filters-6x15mm.html"
0.186;0;1.70;94429;7990;"Bandeja Metálica RAW Roja Mediana | PIRANHA";10618;2;13600;"Bandeja Cookies Metálica Para Enrolar";"bandeja metalica";"https://piranha.cl/inicio/8934/bandeja-metalica-raw-roja-mediana.html"
0.185;0;1.01;27263;1290;"Filtros Soulblime Berrymint Slim Filters 6x15mm (150u) | PIRANHA";10243;2;1300;"OCB ECO Filtros Slim - GB The Green Brand";"filtros slim";"https://piranha.cl/inicio/8391/filtros-soulblime-berrymint-slim-filters-6x15mm-150u.html"
0.183;0;2.27;14337;5990;"Bandeja Metálica RAW Fly High | PIRANHA";10618;2;13600;"Bandeja Cookies Metálica Para Enrolar";"bandeja metalica";"https://piranha.cl/inicio/7285/bandeja-metalica-raw-fly-high-tamano-a-eleccion.html"
0.182;0;11.27;93264;24792;"Moledor Hammercraft x RAW 6cm 4 Partes | PIRANHA";10096;3;2200;"Moledor Plástico Bulldog 3 Partes 60mm | Grinder The Bulldog";"moledor partes";"https://piranha.cl/inicio/8941/moledor-hammercraft-x-raw-6cm-4-partes-color-a-eleccion.html"
0.181;0;1.40;80684;13993;"Terpeno Cali Terpenes 1mL (Black Dream) | PIRANHA";10114;2;9990;"CABO Heavy Gear 20mm (Clear/Black) - CABO | PIRANHA";"black piranha";"https://piranha.cl/inicio/7527/terpeno-cali-terpenes-1ml-black-dream.html"
0.178;0;0.00;15844;4741;"Bandeja Metálica Strain Machine Medium (Diseño aleatorio) | PIRANHA";10999;2;0;"Khemo Bandeja Metalica 16x28cm";"bandeja metalica";"https://piranha.cl/inicio/7674/bandeja-metalica-strain-machine-medium-27x16cm-diseno-aleatorio.html"
0.177;0;2.24;15684;1990;"Blunt Wrap Grape Lion Rolling Circus | PIRANHA";8638;3;890;"Blunt Wrap Platinum x2";"blunt wrap grape";"https://piranha.cl/inicio/7776/blunt-hemp-wrap-grape-lion-rolling-circus-2u.html"
0.175;0;3.35;15803;1190;"Filtro Gizeh Extra Slim 5.3x15mm (150u)";10418;2;3990;"OCB Activ'Tips Slim Carbón Activo 7mm 10u";"filtro slim";"https://piranha.cl/inicio/6421/filtro-gizeh-extra-slim-53x15mm-150u.html"
0.173;0;38.42;80564;34191;"Terpeno Abstrax Tech Cloudburst Piña Colada N&A | PIRANHA";8638;3;890;"Blunt Wrap Platinum x2";"pina colada";"https://piranha.cl/inicio/8448/terpeno-abstrax-tech-cloudburst-pina-colada-na-2g.html"
0.173;0;81.17;80565;72242;"Terpeno Abstrax Tech Cloudburst Piña Colada N&A | PIRANHA";8638;3;890;"Blunt Wrap Platinum x2";"pina colada";"https://piranha.cl/inicio/8449/terpeno-abstrax-tech-cloudburst-pina-colada-na-5g.html"
0.173;0;0.00;11266;1290;"Filtros Soulblime Slim Filters 6x15mm (200u) | PIRANHA";10242;2;0;"Blazy Susan Filtros de carbón activado Xtra Slim 50 uds.";"filtros slim";"https://piranha.cl/inicio/8389/filtros-soulblime-slim-filters-6x15mm.html"
0.170;0;2.86;16146;99990;"Peak Pro Colored Glass";10754;2;34990;"Special Blue Soplete Monster Pro Doble Llama";"pro glass";"https://piranha.cl/inicio/6213/puffco-peak-pro-colored-glass-color-a-eleccion.html"
0.165;0;0.00;80502;1290;"Filtros Soulblime Chocolate Slim Filters 6x15mm (150u) | PIRANHA";10242;2;0;"Blazy Susan Filtros de carbón activado Xtra Slim 50 uds.";"filtros slim";"https://piranha.cl/inicio/8390/filtros-soulblime-chocolate-slim-filters-6x15mm.html"
0.165;0;1.81;11147;3990;"Moledor Acrílico Lion Rolling Circus 6cm 3 partes | PIRANHA";10096;3;2200;"Moledor Plástico Bulldog 3 Partes 60mm | Grinder The Bulldog";"moledor partes";"https://piranha.cl/inicio/7798/moledor-acrilico-lion-rolling-circus-6cm-3-partes.html"
0.164;0;0.00;80503;1290;"Filtros Soulblime Menthol Slim Filters 6x15mm (150u) | PIRANHA";10242;2;0;"Blazy Susan Filtros de carbón activado Xtra Slim 50 uds.";"filtros slim";"https://piranha.cl/inicio/8392/filtros-soulblime-menthol-slim-filters-6x15mm.html"
0.163;0;0.00;27263;1290;"Filtros Soulblime Berrymint Slim Filters 6x15mm (150u) | PIRANHA";10242;2;0;"Blazy Susan Filtros de carbón activado Xtra Slim 50 uds.";"filtros slim";"https://piranha.cl/inicio/8391/filtros-soulblime-berrymint-slim-filters-6x15mm-150u.html"
0.161;0;2.61;831;44991;"Moledor Grinder Grav 3 Partes";6002;4;117300;"Moledor SLX 90mm";"moledor grinder";"https://piranha.cl/inicio/1408/moledor-grav-aluminio-cnc-6cm-3-partes-color-a-eleccion.html"
0.161;0;0.00;15844;4741;"Bandeja Metálica Strain Machine Medium (Diseño aleatorio) | PIRANHA";10285;2;0;"Bandeja RAW metálica Prepare for Flight - Grande";"bandeja metalica";"https://piranha.cl/inicio/7674/bandeja-metalica-strain-machine-medium-27x16cm-diseno-aleatorio.html"
0.161;0;60.71;80567;72242;"Terpeno Abstrax Tech Cloudburst Bubble Gum Burst | PIRANHA";10731;2;1190;"Papelillos Juicy Jay's Sabores 1 1/4";"bubble gum";"https://piranha.cl/inicio/8453/terpeno-abstrax-tech-cloudburst-bubble-gum-burst-5g.html"
0.161;0;28.73;80566;34191;"Terpeno Abstrax Tech Cloudburst Bubble Gum Burst | PIRANHA";10731;2;1190;"Papelillos Juicy Jay's Sabores 1 1/4";"bubble gum";"https://piranha.cl/inicio/8452/terpeno-abstrax-tech-cloudburst-bubble-gum-burst-2g.html"
