score;mismaMarca;ratio;offerId;offerPrice;offerTitle;productId;tiendasProducto;precioMinProducto;productName;tokensComunes;offerUrl
0.492;0;1.80;2293;8500;"Moledor 55mm Metálico Rosa | Grinder aluminio";5507;2;15291;"Grinder Galaxy Aluminio 55mm";"moledor 55mm rosa grinder aluminio";"https://www.growbaratochile.cl/parafernalia/moledor-aluminio-rosa-55mm.html"
0.469;0;1.11;70914;800;"Kema Papelillos King Size Slim + Filtro | Growbarato";10068;3;890;"Papelillo Pink King Size Slim- Blazy Susan";"papelillos king size slim";"https://www.growbaratochile.cl/papelillos/kema-papel-king-size-slim-filtro.html"
0.467;0;1.62;22;550;"Kema Papelillos King Size Slim Rosado | Growbarato";10068;3;890;"Papelillo Pink King Size Slim- Blazy Susan";"papelillos king size slim";"https://www.growbaratochile.cl/papelillos/kema-papel-king-size-slim-rosado.html"
0.456;0;1.88;559;4500;"Boquillas de filtro de carbón activo Konik 6mm ActiTube";10347;2;2390;"Gizeh Filtro Carbón Activo Coconut 6mm";"boquillas filtro carbon activo 6mm";"https://www.growbaratochile.cl/articulos-para-el-fumador/filtro-de-carbon-activo-6mm-actitube.html"
0.453;0;1.49;3227;1600;"VIBES CONES CUBANO - Conos pre-enrolados";11062;3;2390;"Soulblime 6 Conos Pre-enrolados Pink King Size";"cones conos pre enrolados";"https://www.growbaratochile.cl/papelillos/vibes-cones-box-cubano.html"
0.448;0;1.48;400;600;"Kema Papelillos King Size Slim | GB The Green Brand";10068;3;890;"Papelillo Pink King Size Slim- Blazy Susan";"papelillos king size slim";"https://www.growbaratochile.cl/papelillos/kema-papel-king-size-slim.html"
0.446;0;1.61;70914;800;"Kema Papelillos King Size Slim + Filtro | Growbarato";10272;3;1290;"Papelillos RAW Black King Size Slim - Sabanas";"papelillos king size slim";"https://www.growbaratochile.cl/papelillos/kema-papel-king-size-slim-filtro.html"
0.445;0;2.35;22;550;"Kema Papelillos King Size Slim Rosado | Growbarato";10272;3;1290;"Papelillos RAW Black King Size Slim - Sabanas";"papelillos king size slim";"https://www.growbaratochile.cl/papelillos/kema-papel-king-size-slim-rosado.html"
0.440;0;2.47;2293;8500;"Moledor 55mm Metálico Rosa | Grinder aluminio";11013;2;20990;"Galaxy Moledor Aluminio 63mm Oro Rosa";"moledor rosa aluminio";"https://www.growbaratochile.cl/parafernalia/moledor-aluminio-rosa-55mm.html"
0.431;0;3.33;70917;4500;"Quemador Bowl Macho Azul 14mm - Growbarato";10469;3;14993;"Stündenglass Glass Bowl";"quemador bowl macho";"https://www.growbaratochile.cl/pipas-bongs-y-cachimbas/quemador-bowl-macho-azul-14mm.html"
0.428;0;2.17;154;2300;"Soplete Pequeño | Encendedor de gas recargable portátil";10874;2;4990;"Ronson Soplete Pequeño";"soplete pequeno encendedor";"https://www.growbaratochile.cl/encendedores/soplete-pequeno.html"
0.427;0;2.15;400;600;"Kema Papelillos King Size Slim | GB The Green Brand";10272;3;1290;"Papelillos RAW Black King Size Slim - Sabanas";"papelillos king size slim";"https://www.growbaratochile.cl/papelillos/kema-papel-king-size-slim.html"
0.426;0;4.41;11566;3400;"Quemador Bowl Macho - GB The Green Brand";10469;3;14993;"Stündenglass Glass Bowl";"quemador bowl macho";"https://www.growbaratochile.cl/quemadores-para-bong/quemador-bowl-macho.html"
