score;mismaMarca;ratio;offerId;offerPrice;offerTitle;productId;tiendasProducto;precioMinProducto;productName;tokensComunes;offerUrl
0.240;0;3.61;31045;12990;"Moledor Aluminio 4 Partes 63Mm Bt - Rosa";5515;3;3600;"Moledor Metálico Lion Rolling Circus - 2 Partes";"moledor partes";"https://astrogrowshop.cl/moledor-aluminio-4-partes-63mm-bt?variant=Rosa"
0.239;0;8.52;31236;3990;"Moledor Contenedor Plastico Portatil - Rojo";11040;2;33990;"Pulsar Moledor Contenedor Wax/Hierba 61mm";"moledor contenedor";"https://astrogrowshop.cl/moledor-contenedor-plastico-portatil?variant=Rojo"
0.238;0;1.57;56952;10990;"Bateria tipo A Brass Knuckle - Verde";11022;2;6990;"Brass Knuckles Batería 900mAh con Pantalla";"bateria brass verde";"https://astrogrowshop.cl/bateria-brass-knuckle?variant=Verde"
0.238;0;1.29;31046;12990;"Moledor Aluminio 4 Partes 63Mm Bt - verde";6567;3;10100;"Moledor Bulldog Ámsterdam Metálico Silver 4 Partes";"moledor partes";"https://astrogrowshop.cl/moledor-aluminio-4-partes-63mm-bt?variant=verde"
0.237;0;1.29;31047;12990;"Moledor Aluminio 4 Partes 63Mm Bt - azul";6567;3;10100;"Moledor Bulldog Ámsterdam Metálico Silver 4 Partes";"moledor partes";"https://astrogrowshop.cl/moledor-aluminio-4-partes-63mm-bt?variant=azul"
0.237;0;6.16;31831;549990;"New Peak Pro (Color a elección)-Puffco - Dessert";10504;2;89271;"Hemper Trippy Shroom Puffco Peak Glass";"peak puffco";"https://astrogrowshop.cl/new-peak-pro-pearl-puffco?variant=Dessert"
0.236;0;2.22;77109;8990;"Nectar Collector de Vidrio con Punta de Titanio 9 cm – Rosado";10866;2;19990;"Pulsar Nectar Collector Cuarzo 25cm";"nectar collector";"https://astrogrowshop.cl/nectar-collector-de-vidrio-con-punta-de-titanio-9-cm-rosado"
0.236;0;4.08;32909;215990;"Vaporizador para extractos Roam -G Pen - COOKIES";10857;2;52990;"Yocan DYNO Nectar Collector Digital";"vaporizador extractos";"https://astrogrowshop.cl/vaporizador-roam-g-pen?variant=COOKIES"
0.236;0;1.29;31049;12990;"Moledor Aluminio 4 Partes 63Mm Bt - Morado";6567;3;10100;"Moledor Bulldog Ámsterdam Metálico Silver 4 Partes";"moledor partes";"https://astrogrowshop.cl/moledor-aluminio-4-partes-63mm-bt?variant=Morado"
0.235;0;1.57;56950;10990;"Bateria tipo A Brass Knuckle - Negro";11022;2;6990;"Brass Knuckles Batería 900mAh con Pantalla";"bateria brass negro";"https://astrogrowshop.cl/bateria-brass-knuckle?variant=Negro"
0.235;0;2.89;12635;152990;"Vaporizador para extractos Connect Cookies-G Pen";10857;2;52990;"Yocan DYNO Nectar Collector Digital";"vaporizador extractos";"https://astrogrowshop.cl/vaporizador-connect-cookies-g-pen"
0.235;0;3.61;31051;12990;"Moledor Aluminio 4 Partes 63Mm Bt - Dorado";5515;3;3600;"Moledor Metálico Lion Rolling Circus - 2 Partes";"moledor partes";"https://astrogrowshop.cl/moledor-aluminio-4-partes-63mm-bt?variant=Dorado"
0.235;0;2.22;31031;7990;"Moledor Aluminio 4 Partes 40Mm Bt - verde";5515;3;3600;"Moledor Metálico Lion Rolling Circus - 2 Partes";"moledor partes";"https://astrogrowshop.cl/moledor-aluminio-4-partes-40mm-bt?variant=verde"
0.234;0;1.29;31045;12990;"Moledor Aluminio 4 Partes 63Mm Bt - Rosa";6567;3;10100;"Moledor Bulldog Ámsterdam Metálico Silver 4 Partes";"moledor partes";"https://astrogrowshop.cl/moledor-aluminio-4-partes-63mm-bt?variant=Rosa"
0.234;0;2.22;31032;7990;"Moledor Aluminio 4 Partes 40Mm Bt - azul";5515;3;3600;"Moledor Metálico Lion Rolling Circus - 2 Partes";"moledor partes";"https://astrogrowshop.cl/moledor-aluminio-4-partes-40mm-bt?variant=azul"
0.233;0;1.63;31046;12990;"Moledor Aluminio 4 Partes 63Mm Bt - verde";6471;2;7990;"Moledor Bulldog 40mm 1 piso";"moledor partes";"https://astrogrowshop.cl/moledor-aluminio-4-partes-63mm-bt?variant=verde"
0.233;0;1.58;31464;2840;"CENICERO ASH HOLDER GLOW IN THE DARK - GALAXY - Rosa";10237;2;4490;"Zengaz Encendedor Soplete ZL-3 Love";"glow in dark";"https://astrogrowshop.cl/cenicero-ash-holder-glow-in-the-dark-galaxy?variant=Rosa"
0.233;0;1.63;31047;12990;"Moledor Aluminio 4 Partes 63Mm Bt - azul";6471;2;7990;"Moledor Bulldog 40mm 1 piso";"moledor partes";"https://astrogrowshop.cl/moledor-aluminio-4-partes-63mm-bt?variant=azul"
0.232;0;3.61;31050;12990;"Moledor Aluminio 4 Partes 63Mm Bt - Plata";5515;3;3600;"Moledor Metálico Lion Rolling Circus - 2 Partes";"moledor partes";"https://astrogrowshop.cl/moledor-aluminio-4-partes-63mm-bt?variant=Plata"
0.232;0;1.58;31467;2840;"CENICERO ASH HOLDER GLOW IN THE DARK - GALAXY - Amarillo";10237;2;4490;"Zengaz Encendedor Soplete ZL-3 Love";"glow in dark";"https://astrogrowshop.cl/cenicero-ash-holder-glow-in-the-dark-galaxy?variant=Amarillo"
0.231;0;2.22;31030;7990;"Moledor Aluminio 4 Partes 40Mm Bt - Rosa";5515;3;3600;"Moledor Metálico Lion Rolling Circus - 2 Partes";"moledor partes";"https://astrogrowshop.cl/moledor-aluminio-4-partes-40mm-bt?variant=Rosa"
0.231;0;1.25;31044;9990;"Moledor Aluminio 4 Partes 50MM Bt - Negro";6471;2;7990;"Moledor Bulldog 40mm 1 piso";"moledor partes";"https://astrogrowshop.cl/moledor-aluminio-4-partes-50mm-bt?variant=Negro"
0.231;0;1.63;31049;12990;"Moledor Aluminio 4 Partes 63Mm Bt - Morado";6471;2;7990;"Moledor Bulldog 40mm 1 piso";"moledor partes";"https://astrogrowshop.cl/moledor-aluminio-4-partes-63mm-bt?variant=Morado"
0.231;0;1.25;31039;9990;"Moledor Aluminio 4 Partes 50MM Bt - verde";6471;2;7990;"Moledor Bulldog 40mm 1 piso";"moledor partes";"https://astrogrowshop.cl/moledor-aluminio-4-partes-50mm-bt?variant=verde"
0.230;0;1.25;31040;9990;"Moledor Aluminio 4 Partes 50MM Bt - azul";6471;2;7990;"Moledor Bulldog 40mm 1 piso";"moledor partes";"https://astrogrowshop.cl/moledor-aluminio-4-partes-50mm-bt?variant=azul"
0.230;0;1.29;31051;12990;"Moledor Aluminio 4 Partes 63Mm Bt - Dorado";6567;3;10100;"Moledor Bulldog Ámsterdam Metálico Silver 4 Partes";"moledor partes";"https://astrogrowshop.cl/moledor-aluminio-4-partes-63mm-bt?variant=Dorado"
0.230;0;1.63;31045;12990;"Moledor Aluminio 4 Partes 63Mm Bt - Rosa";6471;2;7990;"Moledor Bulldog 40mm 1 piso";"moledor partes";"https://astrogrowshop.cl/moledor-aluminio-4-partes-63mm-bt?variant=Rosa"
0.229;0;2.31;12255;990;"Mecha de Cañamo Orgánico y cera de avejas 1 Mt-Bonglab";10356;2;2290;"OCB Rolls Cañamo Orgánico Slim";"canamo organico";"https://astrogrowshop.cl/mecha-organica-1-mt-bonglab"
0.229;0;1.25;11877;3990;"Difusor 14Mm-Bonglab";10322;3;4990;"Difusor Calvo Classic 18mm - 14mm - 10cm";"difusor 14mm";"https://astrogrowshop.cl/difusor-14mm-bonglab"
0.229;0;1.25;31038;9990;"Moledor Aluminio 4 Partes 50MM Bt - Morado";6471;2;7990;"Moledor Bulldog 40mm 1 piso";"moledor partes";"https://astrogrowshop.cl/moledor-aluminio-4-partes-50mm-bt?variant=Morado"
0.228;0;1.41;32770;34990;"Filtro Personal Pro II -Sploofy - Negro";10847;2;24831;"Hemper Smoke Fiends Catnip The Kitten Filtro Personal";"filtro personal";"https://astrogrowshop.cl/filtro-personal-pro-ii-sploofy?variant=Negro"
0.227;0;1.29;31050;12990;"Moledor Aluminio 4 Partes 63Mm Bt - Plata";6567;3;10100;"Moledor Bulldog Ámsterdam Metálico Silver 4 Partes";"moledor partes";"https://astrogrowshop.cl/moledor-aluminio-4-partes-63mm-bt?variant=Plata"
0.227;0;2.22;31035;7990;"Moledor Aluminio 4 Partes 40Mm Bt - Dorado";5515;3;3600;"Moledor Metálico Lion Rolling Circus - 2 Partes";"moledor partes";"https://astrogrowshop.cl/moledor-aluminio-4-partes-40mm-bt?variant=Dorado"
0.226;0;1.21;78884;29990;"Filtro Personal Pro II -Sploofy - BLACK";10847;2;24831;"Hemper Smoke Fiends Catnip The Kitten Filtro Personal";"filtro personal";"https://astrogrowshop.cl/filtro-personal-pro-ii-sploofy?variant=BLACK"
0.225;0;1.63;31051;12990;"Moledor Aluminio 4 Partes 63Mm Bt - Dorado";6471;2;7990;"Moledor Bulldog 40mm 1 piso";"moledor partes";"https://astrogrowshop.cl/moledor-aluminio-4-partes-63mm-bt?variant=Dorado"
0.224;0;4.58;12450;3990;"Quemador Bong Cuerno Macho 14Mm";10313;2;18261;"Calvo Glass Banger Full Weld Thin Slurper - Macho 14mm";"macho 14mm";"https://astrogrowshop.cl/quemador-bong-cuerno-macho-14mm"
0.223;0;1.63;31050;12990;"Moledor Aluminio 4 Partes 63Mm Bt - Plata";6471;2;7990;"Moledor Bulldog 40mm 1 piso";"moledor partes";"https://astrogrowshop.cl/moledor-aluminio-4-partes-63mm-bt?variant=Plata"
0.223;0;1.25;31041;9990;"Moledor Aluminio 4 Partes 50MM Bt - Dorado";6471;2;7990;"Moledor Bulldog 40mm 1 piso";"moledor partes";"https://astrogrowshop.cl/moledor-aluminio-4-partes-50mm-bt?variant=Dorado"
0.223;0;1.36;32661;71990;"Bandeja Extractos Madera Abedul-Blazy Susan - Negro";10857;2;52990;"Yocan DYNO Nectar Collector Digital";"extractos negro";"https://astrogrowshop.cl/bandeja-extractos-madera-abedul-blazy-susan?variant=Negro"
0.221;0;1.25;31042;9990;"Moledor Aluminio 4 Partes 50MM Bt - Plata";6471;2;7990;"Moledor Bulldog 40mm 1 piso";"moledor partes";"https://astrogrowshop.cl/moledor-aluminio-4-partes-50mm-bt?variant=Plata"
0.220;0;1.14;12577;3990;"Quemador Macho 18Mm";5751;3;3490;"Calvo Glass Quemador Pyrex - Macho 14mm";"quemador macho";"https://astrogrowshop.cl/quemador-macho-18mm"
0.220;0;2.04;18006;152990;"Vaporizador para extractos Connect Dr. Greenthumbs-G Pen";10867;2;74990;"Pulsar APX Volt V3";"vaporizador extractos";"https://astrogrowshop.cl/vaporizador-connect-dr-greenthumbs-g-pen"
0.219;0;3.66;12167;4990;"ADAPTADOR MACHO A HEMBRA 14MM- Bonglab";10313;2;18261;"Calvo Glass Banger Full Weld Thin Slurper - Macho 14mm";"macho 14mm";"https://astrogrowshop.cl/adaptador-macho-a-hembra-14mm-bonglab"
0.219;0;1.21;32771;29990;"Filtro Personal Pro II -Sploofy - AQUA";10847;2;24831;"Hemper Smoke Fiends Catnip The Kitten Filtro Personal";"filtro personal";"https://astrogrowshop.cl/filtro-personal-pro-ii-sploofy?variant=AQUA"
0.219;0;3.61;31052;12990;"Moledor Aluminio 4 Partes 63Mm Bt - LIGHT BLACK";5515;3;3600;"Moledor Metálico Lion Rolling Circus - 2 Partes";"moledor partes";"https://astrogrowshop.cl/moledor-aluminio-4-partes-63mm-bt?variant=LIGHT%20BLACK"
0.218;0;2.15;12380;8490;"Quemador Pyrex Abeja Macho 14Mm";10313;2;18261;"Calvo Glass Banger Full Weld Thin Slurper - Macho 14mm";"macho 14mm";"https://astrogrowshop.cl/quemador-pyrex-abeja-14mm"
0.215;0;1.10;31365;24990;"Collector Con Candado 22Cm Smell Proof Camo-Dime Bags - Verde";10374;2;22743;"Calvo Glass Bong Essential 22cm";"22cm verde";"https://astrogrowshop.cl/collector-con-candado-22cm-smell-proof-dime-bags?variant=Verde"
0.214;0;1.29;31052;12990;"Moledor Aluminio 4 Partes 63Mm Bt - LIGHT BLACK";6567;3;10100;"Moledor Bulldog Ámsterdam Metálico Silver 4 Partes";"moledor partes";"https://astrogrowshop.cl/moledor-aluminio-4-partes-63mm-bt?variant=LIGHT%20BLACK"
0.213;0;6.11;32427;2990;"Quemador Bong Cuerno Macho 14Mm - verde";10313;2;18261;"Calvo Glass Banger Full Weld Thin Slurper - Macho 14mm";"macho 14mm";"https://astrogrowshop.cl/quemador-bong-cuerno-macho-14mm?variant=verde"
0.212;0;2.22;31037;7990;"Moledor Aluminio 4 Partes 40Mm Bt - LIGHT BLACK";5515;3;3600;"Moledor Metálico Lion Rolling Circus - 2 Partes";"moledor partes";"https://astrogrowshop.cl/moledor-aluminio-4-partes-40mm-bt?variant=LIGHT%20BLACK"
0.211;0;1.14;12576;3990;"Quemador Hembra 14Mm";5751;3;3490;"Calvo Glass Quemador Pyrex - Macho 14mm";"quemador 14mm";"https://astrogrowshop.cl/quemador-hembra-14mm"
0.211;0;1.73;4714;3990;"Moledor Contenedor Plastico Portatil";6003;3;2300;"Moledor Tarjeta Soulblime portátil";"moledor portatil";"https://astrogrowshop.cl/moledor-contenedor-plastico-portatil"
0.211;0;4.02;12341;1490;"Bandeja Rolado Metalica 18X12Cm 420 2";10617;3;5990;"Bandeja Metálica RAW Silver | PIRANHA";"bandeja metalica";"https://astrogrowshop.cl/bandeja-rolado-metalica-18x12cm-420-2"
0.211;0;4.02;12409;1490;"Bandeja Rolado Metalica 18X12Cm 420";10617;3;5990;"Bandeja Metálica RAW Silver | PIRANHA";"bandeja metalica";"https://astrogrowshop.cl/bandeja-rolado-metalica-18x12cm-420"
0.211;0;4.58;32431;3990;"Quemador Bong Cuerno Macho 14Mm - Rojo";10313;2;18261;"Calvo Glass Banger Full Weld Thin Slurper - Macho 14mm";"macho 14mm";"https://astrogrowshop.cl/quemador-bong-cuerno-macho-14mm?variant=Rojo"
0.210;0;1.63;31052;12990;"Moledor Aluminio 4 Partes 63Mm Bt - LIGHT BLACK";6471;2;7990;"Moledor Bulldog 40mm 1 piso";"moledor partes";"https://astrogrowshop.cl/moledor-aluminio-4-partes-63mm-bt?variant=LIGHT%20BLACK"
0.210;0;2.00;12410;2990;"Bandeja Rolado Metalica 28X18Cm 420";10617;3;5990;"Bandeja Metálica RAW Silver | PIRANHA";"bandeja metalica";"https://astrogrowshop.cl/bandeja-rolado-metalica-28x18cm-420"
0.210;0;6.11;32432;2990;"Quemador Bong Cuerno Macho 14Mm - Rosa";10313;2;18261;"Calvo Glass Banger Full Weld Thin Slurper - Macho 14mm";"macho 14mm";"https://astrogrowshop.cl/quemador-bong-cuerno-macho-14mm?variant=Rosa"
0.210;0;2.47;12377;7990;"Pesa Gramera Blanca Con Bowl 5Kg";10789;3;19771;"Gramera Profesional Kasvi 300g/0,01g con Calibrador";"pesa gramera";"https://astrogrowshop.cl/pesa-gramera-blanca-con-bowl-5kg"
0.209;0;0.00;55742;4990;"Pipa de Silicona 10cms variedades - Yellow & blue";10629;1;0;"Bonglab Pipa Glycerin Frosty Bowl Blue - 16cm";"pipa blue";"https://astrogrowshop.cl/mgs-pipa-de-silicona-n1?variant=Yellow%20%26amp%3Bamp%3B%20blue"
0.209;0;1.14;31541;3990;"Quemador Macho 18Mm - azul";5751;3;3490;"Calvo Glass Quemador Pyrex - Macho 14mm";"quemador macho";"https://astrogrowshop.cl/quemador-macho-18mm?variant=azul"
0.208;0;1.25;31043;9990;"Moledor Aluminio 4 Partes 50MM Bt - LIGHT BLACK";6471;2;7990;"Moledor Bulldog 40mm 1 piso";"moledor partes";"https://astrogrowshop.cl/moledor-aluminio-4-partes-50mm-bt?variant=LIGHT%20BLACK"
0.208;0;3.13;12147;7490;"10 Boquillas Silicona Surtidas-Pmg";10347;2;2390;"Gizeh Filtro Carbón Activo Coconut 6mm";"10 boquillas";"https://astrogrowshop.cl/10-boquillas-silicona-surtidas-pmg"
0.207;0;6.11;32430;2990;"Quemador Bong Cuerno Macho 14Mm - Naranjo";10313;2;18261;"Calvo Glass Banger Full Weld Thin Slurper - Macho 14mm";"macho 14mm";"https://astrogrowshop.cl/quemador-bong-cuerno-macho-14mm?variant=Naranjo"
0.206;0;1.14;31544;3990;"Quemador Macho 18Mm - Rosa";5751;3;3490;"Calvo Glass Quemador Pyrex - Macho 14mm";"quemador macho";"https://astrogrowshop.cl/quemador-macho-18mm?variant=Rosa"
0.205;0;2.89;18006;152990;"Vaporizador para extractos Connect Dr. Greenthumbs-G Pen";10857;2;52990;"Yocan DYNO Nectar Collector Digital";"vaporizador extractos";"https://astrogrowshop.cl/vaporizador-connect-dr-greenthumbs-g-pen"
0.203;0;1.73;31235;3990;"Moledor Contenedor Plastico Portatil - Negro";6003;3;2300;"Moledor Tarjeta Soulblime portátil";"moledor portatil";"https://astrogrowshop.cl/moledor-contenedor-plastico-portatil?variant=Negro"
0.203;0;1.14;31543;3990;"Quemador Macho 18Mm - AMBAR";5751;3;3490;"Calvo Glass Quemador Pyrex - Macho 14mm";"quemador macho";"https://astrogrowshop.cl/quemador-macho-18mm?variant=AMBAR"
0.203;0;0.00;12225;60000;"CAN FILTER - FILTRO DE CARBON 5 425 M3H - CAJA ROTA";11046;2;0;"OCB Boquillas Filtro de Carbón Activado 50 uds.";"filtro carbon";"https://astrogrowshop.cl/can-filter-filtro-de-carbon-5-425-m3h"
0.203;0;1.73;31237;3990;"Moledor Contenedor Plastico Portatil - verde";6003;3;2300;"Moledor Tarjeta Soulblime portátil";"moledor portatil";"https://astrogrowshop.cl/moledor-contenedor-plastico-portatil?variant=verde"
0.203;0;1.14;31546;3990;"Quemador Macho 18Mm - CLEAR";5751;3;3490;"Calvo Glass Quemador Pyrex - Macho 14mm";"quemador macho";"https://astrogrowshop.cl/quemador-macho-18mm?variant=CLEAR"
0.203;0;1.73;31238;3990;"Moledor Contenedor Plastico Portatil - azul";6003;3;2300;"Moledor Tarjeta Soulblime portátil";"moledor portatil";"https://astrogrowshop.cl/moledor-contenedor-plastico-portatil?variant=azul"
0.201;0;1.87;31591;8990;"Glass Cleaner Brillo (30ml, 250ml, 500ml) -Bonglab - 500 ml";10252;3;4800;"Thievery Super Dab Cleaner 250ml";"cleaner 250ml";"https://astrogrowshop.cl/glass-cleaner-brillo-bonglab?variant=500%20ml"
0.201;0;1.87;77487;8990;"Glass Cleaner Brillo (30ml, 250ml, 500ml) -Bonglab - 500 ML";10252;3;4800;"Thievery Super Dab Cleaner 250ml";"cleaner 250ml";"https://astrogrowshop.cl/glass-cleaner-brillo-bonglab?variant=500%20ML"
0.201;0;1.73;31236;3990;"Moledor Contenedor Plastico Portatil - Rojo";6003;3;2300;"Moledor Tarjeta Soulblime portátil";"moledor portatil";"https://astrogrowshop.cl/moledor-contenedor-plastico-portatil?variant=Rojo"
0.201;0;4.22;18043;1990;"Pipa Silicona Guitarra";6771;2;8400;"Pipa silicona llavero de Piece Maker";"pipa silicona";"https://astrogrowshop.cl/pipa-silicona-guitarra"
0.200;0;4.96;77728;3990;"Pesa Gramera Electronic Kitchen Scale";10789;3;19771;"Gramera Profesional Kasvi 300g/0,01g con Calibrador";"pesa gramera";"https://astrogrowshop.cl/pesa-gramera-electronic-kitchen-scale"
0.198;0;1.83;56950;10990;"Bateria tipo A Brass Knuckle - Negro";11020;2;5990;"Brass Knuckles Batería 900mAh con Cargador USB";"bateria brass negro";"https://astrogrowshop.cl/bateria-brass-knuckle?variant=Negro"
0.197;0;1.14;32123;3990;"Contenedor de Pyrex para Extractos 3 cm - Negro";5751;3;3490;"Calvo Glass Quemador Pyrex - Macho 14mm";"pyrex negro";"https://astrogrowshop.cl/contenedor-de-pyrex-para-extractos-3-cm?variant=Negro"
0.193;0;1.90;55738;4990;"Pipa de Silicona 10cms variedades - Green & Red";5494;3;9500;"PMG Pipa Kazili 12cm";"pipa silicona";"https://astrogrowshop.cl/mgs-pipa-de-silicona-n1?variant=Green%20%26amp%3Bamp%3B%20Red"
0.192;0;2.60;11714;5990;"LIMPIADOR MOLEDOR - FORMULA SECRETA 420";6003;3;2300;"Moledor Tarjeta Soulblime portátil";"moledor 420";"https://astrogrowshop.cl/limpiador-moledor-formula-secreta-420"
0.192;0;3.02;12306;2990;"Filtro Slim Classic 180 Blue Regular-Smoking";5418;4;990;"Papelillos RAW Classic King Size Slim - Sabanas";"slim classic";"https://astrogrowshop.cl/filtro-slim-classic-180-blue-regular-smoking"
0.191;0;2.00;12289;2990;"Bandeja Rolado Metalica 28X18Cm Rick And Morty";10617;3;5990;"Bandeja Metálica RAW Silver | PIRANHA";"bandeja metalica";"https://astrogrowshop.cl/bandeja-rolado-metalica-28x18cm-rick-and-morty"
0.191;0;4.58;32429;3990;"Quemador Bong Cuerno Macho 14Mm - LIGHT BLUE";10313;2;18261;"Calvo Glass Banger Full Weld Thin Slurper - Macho 14mm";"macho 14mm";"https://astrogrowshop.cl/quemador-bong-cuerno-macho-14mm?variant=LIGHT%20BLUE"
0.190;0;1.90;55739;4990;"Pipa de Silicona 10cms variedades - Yellow & Green";5494;3;9500;"PMG Pipa Kazili 12cm";"pipa silicona";"https://astrogrowshop.cl/mgs-pipa-de-silicona-n1?variant=Yellow%20%26amp%3Bamp%3B%20Green"
0.190;0;1.43;12167;4990;"ADAPTADOR MACHO A HEMBRA 14MM- Bonglab";5751;3;3490;"Calvo Glass Quemador Pyrex - Macho 14mm";"macho 14mm";"https://astrogrowshop.cl/adaptador-macho-a-hembra-14mm-bonglab"
0.190;0;12.02;78726;71990;"Bandeja Extractos Madera Abedul-Blazy Susan - BLACK";10617;3;5990;"Bandeja Metálica RAW Silver | PIRANHA";"bandeja black";"https://astrogrowshop.cl/bandeja-extractos-madera-abedul-blazy-susan?variant=BLACK"
0.189;0;1.54;55742;4990;"Pipa de Silicona 10cms variedades - Yellow & blue";5491;3;7700;"PMG Pipa Karma 9 cm";"pipa silicona yellow blue";"https://astrogrowshop.cl/mgs-pipa-de-silicona-n1?variant=Yellow%20%26amp%3Bamp%3B%20blue"
0.189;0;1.90;55742;4990;"Pipa de Silicona 10cms variedades - Yellow & blue";5494;3;9500;"PMG Pipa Kazili 12cm";"pipa silicona";"https://astrogrowshop.cl/mgs-pipa-de-silicona-n1?variant=Yellow%20%26amp%3Bamp%3B%20blue"
0.188;0;2.12;31366;24990;"Collector Con Candado 22Cm Smell Proof Camo-Dime Bags - Negro";10857;2;52990;"Yocan DYNO Nectar Collector Digital";"collector negro";"https://astrogrowshop.cl/collector-con-candado-22cm-smell-proof-dime-bags?variant=Negro"
0.187;0;13.16;12465;18990;"Vaporizador Onyx 24.000 35Mh-Inflave";10864;2;249990;"PAX Plus Complete Kit";"vaporizador onyx";"https://astrogrowshop.cl/vaporizador-onyx-24000-35mh-inflave"
0.187;0;4.74;77811;1790;"Conos 1 1/4 1UD-Soulblime - PINK";10195;2;8490;"Conos PreEnrolados G-Rollz King Size Pink Banksy (20u)";"conos pink";"https://astrogrowshop.cl/conos-1-14-unidad-soulblime?variant=PINK"
0.186;0;1.60;77217;30990;"Collector Con Candado 30Cm Smell Proof Camo-Dime Bags - BLACK";10408;3;49500;"BongLab Bong K99 Octopus 30cm";"30cm black";"https://astrogrowshop.cl/collector-con-candado-30cm-smell-proof-dime-bags?variant=BLACK"
0.185;0;1.54;55739;4990;"Pipa de Silicona 10cms variedades - Yellow & Green";5491;3;7700;"PMG Pipa Karma 9 cm";"pipa silicona yellow green";"https://astrogrowshop.cl/mgs-pipa-de-silicona-n1?variant=Yellow%20%26amp%3Bamp%3B%20Green"
0.184;0;13.85;18074;2990;"Encendedor Classic Rubber Variedades";5730;2;41400;"Encendedor ZIPPO – Classic High Polish Teal | Grow Barato Chile";"encendedor classic";"https://astrogrowshop.cl/encendedor-classic-rubber-variedades"
0.183;0;1.73;770;8990;"Boquilla De Vidrio Bocal Colors 6Cm 1Un-Strabe Glass";10346;2;5190;"Hemper Glass Tips 7mm";"vidrio glass";"https://astrogrowshop.cl/boquilla-de-vidrio-bocal-colors-6cm-1un-strabe-glass"
0.183;0;1.90;55741;4990;"Pipa de Silicona 10cms variedades - Skyblue & Green";5494;3;9500;"PMG Pipa Kazili 12cm";"pipa silicona";"https://astrogrowshop.cl/mgs-pipa-de-silicona-n1?variant=Skyblue%20%26amp%3Bamp%3B%20Green"
0.182;0;1.29;731;4490;"ADAPTADOR PYREX HEMBRA A MACHO 18MM- Bonglab";5751;3;3490;"Calvo Glass Quemador Pyrex - Macho 14mm";"pyrex macho";"https://astrogrowshop.cl/adaptador-pyrex-hembra-a-macho-18mm-bonglab"
0.180;0;1.90;55737;4990;"Pipa de Silicona 10cms variedades - Skyblue & Red";5494;3;9500;"PMG Pipa Kazili 12cm";"pipa silicona";"https://astrogrowshop.cl/mgs-pipa-de-silicona-n1?variant=Skyblue%20%26amp%3Bamp%3B%20Red"
0.179;0;4.02;12288;1490;"Bandeja Rolado Metalica 18X12.5Cm Rick And Morty";10617;3;5990;"Bandeja Metálica RAW Silver | PIRANHA";"bandeja metalica";"https://astrogrowshop.cl/bandeja-rolado-metalica-18x125cm-rick-and-morty"
0.178;0;1.90;55740;4990;"Pipa de Silicona 10cms variedades - Yellow & Skyblue";5494;3;9500;"PMG Pipa Kazili 12cm";"pipa silicona";"https://astrogrowshop.cl/mgs-pipa-de-silicona-n1?variant=Yellow%20%26amp%3Bamp%3B%20Skyblue"
0.177;0;1.72;12377;7990;"Pesa Gramera Blanca Con Bowl 5Kg";10831;3;13751;"Gramera Digital Profesional Kasvi N95 500g/0,01g";"pesa gramera";"https://astrogrowshop.cl/pesa-gramera-blanca-con-bowl-5kg"
0.177;0;1.58;770;8990;"Boquilla De Vidrio Bocal Colors 6Cm 1Un-Strabe Glass";10611;1;14241;"Repuesto de Vidrio Vaporizador Yocan Falcon Glass Attachment | PIRANHA";"vidrio glass";"https://astrogrowshop.cl/boquilla-de-vidrio-bocal-colors-6cm-1un-strabe-glass"
0.174;0;1.54;55738;4990;"Pipa de Silicona 10cms variedades - Green & Red";5491;3;7700;"PMG Pipa Karma 9 cm";"pipa silicona green red";"https://astrogrowshop.cl/mgs-pipa-de-silicona-n1?variant=Green%20%26amp%3Bamp%3B%20Red"
0.173;0;1.93;32146;2490;"SMOKING FILTRO SLIM BROWN 120 UNI";10417;2;1290;"Filtros Gizeh Slim Menthol 6mm 120u";"filtro slim";"https://astrogrowshop.cl/smoking-filtro-slim-brown-120-uni"
0.173;0;1.57;56953;10990;"Bateria tipo A Brass Knuckle - Morado";11022;2;6990;"Brass Knuckles Batería 900mAh con Pantalla";"bateria brass";"https://astrogrowshop.cl/bateria-brass-knuckle?variant=Morado"
0.170;0;3.45;77728;3990;"Pesa Gramera Electronic Kitchen Scale";10831;3;13751;"Gramera Digital Profesional Kasvi N95 500g/0,01g";"pesa gramera";"https://astrogrowshop.cl/pesa-gramera-electronic-kitchen-scale"
0.170;0;13.16;32454;18990;"Vaporizador Onyx 24.000 35Mh-Inflave - MARMELAND";10864;2;249990;"PAX Plus Complete Kit";"vaporizador onyx";"https://astrogrowshop.cl/vaporizador-onyx-24000-35mh-inflave?variant=MARMELAND"
0.170;0;2.32;12306;2990;"Filtro Slim Classic 180 Blue Regular-Smoking";10417;2;1290;"Filtros Gizeh Slim Menthol 6mm 120u";"filtro slim";"https://astrogrowshop.cl/filtro-slim-classic-180-blue-regular-smoking"
0.167;0;1.80;770;8990;"Boquilla De Vidrio Bocal Colors 6Cm 1Un-Strabe Glass";10386;2;4990;"Hemper Glass Tips 10mm 5u";"vidrio glass";"https://astrogrowshop.cl/boquilla-de-vidrio-bocal-colors-6cm-1un-strabe-glass"
0.166;0;1.57;56958;10990;"Bateria tipo A Brass Knuckle - WOOD";11022;2;6990;"Brass Knuckles Batería 900mAh con Pantalla";"bateria brass";"https://astrogrowshop.cl/bateria-brass-knuckle?variant=WOOD"
