offerId,store,title,top1_productId,top1_modelSlug,top1_stores,top1_sim,top1_brandKey,top1_tienda_ya_presente,top1_title,top2_productId,top2_modelSlug,top2_stores,top2_sim,top2_tienda_ya_presente,top3_productId,top3_modelSlug,top3_stores,top3_sim,top3_tienda_ya_presente
69343,kushbreak,"Papelillos Pure 1 1/4 Gizeh",5478,pink,3,0.429,gizeh,no,"Papelillos Gizeh Pink 1 1/4 Extra Fine",10859,rice-1-1-4,2,0.400,elements,si,"Papelillos Elements® 1 1/4",5458,classic,5,0.400,raw,si,"Papelillos RAW® 1 1/4"
70180,kushbreak,"Pesa digital",10783,timer-digital,2,0.250,kasvi,no,"Kasvi Timer Digital",9246,volcano-classic,5,0.200,storz-bickel,si,"Volcano Classic y Digital Vaporizador",10789,gramera-300g-calibrador,3,0.125,kasvi,no,"Kasvi Gramera Digital Profesional 300g / 0,01g + C"
70194,kushbreak,"Boveda 320 gr 62% controlador de humedad",10337,cenicero-bolsillo,3,0.111,raw,no,"Cenicero De Bolsillo-Raw",10549,tabaquera,4,0.111,soulblime,no,"Tabaqueras De Tela-Soulblime",10523,hitter,2,0.100,ozeta,no,"Hitter OZeta de vidrio"
70195,kushbreak,"Boveda 67gr 62% controlador de humedad",10337,cenicero-bolsillo,3,0.125,raw,no,"Cenicero De Bolsillo-Raw",10549,tabaquera,4,0.125,soulblime,no,"Tabaqueras De Tela-Soulblime",10523,hitter,2,0.111,ozeta,no,"Hitter OZeta de vidrio"
70218,kushbreak,"Pesa TRUWEIGH Blaze - 0.1 x 600g",10586,smoke-fiends-repuesto-blaze-the-cactus,3,0.100,hemper,no,"Filtro De Reemplazo Blaze The Cactus",10540,smoke-fiends-blaze-the-cactus,2,0.091,hemper,no,"Smoke Fiends El Cactus Blaze Filtro Personal",10586,smoke-fiends-repuesto-blaze-the-cactus,3,0.091,hemper,no,"Smoke Fiends Repuesto Filtro El Cactus Blaze"
70264,kushbreak,"Pack 3 Boveda 67gr 62% controlador de humedad",10877,24k-king-size,2,0.167,shine,si,"Shine®​ 24K Pack 1 Papelillo de Oro King Size",10337,cenicero-bolsillo,3,0.111,raw,no,"Cenicero De Bolsillo-Raw",10549,tabaquera,4,0.111,soulblime,no,"Tabaqueras De Tela-Soulblime"
70313,kushbreak,"Alcohol Isopropílico 99%",10240,gas-300ml,4,0.111,zengaz,no,"Gas Butano Zengaz con 99,9% de pureza",,,,,,,,,,,,
70905,growbarato,"Pax 3 vaporizador para marihuana y bho",10424,charger-mighty,2,0.222,storz-bickel,no,"Storz &amp; Bickel Cargador para Vaporizador Might",10548,flat,2,0.222,yocan,no,"Vaporizador para Cartridge Yocan Flat | PIRANHA",10864,plus-complete-kit,2,0.222,pax,no,"PAX Vaporizador Plus Kit - Complete Periwinkle"
70917,growbarato,"Quemador Bowl Macho Azul 14mm - Growbarato",5751,bowl-14mm,3,0.500,calvo,si,"Quemador Macho 14mm",10256,bowl-perlas-14mm,2,0.500,bonglab,no,"Bonglab Quemador Perlas - Macho 14mm - Azul",10256,bowl-perlas-14mm,2,0.500,bonglab,no,"Quemador Perlas Macho 14Mm - Bonglab - azul"
70944,growbarato,"Balanza Counter peso máximo 5 Kg. de Kenex",10337,cenicero-bolsillo,3,0.111,raw,no,"Cenicero De Bolsillo-Raw",10549,tabaquera,4,0.111,soulblime,si,"Tabaqueras De Tela-Soulblime",10523,hitter,2,0.100,ozeta,si,"Hitter OZeta de vidrio"
71013,growbarato,"Bolso Cilíndrico Anti-Olor de Ozeta grande",10376,banano-con-clave,5,0.500,ozeta,si,"Bolso bandolera Banano Anti-Olor de Ozeta",5761,case-antiolor-large,5,0.500,ozeta,si,"Bolso Ozeta Grande",5761,case-antiolor-large,5,0.429,ozeta,si,"Ozeta Estuche grande - Anti-olor"
71040,growbarato,"Bandeja RAW Dark mediana",5734,brazilian-girl-metal-medium,3,0.500,raw,no,"Bandeja RAW Brazilian Girl - Mediana",5735,girl-metal-medium,3,0.500,raw,no,"Bandeja RAW metálica Girl - Mediana",10190,classic-mediana,4,0.500,raw,si,"Bandeja RAW metálica Classic - Mediana"
71041,growbarato,"Calcetines Cookies Original Mint Socks Black & White | Calce",10588,calcetines-negros,2,0.444,raw,no,"Raw Black Socks - Calcetines Largos",6774,hammer-wag-wig,3,0.105,calvo,si,"Pipa Calvo Glass Wig wag Hammer 13 cm vidrio premi",10272,black-king-size-slim,3,0.091,raw,no,"Papelillos Black King Size Slim-Raw"
71117,growbarato,"Balanza GoldGram pesa de 0,01 a 100g",10337,cenicero-bolsillo,3,0.125,raw,no,"Cenicero De Bolsillo-Raw",10549,tabaquera,4,0.125,soulblime,si,"Tabaqueras De Tela-Soulblime",10523,hitter,2,0.111,ozeta,si,"Hitter OZeta de vidrio"
71237,growbarato,"Malla Pirámide para lavadora Secret Smoke",10740,almohadillas-extraccion,2,0.154,storz-bickel,no,"Malla Para Extractos Pequeñas 4 Piezas Para Todos ",10778,malla-scrog,2,0.143,kasvi,no,"Malla Scrog-Kasvi",10778,malla-scrog,2,0.125,kasvi,no,"Kasvi Malla Scrog"
71238,growbarato,"Bonglab Papel de celulosa para Rosin",10514,rosin-paper-aluminio,2,0.571,bonglab,no,"Papel Para Rosin Aluminio- Bonglab",10399,difusor-magenta-14mm-12cm,4,0.250,bonglab,si,"Difusor 14mm 12cm Bonglab | Repuesto de vidrio par",10514,rosin-paper-aluminio,2,0.250,bonglab,no,"BongLab Rosin Paper aluminio"
71294,growbarato,"Tainer Lion Rolling Circus | Contenedor con Moledor Hermétic",5515,metal-2-partes,3,0.400,lion-rolling-circus,si,"Moledor Metálico Lion Rolling Circus - 2 Partes",5515,metal-2-partes,3,0.400,lion-rolling-circus,si,"Moledor Lion Rolling Circus Metalico 50mm",10620,small,3,0.333,lion-rolling-circus,si,"Bandeja Lion Rolling Circus"
72130,fumetas,"Balanza Counter 5000 / 5000g-1.0g",10789,gramera-300g-calibrador,3,0.077,kasvi,si,"Gramera Profesional 300g 0.01g Kasvi | Balanza Dig",10831,gramera-500g-n95,3,0.077,kasvi,si,"Gramera Digital 500g 0.01g Kasvi | Balanza Precisi",,,,,,
73732,fumetas,"Blaze Gramera Digital Mini 100g/0.01g",10831,gramera-500g-n95,3,0.273,kasvi,si,"Kasvi Gramera Digital Mini Profesional N95 – 500g ",10789,gramera-300g-calibrador,3,0.250,kasvi,si,"Gramera Profesional 300g 0.01g Kasvi | Balanza Dig",10831,gramera-500g-n95,3,0.250,kasvi,si,"Gramera Digital 500g 0.01g Kasvi | Balanza Precisi"
73733,fumetas,"Blaze Gramera Digital Mini 600g/0.1g",10831,gramera-500g-n95,3,0.273,kasvi,si,"Kasvi Gramera Digital Mini Profesional N95 – 500g ",10789,gramera-300g-calibrador,3,0.182,kasvi,si,"Kasvi Gramera Digital Profesional 300g / 0,01g + C",10789,gramera-300g-calibrador,3,0.154,kasvi,si,"Gramera Profesional 300g 0.01g Kasvi | Balanza Dig"
73791,fumetas,"Presize Gramera Digital 200g - 0.01g",10789,gramera-300g-calibrador,3,0.273,kasvi,si,"Gramera Profesional 300g 0.01g Kasvi | Balanza Dig",10831,gramera-500g-n95,3,0.273,kasvi,si,"Gramera Digital 500g 0.01g Kasvi | Balanza Precisi",10789,gramera-300g-calibrador,3,0.200,kasvi,si,"Kasvi Gramera Digital Profesional 300g / 0,01g + C"
73851,fumetas,"Boveda Size 67 58%/62% - 58%",10370,celulosa-transparente-1-1-4,3,0.100,c-thru,si,"Papelillos de celulosa C-Thru Mini size",10368,hemp-rolls-glass-tips-mini,2,0.083,hemper,si,"Hemper Hemp Rolls + Glass Tips Mini Size - Sabores",10368,hemp-rolls-glass-tips-mini,2,0.077,hemper,si,"Hemper Mini Size Hemp Rolls + Glass Tips 4u | PIRA"
74970,fumetas,"Boveda Size 1 58%/62% - 20 Pack - 58%",10450,peak-travel-pack,3,0.111,puffco,si,"Travel Pack Puffco Peak",10658,proxy-travel-pack,2,0.100,puffco,no,"Proxy Travel Pack Puffco | PIRANHA",10450,peak-travel-pack,3,0.100,puffco,si,"Peak Pro Travel Pack Black-Puffco"
74971,fumetas,"Boveda Size 1 58%/62% - 20 Pack - 62%",10450,peak-travel-pack,3,0.100,puffco,si,"Travel Pack Puffco Peak",10658,proxy-travel-pack,2,0.091,puffco,no,"Proxy Travel Pack Puffco | PIRANHA",10450,peak-travel-pack,3,0.091,puffco,si,"Peak Pro Travel Pack Black-Puffco"
75081,fumetas,"Garden Highpro Malla de secado ProDry+",10779,malla-secado-55cm,2,0.333,kasvi,si,"Kasvi Malla De Secado 55cm 8 niveles",10779,malla-secado-55cm,2,0.250,kasvi,si,"Malla Secado 55Cm 8 Niveles-Kasvi",10778,malla-scrog,2,0.143,kasvi,si,"Malla Scrog-Kasvi"
75401,fumetas,"Boveda Size 320 58%/62% - 58%",10370,celulosa-transparente-1-1-4,3,0.100,c-thru,si,"Papelillos de celulosa C-Thru Mini size",10368,hemp-rolls-glass-tips-mini,2,0.083,hemper,si,"Hemper Hemp Rolls + Glass Tips Mini Size - Sabores",10368,hemp-rolls-glass-tips-mini,2,0.077,hemper,si,"Hemper Mini Size Hemp Rolls + Glass Tips 4u | PIRA"
75402,fumetas,"Boveda Size 320 58%/62% - 62%",10370,celulosa-transparente-1-1-4,3,0.091,c-thru,si,"Papelillos de celulosa C-Thru Mini size",10368,hemp-rolls-glass-tips-mini,2,0.077,hemper,si,"Hemper Hemp Rolls + Glass Tips Mini Size - Sabores",10368,hemp-rolls-glass-tips-mini,2,0.071,hemper,si,"Hemper Mini Size Hemp Rolls + Glass Tips 4u | PIRA"
76839,astrogrowshop,"Hitter Signature- Calvo Glass - BLACK",6010,hitter,3,0.800,calvo,si,"Hitter Signature- Calvo Glass",10453,bateria-cartridge-510,3,0.333,calvo,si,"Calvo Glass Batería Cartridge 510 - Cosmic Black",6010,hitter,3,0.286,calvo,si,"Calvo Pipa Hitter 12mm"
76840,astrogrowshop,"Hitter Signature- Calvo Glass - PINK",6010,hitter,3,0.800,calvo,si,"Hitter Signature- Calvo Glass",6010,hitter,3,0.286,calvo,si,"Calvo Pipa Hitter 12mm",10555,insert-fondo-blanco,2,0.286,calvo,si,"Calvo Glass Insert Opaco"
77144,astrogrowshop,"Bolso 4X4 Con Clave -Ozeta - BLACK",5780,bag-chestbag-4x4-4x4,3,0.833,ozeta,si,"Bolso 4X4 Con Clave -Ozeta",5780,bag-chestbag-4x4-4x4,3,0.714,ozeta,si,"Bolso 4X4 Con Clave -Ozeta - Morado",5780,bag-chestbag-4x4-4x4,3,0.714,ozeta,si,"Bolso 4X4 Con Clave -Ozeta - Rosa"
77351,astrogrowshop,"Pesa Gramera 0,01G-Presize",10789,gramera-300g-calibrador,3,0.222,kasvi,no,"Kasvi Gramera Digital Profesional 300g / 0,01g + C",10831,gramera-500g-n95,3,0.200,kasvi,no,"Kasvi Gramera Digital Mini Profesional N95 – 500g ",10789,gramera-300g-calibrador,3,0.182,kasvi,no,"Kasvi Instruments Pesa Profesional con Calibrador "
77428,astrogrowshop,"Wig Wag Hammer Pipe-Calvo Glass - BLACK",6774,hammer-wag-wig,3,0.833,calvo,si,"Wig Wag Hammer Pipe-Calvo Glass",6774,hammer-wag-wig,3,0.714,calvo,si,"Wig Wag Hammer Pipe-Calvo Glass - Negro",6774,hammer-wag-wig,3,0.444,calvo,si,"Wig Wag Hammer Pipe Color Orange-Calvo Glass"
77688,astrogrowshop,"New Peak Pro Plasma + 3Dxl Chamber - Puffco",10454,peak-pro-3dxl-chamber,3,0.625,puffco,si,"Puffco Peak Pro 3DXL Chamber | PIRANHA",10653,new-peak-pro,3,0.571,puffco,si,"New Peak Pro - Puffco",10639,chamber-3dxl-onyx,2,0.545,puffco,si,"Puffco New Peak Pro 3DXL LTD Black Edition Chamber"
78017,astrogrowshop,"Atrapa Ceniza Panal Triple 14Mm-Bonglab - BLUE",10309,atrapa-cenizas-triple-honeycomb-14mm,5,0.857,bonglab,si,"Atrapa Ceniza Panal Triple 14Mm-Bonglab",10316,atrapa-cenizas-triple-honeycomb-18mm,3,0.625,bonglab,si,"Atrapa Ceniza Panal Triple 18Mm-Bonglab",10316,atrapa-cenizas-triple-honeycomb-18mm,3,0.556,bonglab,si,"Atrapa Ceniza Panal Triple 18Mm-Bonglab - Azul"
78081,astrogrowshop,"Atrapa Ceniza Perc 14Mm -Bonglab - BLACK",10717,atrapa-cenizas-slits-14mm,3,0.833,bonglab,si,"Atrapa Ceniza Perc 14Mm -Bonglab",10717,atrapa-cenizas-slits-14mm,3,0.714,bonglab,si,"Atrapa Ceniza Perc 14Mm -Bonglab - Morado",10717,atrapa-cenizas-slits-14mm,3,0.714,bonglab,si,"Atrapa Ceniza Perc 14Mm -Bonglab - Negro"
78082,astrogrowshop,"Atrapa Ceniza Perc 14Mm -Bonglab - CLEAR",10717,atrapa-cenizas-slits-14mm,3,0.833,bonglab,si,"Atrapa Ceniza Perc 14Mm -Bonglab",10717,atrapa-cenizas-slits-14mm,3,0.714,bonglab,si,"Atrapa Ceniza Perc 14Mm -Bonglab - Morado",10717,atrapa-cenizas-slits-14mm,3,0.714,bonglab,si,"Atrapa Ceniza Perc 14Mm -Bonglab - Negro"
78083,astrogrowshop,"Atrapa Ceniza Perc 14Mm -Bonglab - GREEN",10717,atrapa-cenizas-slits-14mm,3,0.833,bonglab,si,"Atrapa Ceniza Perc 14Mm -Bonglab",10717,atrapa-cenizas-slits-14mm,3,0.714,bonglab,si,"Atrapa Ceniza Perc 14Mm -Bonglab - Morado",10717,atrapa-cenizas-slits-14mm,3,0.714,bonglab,si,"Atrapa Ceniza Perc 14Mm -Bonglab - Negro"
78159,astrogrowshop,"Luminous Terp Balls 4Mm Green (Glow In The Dark)",5733,ashtray-ash-holder,2,0.308,galaxy,si,"CENICERO ASH HOLDER GLOW IN THE DARK - GALAXY",5733,ashtray-ash-holder,2,0.286,galaxy,si,"CENICERO ASH HOLDER GLOW IN THE DARK - GALAXY - Ve",5733,ashtray-ash-holder,2,0.286,galaxy,si,"CENICERO ASH HOLDER GLOW IN THE DARK - GALAXY - Ro"
78163,astrogrowshop,"Malla De Secado Prodry Modulable 75Cm V6-Garden Highpro",10779,malla-secado-55cm,2,0.273,kasvi,si,"Kasvi Malla De Secado 55cm 8 niveles",10779,malla-secado-55cm,2,0.200,kasvi,si,"Malla Secado 55Cm 8 Niveles-Kasvi",10778,malla-scrog,2,0.111,kasvi,si,"Malla Scrog-Kasvi"
78165,astrogrowshop,"Malla De Secado Prodry Modulable 95Cm V6-Garden Highpro",10779,malla-secado-55cm,2,0.273,kasvi,si,"Kasvi Malla De Secado 55cm 8 niveles",10779,malla-secado-55cm,2,0.200,kasvi,si,"Malla Secado 55Cm 8 Niveles-Kasvi",10778,malla-scrog,2,0.111,kasvi,si,"Malla Scrog-Kasvi"
78369,astrogrowshop,"Regulador De Humedad 4G-Integra Boost - 0.65",10337,cenicero-bolsillo,3,0.111,raw,si,"Cenicero De Bolsillo-Raw",10549,tabaquera,4,0.111,soulblime,si,"Tabaqueras De Tela-Soulblime",10523,hitter,2,0.100,ozeta,no,"Hitter OZeta de vidrio"
78374,astrogrowshop,"Regulador De Humedad 8G -Integra Boost - 0.62",10337,cenicero-bolsillo,3,0.111,raw,si,"Cenicero De Bolsillo-Raw",10549,tabaquera,4,0.111,soulblime,si,"Tabaqueras De Tela-Soulblime",10523,hitter,2,0.100,ozeta,no,"Hitter OZeta de vidrio"
78375,astrogrowshop,"Regulador De Humedad 8G -Integra Boost - 0.69",10337,cenicero-bolsillo,3,0.111,raw,si,"Cenicero De Bolsillo-Raw",10549,tabaquera,4,0.111,soulblime,si,"Tabaqueras De Tela-Soulblime",10523,hitter,2,0.100,ozeta,no,"Hitter OZeta de vidrio"
78580,astrogrowshop,"Malla Piramidal 220 Micras",10778,malla-scrog,2,0.200,kasvi,si,"Malla Scrog-Kasvi",10778,malla-scrog,2,0.167,kasvi,si,"Kasvi Malla Scrog",10779,malla-secado-55cm,2,0.143,kasvi,si,"Malla Secado 55Cm 8 Niveles-Kasvi"
78673,astrogrowshop,"Terpenos 5Ml-Terps Usa - FRUITY CERAL",,,,,,,,,,,,,,,,,,,
78680,astrogrowshop,"Terpenos 5Ml-Terps Usa - ZKITTLEZ",,,,,,,,,,,,,,,,,,,
79509,astrogrowshop,"Puffco Peak Zest - Vaporizador E-Rig",10648,new-peak-onyx,3,0.500,puffco,si,"Vaporizador Puffco Peak 2024",10649,peak-pro,2,0.500,puffco,no,"Puffco Peak Pro vaporizador",10649,peak-pro,2,0.500,puffco,no,"Puffco Vaporizador Peak Pro"
79566,astrogrowshop,"Puffco Pivot Sapphire - Dab Pen",10494,pivot,3,0.333,puffco,si,"Vaporizador Puffco Pivot",10494,pivot,3,0.286,puffco,si,"Vaporizador Puffco Pivot Pine - Puffco",10494,pivot,3,0.286,puffco,si,"Vaporizador Puffco Pivot | PIRANHA"
79859,piranha,"Hemp Wraps Blunt Soulblime | PIRANHA",10388,hemp-blunt-wrap-sabores,5,1.000,soulblime,si,"Hemp Wraps Blunt Soulblime | PIRANHA",10388,hemp-blunt-wrap-sabores,5,1.000,soulblime,si,"Hemp Wraps Blunt Soulblime | PIRANHA",10388,hemp-blunt-wrap-sabores,5,1.000,soulblime,si,"Hemp Wraps Blunt Soulblime | PIRANHA"
79898,piranha,"Integra Boost Humedad 55% | PIRANHA",10547,techbag,2,0.143,ozeta,si,"Techbag - OZeta | PIRANHA",10523,hitter,2,0.143,ozeta,si,"Hitter OZeta | PIRANHA",10549,tabaquera,4,0.143,soulblime,si,"Tabaquera Soulblime | PIRANHA"
80192,piranha,"Iso Alcohol 99% Thievery (30mL/50mL/500mL/3L) | PIRANHA",10246,cleaner-250ml,3,0.154,bonglab,si,"Glass Cleaner (30mL/250mL/500mL/1L)",10625,cleaner-420,1,0.154,thievery,no,"Thievery Daily Use 420 Cleaner 50 ml",10200,cleaner-250ml,3,0.143,thievery,si,"Limpiador Thievery Silicone para Silicona (250mL) "
80224,piranha,"Vaporizador Puffco New Peak Pro Plasma + 3DXL Chamber | PIRA",10454,peak-pro-3dxl-chamber,3,0.667,puffco,si,"Puffco Peak Pro 3DXL Chamber | PIRANHA",10560,new-peak-pro-onyx-3dxl,3,0.636,puffco,si,"Vaporizador Puffco New Peak Pro Onyx 3DXL Limited ",10561,new-peak-pro-pearl-3dxl,4,0.636,puffco,si,"Vaporizador Puffco New Peak Pro Pearl 3DXL Limited"
80707,piranha,"Terpeno Terps USA Fruity Cereal (5mL) | PIRANHA",10547,techbag,2,0.111,ozeta,si,"Techbag - OZeta | PIRANHA",10523,hitter,2,0.111,ozeta,si,"Hitter OZeta | PIRANHA",10549,tabaquera,4,0.111,soulblime,si,"Tabaquera Soulblime | PIRANHA"
80741,piranha,"Bubbler (Burbujeador) Aeris Focus V | PIRANHA",10435,aeris,3,0.500,focus-v,si,"Vaporizador Aeris Focus V | PIRANHA",10460,bateria-intercambiable-aeris,2,0.429,focus-v,si,"Batería Intercambiable Aeris Focus V | PIRANHA",10435,aeris,3,0.333,focus-v,si,"Focus V Vaporizador Aeris"
80998,piranha,"Terpeno Terps USA Zkittlez (5mL) | PIRANHA",10547,techbag,2,0.125,ozeta,si,"Techbag - OZeta | PIRANHA",10523,hitter,2,0.125,ozeta,si,"Hitter OZeta | PIRANHA",10549,tabaquera,4,0.125,soulblime,si,"Tabaquera Soulblime | PIRANHA"
