sim,category,brandKeyA,brandKeyB,idA,storeA,priceA,titleA,imgA,idB,storeB,priceB,titleB,imgB,priceRatio
0.67,Bongs,bonglab,bonglab,31363,"Astro Growshop",81990,"Bubbler Kush-Bonglab - azul","https://cdnx.jumpseller.com/astrogrowshop/image/74869300/imagen_1_8087.webp?1773937868",34973,"Fumetas",87990,"Bonglab K275 Bubbler Kush 50cm - Azul","https://cdnx.jumpseller.com/fumetas-store/image/22218322/K275-Blue.jpg?1721969693",1.07
0.67,Bongs,bonglab,bonglab,31386,"Astro Growshop",28990,"Fat Candy -Bonglab - azul","https://cdnx.jumpseller.com/astrogrowshop/image/74869226/imagen_1_26224.webp?1773937826",34504,"Fumetas",30990,"BongLab Bong W06 Fat Candy 25cm - Azul","https://cdnx.jumpseller.com/fumetas-store/image/47460873/BongLab_Fat_Candy_W06_Blue.jpeg?1781034101",1.07
0.67,Bongs,bonglab,bonglab,31387,"Astro Growshop",25990,"Fat Candy -Bonglab - verde","https://cdnx.jumpseller.com/astrogrowshop/image/74869227/imagen_1_26223.webp?1773937826",34505,"Fumetas",30990,"BongLab Bong W06 Fat Candy 25cm - Verde","https://cdnx.jumpseller.com/fumetas-store/image/29669658/Bong-Fat-Candy-Green.jpg?1781034101",1.19
0.67,Bongs,bonglab,bonglab,31388,"Astro Growshop",25990,"Fat Candy -Bonglab - Ámbar","https://cdnx.jumpseller.com/astrogrowshop/image/70330599/imagen_1_26226.webp?1764695656",34506,"Fumetas",30990,"BongLab Bong W06 Fat Candy 25cm - Ámbar","https://cdnx.jumpseller.com/fumetas-store/image/33984982/Bong-Fat-Candy-Amber.jpg?1781034101",1.19
0.67,Repuestos para bongs y vaporizadores,bonglab,bonglab,31393,"Astro Growshop",4990,"Quemador De 14Mm -Bonglab - Morado","https://cdnx.jumpseller.com/astrogrowshop/image/70216885/imagen_1_27118.webp?1764272362",33974,"Fumetas",5990,"BongLab Quemador HoneyComb Macho 14mm - Morado","https://cdnx.jumpseller.com/fumetas-store/image/34403132/Quemador-HoneyComb-Macho-14mm-Purple.webp?1682303050",1.20
0.67,Repuestos para bongs y vaporizadores,bonglab,bonglab,31394,"Astro Growshop",4990,"Quemador De 14Mm -Bonglab - azul","https://cdnx.jumpseller.com/astrogrowshop/image/74868921/imagen_1_27114.webp?1773937616",33859,"Fumetas",5990,"Bonglab Quemador con rejilla - Macho 14mm - Azul","https://cdnx.jumpseller.com/fumetas-store/image/21810465/BongLab-CRejilla-Blue.jpg?1715461503",1.20
0.67,Repuestos para bongs y vaporizadores,bonglab,bonglab,31394,"Astro Growshop",4990,"Quemador De 14Mm -Bonglab - azul","https://cdnx.jumpseller.com/astrogrowshop/image/74868921/imagen_1_27114.webp?1773937616",33971,"Fumetas",5990,"BongLab Quemador HoneyComb Macho 14mm - Azul","https://cdnx.jumpseller.com/fumetas-store/image/34403135/Quemador-HoneyComb-Macho-14mm-Blue.webp?1682303050",1.20
0.67,Repuestos para bongs y vaporizadores,bonglab,bonglab,31395,"Astro Growshop",6990,"Quemador De 14Mm -Bonglab - verde","https://cdnx.jumpseller.com/astrogrowshop/image/74868926/imagen_1_20425.webp?1773937616",33856,"Fumetas",5990,"Bonglab Quemador con rejilla - Macho 14mm - Verde","https://cdnx.jumpseller.com/fumetas-store/image/48721786/Quemador-con-rejilla-Green-Macho-14mm.webp?1715461503",1.17
0.67,Repuestos para bongs y vaporizadores,bonglab,bonglab,31395,"Astro Growshop",6990,"Quemador De 14Mm -Bonglab - verde","https://cdnx.jumpseller.com/astrogrowshop/image/74868926/imagen_1_20425.webp?1773937616",33972,"Fumetas",5990,"BongLab Quemador HoneyComb Macho 14mm - Verde","https://cdnx.jumpseller.com/fumetas-store/image/34403134/Quemador-HoneyComb-Macho-14mm-Green.webp?1682303050",1.17
0.67,Repuestos para bongs y vaporizadores,bonglab,bonglab,31396,"Astro Growshop",4990,"Quemador De 14Mm -Bonglab - Ámbar","https://cdnx.jumpseller.com/astrogrowshop/image/74868916/imagen_1_27113.webp?1773937616",33858,"Fumetas",5990,"Bonglab Quemador con rejilla - Macho 14mm - Ámbar","https://cdnx.jumpseller.com/fumetas-store/image/46072584/Quemador-con-rejilla-Amber-Macho-14mm.webp?1715461503",1.20
0.67,Repuestos para bongs y vaporizadores,bonglab,bonglab,31397,"Astro Growshop",4990,"Quemador De 14Mm -Bonglab - Negro","https://cdnx.jumpseller.com/astrogrowshop/image/74868918/imagen_1_27116.webp?1773937616",33860,"Fumetas",5990,"Bonglab Quemador con rejilla - Macho 14mm - Negro","https://cdnx.jumpseller.com/fumetas-store/image/21905839/BongLab-CRejilla-Black.jpg?1715461503",1.20
0.67,Repuestos para bongs y vaporizadores,bonglab,bonglab,31397,"Astro Growshop",4990,"Quemador De 14Mm -Bonglab - Negro","https://cdnx.jumpseller.com/astrogrowshop/image/74868918/imagen_1_27116.webp?1773937616",33975,"Fumetas",5990,"BongLab Quemador HoneyComb Macho 14mm - Negro","https://cdnx.jumpseller.com/fumetas-store/image/34403136/Quemador-HoneyComb-Macho-14mm-Black.webp?1682303050",1.20
0.67,Repuestos para bongs y vaporizadores,bonglab,bonglab,31397,"Astro Growshop",4990,"Quemador De 14Mm -Bonglab - Negro","https://cdnx.jumpseller.com/astrogrowshop/image/74868918/imagen_1_27116.webp?1773937616",33986,"Fumetas",5391,"Bonglab Quemador Perlas - Macho 14mm - Negro","https://cdnx.jumpseller.com/fumetas-store/image/73439742/Bonglab-Quemador-Perlas-Macho-14mm-Negro.jpg?1771351457",1.08
