productId,productName,category,brandKey,existingStores,query,score,state,hitTitle,hitUrl,hitPrice,refPrice,priceRatio,offerId,linkedProductId,hitImage
10508,Weecke Vaporizador Fenix Mini Plus,Vaporizadores herbales,weecke,Piranha | GrowBarato Chile | Astro Growshop | Fumetas,plus,0.38,vinculada-a-otro,PAX PLUS KIT INICIO,https://www.kushbreak.cl/pax-plus-kit-inicio,199990,96393,2.07,69036,10862,https://cdnx.jumpseller.com/kushbreak-growshop/image/63698803/resize/255/255?1747953818
5535,Bong Color Cube Bonglab Azul y Verde | Bong Compacto,Bongs,bonglab,Piranha | Astro Growshop | GrowBarato Chile | Fumetas,verde,0.34,url-no-scrapeada,Infusión de té verde y cannabis,https://www.kushbreak.cl/infusion-te-verde-cannabis,12000,24264,2.02,,,https://cdnx.jumpseller.com/kushbreak-growshop/image/63042447/resize/255/255?1746049324
10665,Ignite Soplete Compact,Encendedores y sopletes,ignite,Astro Growshop | Fumetas | Piranha | GrowBarato Chile,soplete,0.3,huerfana-existente,Soplete Portátil,https://www.kushbreak.cl/soplete-pequeno-portatil-cannabis-torch,3990,22008,5.52,69277,,https://cdnx.jumpseller.com/kushbreak-growshop/image/35347718/resize/255/255?1684356862
10665,Ignite Soplete Compact,Encendedores y sopletes,ignite,Astro Growshop | Fumetas | Piranha | GrowBarato Chile,soplete,0.3,huerfana-existente,Blazer Stingray Soplete,https://www.kushbreak.cl/soplete-blazer-stingray-torch-cannabis,59990,22008,2.73,69187,,https://cdnx.jumpseller.com/kushbreak-growshop/image/14358288/resize/255/255?1679515259
10665,Ignite Soplete Compact,Encendedores y sopletes,ignite,Astro Growshop | Fumetas | Piranha | GrowBarato Chile,soplete,0.3,huerfana-existente,Blazer Big Buddy Soplete,https://www.kushbreak.cl/soplete-blazer-big-buddy-torch-cannabis,49990,22008,2.27,69011,,https://cdnx.jumpseller.com/kushbreak-growshop/image/14358159/resize/255/255?1679515248
5763,Ozeta Chestbag Circular 4x4 Con Clave - Anti Olor,Contenedores y estuches,ozeta,Fumetas | Astro Growshop | Piranha | GrowBarato Chile,ozeta,0,vinculada-a-otro,Banano OZeta c/ Clave,https://www.kushbreak.cl/bolso-xl-ozeta-estuche-accesorios-cannabis,38990,38713,1.01,69126,10376,https://cdnx.jumpseller.com/kushbreak-growshop/image/57623847/resize/255/255?1732650926
5763,Ozeta Chestbag Circular 4x4 Con Clave - Anti Olor,Contenedores y estuches,ozeta,Fumetas | Astro Growshop | Piranha | GrowBarato Chile,ozeta,0,vinculada-a-otro,OZeta Case Cilíndrico c/Clave,https://www.kushbreak.cl/ozeta-case-con-clave-cilindrico-bicicleta-manillar,39990,38713,1.03,69112,10518,https://cdnx.jumpseller.com/kushbreak-growshop/image/57621622/resize/255/255?1732648938
5965,RAW Porta Papeles de 1.1/4 caja metálica,Contenedores y estuches,raw,Piranha | Fumetas | Astro Growshop | GrowBarato Chile,raw,0,huerfana-existente,RAW caja metálica,https://www.kushbreak.cl/caja-metalica-raw-contenedor,6990,1612,4.34,69205,,https://cdnx.jumpseller.com/kushbreak-growshop/image/8498997/resize/255/255?1679515252
5965,RAW Porta Papeles de 1.1/4 caja metálica,Contenedores y estuches,raw,Piranha | Fumetas | Astro Growshop | GrowBarato Chile,raw,0,vinculada-a-otro,Papelillos RAW® 1 1/4,https://www.kushbreak.cl/papelillos-raw-1-1/4-papers,1000,1612,1.61,69349,5458,https://cdnx.jumpseller.com/kushbreak-growshop/image/2553269/resize/255/255?1679515206
10172,Blazy Susan Papelillo en Rollo Purple + 50 Boquillas – Papeles Personalizables,Papelillos,blazy-susan,Fumetas | GrowBarato Chile | Astro Growshop | Piranha,purple,0,url-no-scrapeada,GranDaddy purple x3,https://www.kushbreak.cl/gran-daddy-purple-blimburn-semillas-cannabis-fem,19990,2268,8.81,,,https://cdnx.jumpseller.com/kushbreak-growshop/image/19981844/resize/255/255?1679515244
10172,Blazy Susan Papelillo en Rollo Purple + 50 Boquillas – Papeles Personalizables,Papelillos,blazy-susan,Fumetas | GrowBarato Chile | Astro Growshop | Piranha,purple,0,url-no-scrapeada,Sweet Purple x3,https://www.kushbreak.cl/sweet-purple-3-semillas-fem-paradise-cannabis,17500,2268,7.72,,,https://cdnx.jumpseller.com/kushbreak-growshop/image/12968421/resize/255/255?1679515229
10172,Blazy Susan Papelillo en Rollo Purple + 50 Boquillas – Papeles Personalizables,Papelillos,blazy-susan,Fumetas | GrowBarato Chile | Astro Growshop | Piranha,purple,0,url-no-scrapeada,Auto Dark Purple,https://www.kushbreak.cl/auto-dark-purple,8990,2268,3.96,,,https://cdnx.jumpseller.com/kushbreak-growshop/image/2557009/resize/255/255?1679515228
10718,Bonglab Atrapa Cenizas Slits Macho 18mm 90°,Repuestos para bongs y vaporizadores,bonglab,GrowBarato Chile | Astro Growshop | Fumetas | Piranha,bonglab,0,vinculada-a-otro,Quemador honeycomb macho 18mm,https://www.kushbreak.cl/quemador-honeycomb-macho-18mm-repuesto-bong,7990,28191,3.53,69081,5747,https://cdnx.jumpseller.com/kushbreak-growshop/image/30999686/resize/255/255?1679515267
9245,Mighty +,Vaporizadores herbales,storz-bickel,Piranha | GrowBarato Chile | Astro Growshop | Fumetas,storz bickel,0,huerfana-existente,Vaporizador Mighty - Storz and Bickel®,https://www.kushbreak.cl/vaporizador-mighty-storz-bickel-portable-cannabis,339990,380592,1.12,69154,,https://cdnx.jumpseller.com/kushbreak-growshop/image/9033081/resize/255/255?1679515226
10099,Volcano Hybrid Storz & Bickel - GB The Green Brand,Vaporizadores herbales,storz-bickel,Astro Growshop | Fumetas | GrowBarato Chile | Piranha,storz bickel,0,huerfana-existente,Vaporizador Crafty - Storz and Bickel,https://www.kushbreak.cl/vaporizador-crafty-storz-bickel-portable-cannabis,289990,554993,1.91,69151,,https://cdnx.jumpseller.com/kushbreak-growshop/image/2555859/resize/255/255?1679515226
10099,Volcano Hybrid Storz & Bickel - GB The Green Brand,Vaporizadores herbales,storz-bickel,Astro Growshop | Fumetas | GrowBarato Chile | Piranha,storz bickel,0,huerfana-existente,Vaporizador Mighty - Storz and Bickel®,https://www.kushbreak.cl/vaporizador-mighty-storz-bickel-portable-cannabis,339990,554993,1.63,69154,,https://cdnx.jumpseller.com/kushbreak-growshop/image/9033081/resize/255/255?1679515226
10099,Volcano Hybrid Storz & Bickel - GB The Green Brand,Vaporizadores herbales,storz-bickel,Astro Growshop | Fumetas | GrowBarato Chile | Piranha,storz bickel,0,vinculada-a-otro,Vaporizador Volcano GOLD Classic,https://www.kushbreak.cl/vaporizador-volcano-classic-gold,499990,554993,1.11,69031,10302,https://cdnx.jumpseller.com/kushbreak-growshop/image/8987161/resize/255/255?1679515252
