offerId,tienda,titulo,precio,lastSeenAt,senal,valor,productId,modelSlug,tiendasProducto,tiendaYaPresente,congelado,ofertaCuradaRef,ratioPrecio,url
88203,friendlygrow,Vaporizador Airis Mystica Ace Para Cartridges - Peacock Green,14990,2026-07-24,sku,181410524526,10720,airistech/bateria-mystica-ace,3,si,no,of88201:Vaporizador Airis Mystica Ace Para Cartridges - Blue Gradient,1.00,https://www.friendlygrow.cl/vaporizador-airis-mystica-ace?variant=Peacock%20Green
87909,friendlygrow,Vaporizador Extracciones En Bongs Airis Dabble - Airistech - Gradiente,24990,2026-07-24,sku,181786269643,10882,airistech/dabble,2,si,no,of87907:Vaporizador Extracciones En Bongs Airis Dabble - Airistech - Blanco,1.00,https://www.friendlygrow.cl/vaporizador-extracciones-en-bongs-airis-dabble-airistech?variant=Gradiente
87911,friendlygrow,Vaporizador Extracciones En Bongs Airis Dabble - Airistech - Aleatorio,24990,2026-07-24,sku,181786269643,10882,airistech/dabble,2,si,no,of87907:Vaporizador Extracciones En Bongs Airis Dabble - Airistech - Blanco,1.00,https://www.friendlygrow.cl/vaporizador-extracciones-en-bongs-airis-dabble-airistech?variant=Aleatorio
12919,fumetas,Boquillas Herbva 5G (Flat/Glass),4990,2026-06-13,sku,AIR-BOQ5GF,10885,airistech/boquilla-herbva-5g,2,si,no,of35843:Boquillas Herbva 5G (Flat/Glass) - Flat,1.00,https://fumetas.cl/boquilla-herbva-5g
78786,astrogrowshop,Neon Tray Bandeja Enrolado Led -Bonglab - BLUE,23990,2026-07-27,sku,AYPBLBGTBLUE,5732,bonglab/neon-led,3,si,no,of78:Neon Tray Bandeja Enrolado Led -Bonglab,1.00,https://astrogrowshop.cl/neon-tray-bandeja-enrolado-led-bonglab?variant=BLUE
78044,astrogrowshop,Contenedor Extractos Clear Tapa Blanca 4Ml-Bonglab - WHITE,3490,2026-07-27,sku,AYPBLCOCTB4ML,5760,bonglab/extract-container-extracts-4ml,3,si,no,of12181:Contenedor Extractos Clear Tapa Blanca 4Ml-Bonglab,1.00,https://astrogrowshop.cl/contenedor-extractos-clear-tapa-4ml-bonglab?variant=WHITE
32488,astrogrowshop,Cenicero De Silicona -Blazy Susan - Rosa,12990,2026-07-10,sku,AYPBSCEDSPNK,10371,blazy-susan/cenicero-silicona,2,si,no,of78542:Cenicero De Silicona -Blazy Susan - PINK,1.00,https://astrogrowshop.cl/cenicero-de-silicona-blazy-susan?variant=Rosa
78121,astrogrowshop,Conos Pre Roll 1 1/4 Pack 6U-Blazy Susan - PURPLE,3990,2026-07-27,sku,AYPBSCOPU1146U,5705,blazy-susan/pre-roll-pink-1-1-4-6u,3,si,no,of768:Conos Pre Roll 1 1/4 Pack 6U-Blazy Susan,1.00,https://astrogrowshop.cl/conos-pre-roll-1-14-pack-6u-blazy-susan?variant=PURPLE
12352,astrogrowshop,Conos Pre Roll Shortys Pack 12U-Blazy Susan,4990,2026-06-13,sku,AYPBSCOSHPU12U,5712,blazy-susan/pre-roll-shorty-53mm-12u,3,si,no,of78339:Conos Pre Roll Shortys Pack 12U-Blazy Susan - PURPLE,0.83,https://astrogrowshop.cl/conos-pre-roll-shortys-pack-12u-blazy-susan
78776,astrogrowshop,FILTRO CARBON ACTIVADO 50U-CALVO - BLACK,9490,2026-07-27,sku,AYPCGFCACBLK50U,10301,calvo/carbon-activo-black-6mm-50u,2,si,no,of12559:FILTRO CARBON ACTIVADO 50U-CALVO,1.00,https://astrogrowshop.cl/filtro-carbon-activado-50u-calvo?variant=BLACK
78067,astrogrowshop,Soplete Mini Rubber 2.0 -Calvo Glass - BLUE,2990,2026-07-27,sku,AYPCGMNRBLUE,10310,special-blue/mini-rubber-2-0,3,si,no,of765:Soplete Mini Rubber 2.0 -Calvo Glass,1.00,https://astrogrowshop.cl/soplete-mini-rubber-20-calvo-glass?variant=BLUE
31458,astrogrowshop,Blunt Hemp Wrap X4 Sabor a Elección- G-Rollz - Grape,2490,2026-07-27,sku,AYPGRLHWX4GRP1UNID,10381,g-rollz/blunt-hemp-wrap-x4,3,si,no,of12413:Blunt Hemp Wrap X4 Sabor a Elección- G-Rollz,1.00,https://astrogrowshop.cl/blunt-hemp-wrap-x4-grape-g-rollz?variant=Grape
32772,astrogrowshop,Filtro Personal Pro II -Sploofy - Rojo,34990,2026-07-10,sku,AYPSPYFPP2RED,10528,sploofy/pro,4,si,si,of17913:Pro Filtro De Humo Personal Red Sploofy,1.00,https://astrogrowshop.cl/filtro-personal-pro-ii-sploofy?variant=Rojo
78886,astrogrowshop,Filtro Personal Pro II -Sploofy - RED,29990,2026-07-27,sku,AYPSPYFPP2RED,10528,sploofy/pro,4,si,si,of17913:Pro Filtro De Humo Personal Red Sploofy,0.86,https://astrogrowshop.cl/filtro-personal-pro-ii-sploofy?variant=RED
31309,astrogrowshop,Encendedor Torch Zt-70 - Zengaz - Azul,9990,2026-07-10,sku,AYPZGZZT70TOAZ,10333,zengaz/zt-70,2,si,no,of77158:Encendedor Torch Zt-70 - Zengaz - BLUE,1.00,https://astrogrowshop.cl/encendedor-torch-zt-70-zengaz?variant=Azul
31310,astrogrowshop,Encendedor Torch Zt-70 - Zengaz - ROSA/BLANCO,9990,2026-07-10,sku,AYPZGZZT70TORB,10333,zengaz/zt-70,2,si,no,of77155:Encendedor Torch Zt-70 - Zengaz - PINK-WHITE,1.00,https://astrogrowshop.cl/encendedor-torch-zt-70-zengaz?variant=ROSA%2FBLANCO
31311,astrogrowshop,Encendedor Torch Zt-70 - Zengaz - ROSA/MULTICOLOR,9990,2026-07-10,sku,AYPZGZZT70TORM,10333,zengaz/zt-70,2,si,no,of77156:Encendedor Torch Zt-70 - Zengaz - PINK-MULTICOLOR,1.00,https://astrogrowshop.cl/encendedor-torch-zt-70-zengaz?variant=ROSA%2FMULTICOLOR
32106,astrogrowshop,Atrapa Ceniza Panal Triple 14Mm-Bonglab - Transparente,24990,2026-07-10,sku,BGBLA14BCLEAR,10309,bonglab/atrapa-cenizas-triple-honeycomb-14mm,5,si,si,of78019:Atrapa Ceniza Panal Triple 14Mm-Bonglab - CLEAR,1.00,https://astrogrowshop.cl/atrapa-ceniza-panal-triple-14mm-bonglab?variant=Transparente
32105,astrogrowshop,Atrapa Ceniza Panal Triple 14Mm-Bonglab - Verde,22990,2026-07-10,sku,BGBLA14BGREEN,10309,bonglab/atrapa-cenizas-triple-honeycomb-14mm,5,si,si,of78018:Atrapa Ceniza Panal Triple 14Mm-Bonglab - GREEN,1.00,https://astrogrowshop.cl/atrapa-ceniza-panal-triple-14mm-bonglab?variant=Verde
78020,astrogrowshop,Atrapa Ceniza Panal Triple 18Mm-Bonglab - BLUE,22990,2026-07-27,sku,BGBLA19BBLUE,10316,bonglab/atrapa-cenizas-triple-honeycomb-18mm,3,si,no,of12170:Atrapa Ceniza Panal Triple 18Mm-Bonglab,1.00,https://astrogrowshop.cl/atrapa-ceniza-panal-triple-18mm-bonglab?variant=BLUE
31276,astrogrowshop,Banger Cuarzo Simple 90 Grados -Bonglab - 10MM,7990,2026-07-27,sku,BGBLBASI9010,10119,bonglab/banger-simple-macho-90-14mm,4,si,si,of2532:Banger Cuarzo Simple 90 Grados -Bonglab,1.14,https://astrogrowshop.cl/banger-cuarzo-simple-90-grados-bonglab?variant=10MM
78137,astrogrowshop,Difusor Logo Magenta 14Mm -Bonglab (14Cm/12Cm) - 14 CM,6990,2026-07-27,sku,BGBLDILM14165,10399,bonglab/difusor-magenta-14mm-12cm,4,si,si,of772:Difusor Logo Magenta 14Mm -Bonglab (14Cm/12Cm),1.75,https://astrogrowshop.cl/difusor-logo-magenta-14mm-bonglab?variant=14%20CM
78139,astrogrowshop,Difusor Logo Negro 14Mm -Bonglab (14Cm/12Cm) - 14 CM,3790,2026-07-27,sku,BGBLDILN14165,10401,bonglab/difusor-negro-14mm-12cm,2,si,no,of12237:Difusor Logo Negro 14Mm -Bonglab (14Cm/12Cm),1.00,https://astrogrowshop.cl/difusor-logo-negro-14mm-bonglab?variant=14%20CM
31649,astrogrowshop,Handy Rig-Bonglab - Morado,29990,2026-07-27,sku,BGBLH4132PRP,10218,bonglab/handy-rig,4,si,si,of17158:Handy Rig-Bonglab,1.00,https://astrogrowshop.cl/handy-rig-bonglab?variant=Morado
31666,astrogrowshop,Jelly Fish-Bonglab - Negro,67990,2026-07-27,sku,BGBLK138BLACK,5776,bonglab/jelly-fish,2,si,no,of2610:Jelly Fish-Bonglab,1.00,https://astrogrowshop.cl/jelly-fish-bonglab?variant=Negro
32955,astrogrowshop,Double Shot -Bonglab - verde,65990,2026-07-27,sku,BGBLK14GREEN,10217,bonglab/double-shot,2,si,no,of187:Double Shot -Bonglab,1.00,https://astrogrowshop.cl/double-shot-bonglab?variant=verde
31758,astrogrowshop,Headshot Black-Bonglab - Negro,59990,2026-07-27,sku,BGBLK18BLACK,10164,bonglab/headshot,3,si,no,of183:Headshot Black-Bonglab,1.00,https://astrogrowshop.cl/headshot-bonglab?variant=Negro
31433,astrogrowshop,Bongbastic -Bonglab - verde,51990,2026-07-27,sku,BGBLK276GREEN,5520,bonglab/bongbastic,4,si,si,of189:Bongbastic -Bonglab,1.00,https://astrogrowshop.cl/bongbastic-k276-bonglab?variant=verde
31302,astrogrowshop,Classic Ice Pro-Bonglab - verde,37990,2026-07-27,sku,BGBLK288GREEN,5772,bonglab/classic-ice-pro,3,si,no,of25:Classic Ice Pro-Bonglab,1.00,https://astrogrowshop.cl/classic-ice-pro-k288-bonglab?variant=verde
31357,astrogrowshop,Big Blow-Bonglab - Morado,66990,2026-07-27,sku,BGBLK41PURPLE,5519,bonglab/big-blow,4,si,si,of2549:Big Blow-Bonglab,1.00,https://astrogrowshop.cl/big-blow-k41-bonglab?variant=Morado
31654,astrogrowshop,Heavy Trash -Bonglab - verde,74990,2026-07-27,sku,BGBLK42GREEN,5774,bonglab/heavy-trash,3,si,no,of2608:Heavy Trash -Bonglab,1.12,https://astrogrowshop.cl/heavy-trash-bonglab?variant=verde
31763,astrogrowshop,Mercurial KH1-Bonglab - azul,47990,2026-07-27,sku,BGBLKH1BLUE,10167,bonglab/mercurial,4,si,si,of182:Mercurial KH1-Bonglab,1.00,https://astrogrowshop.cl/mercurial-bonglab?variant=azul
31733,astrogrowshop,Tiny Bell -Bonglab - CLEAR,15990,2026-07-27,sku,BGBLKM4CLEAR,5778,bonglab/tiny-bell,4,si,si,of26:Tiny Bell -Bonglab,1.00,https://astrogrowshop.cl/tiny-bell-bonglab?variant=CLEAR
31669,astrogrowshop,Little Buchner-Bonglab - Negro,20990,2026-07-27,sku,BGBLKS10BLACK,5777,bonglab/little-buchner,4,si,si,of74:Little Buchner-Bonglab,1.00,https://astrogrowshop.cl/little-buchner-bonglab?variant=Negro
31621,astrogrowshop,Classic Ice 26Cm-Bonglab - AMBAR,20990,2026-07-27,sku,BGBLKS11AMBER,5773,bonglab/classic-ice,4,si,si,of80:Classic Ice 26Cm-Bonglab,1.00,https://astrogrowshop.cl/classic-ice-bonglab?variant=AMBAR
31270,astrogrowshop,Quemador Bowl Chico Hembra 14 Mm -Bonglab - CLEAR,4990,2026-07-27,sku,BGBLP43LCL,5749,bonglab/bowl-bowl-14mm,3,si,no,of773:Quemador Bowl Chico Hembra 14 Mm -Bonglab,1.00,https://astrogrowshop.cl/quemador-bowl-chico-hembra-14-mm-bonglab?variant=CLEAR
32164,astrogrowshop,Atrapa Ceniza Perc 18Mm -Bonglab - Rosa,24990,2026-07-10,sku,BGBLP99L18PI,10718,bonglab/atrapa-cenizas-slits-18mm,4,si,si,of78088:Atrapa Ceniza Perc 18Mm -Bonglab - PINK,1.00,https://astrogrowshop.cl/atrapa-ceniza-perc-18mm-bonglab?variant=Rosa
78085,astrogrowshop,Atrapa Ceniza Perc 18Mm -Bonglab - PURPLE,24990,2026-07-27,sku,BGBLP99L18PL,10718,bonglab/atrapa-cenizas-slits-18mm,4,si,si,of12214:Atrapa Ceniza Perc 18Mm -Bonglab,1.00,https://astrogrowshop.cl/atrapa-ceniza-perc-18mm-bonglab?variant=PURPLE
31289,astrogrowshop,Quemador Macho Simple 10 Mm - Bonglab - azul,3990,2026-07-27,sku,BGBLQMS10MMBLU,10259,bonglab/bowl-simple-10mm,3,si,no,of12205:Quemador Macho Simple 10 Mm - Bonglab,1.00,https://astrogrowshop.cl/quemador-macho-simple-10-mm-bonglab?variant=azul
31413,astrogrowshop,Quemador Perlas Macho 14Mm - Bonglab - azul,5990,2026-07-27,sku,BGBLQP14MMBLU,10256,bonglab/bowl-perlas-14mm,2,si,no,of12328:Quemador Perlas Macho 14Mm - Bonglab,1.00,https://astrogrowshop.cl/quemador-perlas-14mm-bonglab?variant=azul
31337,astrogrowshop,Quemador Perlas Macho 18 Mm -Bonglab - azul,5990,2026-07-27,sku,BGBLQP18MMBLU,10257,bonglab/bowl-perlas-18mm,3,si,no,of12278:Quemador Perlas Macho 18 Mm -Bonglab,1.00,https://astrogrowshop.cl/quemador-perlas-18-mm-bonglab?variant=azul
31446,astrogrowshop,R3 Mini-Bonglab - verde,27990,2026-07-27,sku,BGBLR3GREEN,5529,bonglab/r3-mini,4,si,si,of66:R3 Mini-Bonglab,1.17,https://astrogrowshop.cl/r3-mini-bonglab?variant=verde
31569,astrogrowshop,The Trash Big Logo-Bonglab - Ámbar,53990,2026-07-27,sku,BGBLRO1229AMBER,5790,bonglab/trash-big-logo,2,si,no,of3655:The Trash Big Logo-Bonglab,1.00,https://astrogrowshop.cl/the-trash-big-logo-bonglab?variant=%C3%81mbar
31717,astrogrowshop,Saucer Rig-Bonglab - Negro,29990,2026-07-27,sku,BGBLS1253BLK,10487,bonglab/saucer-rig-13cm,3,si,no,of17171:Saucer Rig-Bonglab,1.20,https://astrogrowshop.cl/saucer-rig-bonglab?variant=Negro
31679,astrogrowshop,Mad Professor - Bonglab - Blanco,51990,2026-07-27,sku,BGBLSH432WHT,5522,bonglab/mad-professor,4,si,si,of68:Mad Professor - Bonglab,1.06,https://astrogrowshop.cl/mad-professor-bonglab?variant=Blanco
31385,astrogrowshop,Fat Candy -Bonglab - Negro Humo,25990,2026-07-27,sku,BGBLW06BLACK,5340,bonglab/fat-candy,4,si,si,of185:Fat Candy -Bonglab,1.00,https://astrogrowshop.cl/fat-candy-25cm-bonglab?variant=Negro%20Humo
31626,astrogrowshop,Color Cube-Bonglab - AMBAR,22990,2026-07-27,sku,BGBLX2AMBER,5535,bonglab/color-cube,4,si,si,of2605:Color Cube-Bonglab,1.00,https://astrogrowshop.cl/color-cube-bonglab?variant=AMBAR
31701,astrogrowshop,Pocket Bell -Bonglab - AMBAR,23990,2026-07-27,sku,BGBLX5AMBAR,5528,bonglab/pocket-bell,4,si,si,of2614:Pocket Bell -Bonglab,1.04,https://astrogrowshop.cl/pocket-bell-bonglab?variant=AMBAR
76819,astrogrowshop,Heavy Gear -Cabo - BLACK,9990,2026-07-27,sku,BGCBHGBLK,6772,cabo/gear-heavy,4,si,si,of9006:Heavy Gear -Cabo,1.00,https://astrogrowshop.cl/heavy-gear-cabo?variant=BLACK
76839,astrogrowshop,Hitter Signature- Calvo Glass - BLACK,1990,2026-07-27,sku,BGCGDHTSG1U,6010,calvo/hitter,3,si,no,of9052:Hitter Signature- Calvo Glass,1.00,https://astrogrowshop.cl/hitter-signature-calvo-glass?variant=BLACK
31347,astrogrowshop,Quemador Perlas Macho 18Mm-Calvo Glass - azul,7990,2026-07-27,sku,BGCLPERBLUE18MM,5748,calvo/bowl-perlas-18mm,4,si,si,of2548:Quemador Perlas Macho 18Mm-Calvo Glass,1.14,https://astrogrowshop.cl/quemador-perlas-18mm-calvo-glass?variant=azul
31496,astrogrowshop,Quemador Honeycomb Macho 14Mm - azul,4990,2026-07-28,sku,BGQHC14MMBLU,5746,bonglab/bowl-honeycomb-14mm,4,si,si,of2580:Quemador Honeycomb Macho 14Mm,1.00,https://astrogrowshop.cl/quemador-honeycomb-macho-14mm?variant=azul
33853,fumetas,Bonglab Bong The Trash Big Logo 45cm - Turquesa,59990,2026-07-21,sku,BLAB-1229T,5790,bonglab/trash-big-logo,2,si,no,of2982:Bonglab Bong The Trash Big Logo 45cm,1.00,https://fumetas.cl/bonglab-bong-the-trash-big-logo-45cm?variant=Turquesa
34642,fumetas,BongLab AtrapaCenizas Triple HoneyComb - Macho 14mm - Azul,22990,2026-07-21,sku,BLAB-ATRTRIPA14,10309,bonglab/atrapa-cenizas-triple-honeycomb-14mm,5,si,si,of13156:BongLab AtrapaCenizas Triple HoneyComb - Macho 14mm,1.00,https://fumetas.cl/bonglab-atrapacenizas-triple-honeycomb-macho-14mm?variant=Azul
34958,fumetas,Bonglab Bong The Sheikh 42cm - Negro,75990,2026-07-21,sku,BLAB-B1307CB,5530,bonglab/sheikh,4,si,si,of13285:Bonglab Bong The Sheikh 42cm,1.00,https://fumetas.cl/bonglab-bong-the-sheikh-42cm?variant=Negro
651,fumetas,Bonglab Atrapa cenizas Slits macho 14mm 90°,29990,2026-06-13,sku,BLAB-GP99BL,10717,bonglab/atrapa-cenizas-slits-14mm,3,si,no,of34633:Bonglab Atrapa cenizas Slits macho 14mm 90° - Negro,1.00,https://fumetas.cl/bonglab-atrapacenizas-slits-macho-14mm-90
33927,fumetas,Bonglab Bong Handy Rig 14cm - Negro,30990,2026-07-21,sku,BLAB-HARN,10218,bonglab/handy-rig,4,si,si,of13278:Bonglab Bong Handy Rig 14cm,1.00,https://fumetas.cl/bonglab-bong-handy-rig-14cm?variant=Negro
34973,fumetas,Bonglab K275 Bubbler Kush 50cm - Azul,87990,2026-07-21,sku,BLAB-K275A,5339,bonglab/bubbler-kush,4,si,si,of6342:Bonglab K275 Bubbler Kush 50cm,1.00,https://fumetas.cl/bonglab-k275-bubbler-kush-50cm?variant=Azul
34065,fumetas,Bonglab Bong K276 Bongbastic 45cm - Azul,67990,2026-07-21,sku,BLAB-K276A,5520,bonglab/bongbastic,4,si,si,of2030:Bonglab Bong K276 Bongbastic 45cm,1.00,https://fumetas.cl/bonglab-bongbastic-k276?variant=Azul
34239,fumetas,Bonglab Bong Lucky Goblin - Rosado,29990,2026-07-21,sku,BLAB-K293P,10538,bonglab/lucky-goblin,2,si,no,of18523:Bonglab Bong Lucky Goblin,1.00,https://fumetas.cl/bonglab-bong-lucky-goblin?variant=Rosado
34377,fumetas,Bonglab Bong Pyrex K41 Big Blow 46cm - Azul,66990,2026-07-21,sku,BLAB-K41A,5519,bonglab/big-blow,4,si,si,of1233:Bonglab Bong Pyrex K41 Big Blow 46cm,1.00,https://fumetas.cl/bonglab-bong-pyrex-k41-big-blow-purple-46cm?variant=Azul
34952,fumetas,BongLab Bong KH1 Mercurial 24cm - Tornasol,47990,2026-07-21,sku,BLAB-KH1T,10167,bonglab/mercurial,4,si,si,of13280:BongLab Bong KH1 Mercurial 24cm,1.00,https://fumetas.cl/bonglab-bong-kh1-mercurial-24cm?variant=Tornasol
37482,fumetas,Bonglab Bong KS10 Little Buchner 25cm - Rosado,22990,2026-07-10,sku,BLAB-KS10R,5777,bonglab/little-buchner,4,si,si,of20189:Bonglab Bong KS10 Little Buchner 25cm,1.00,https://fumetas.cl/smokeshop/bongs-y-pipas/bongs/bonglab-ks10-little-buchner?variant=Rosado
34671,fumetas,Bonglab Bong KS11 Classic Ice 26cm - Negro,22990,2026-07-21,sku,BLAB-KS11N,5773,bonglab/classic-ice,4,si,si,of13168:Bonglab Bong KS11 Classic Ice 26cm,1.00,https://fumetas.cl/bonglab-bong-ks11-classic-ice-26cm?variant=Negro
36508,fumetas,Polera Bonglab Smoker Life - L,21990,2026-07-21,sku,BLAB-PSMLL,10598,bonglab/polera-smoker-life,2,si,no,of19792:Polera Bonglab Smoker Life,1.00,https://fumetas.cl/polera-bonglab-smoker-life?variant=L
33992,fumetas,Bonglab Quemador Perlas - Macho 18mm - Rosado,4890,2026-07-21,sku,BLAB-QEP18MR,10257,bonglab/bowl-perlas-18mm,3,si,no,of12848:Bonglab Quemador Perlas - Macho 18mm,1.00,https://fumetas.cl/bonglab-quemador-perlas-macho-18mm?variant=Rosado
33976,fumetas,BongLab Quemador Honeycomb Macho 18mm - Morado,5990,2026-07-21,sku,BLAB-QHOM14MP,5747,bonglab/bowl-honeycomb-18mm,5,si,si,of2021:BongLab Quemador Honeycomb Macho 18mm,1.00,https://fumetas.cl/bonglab-quemador-honeycomb-macho-18mm?variant=Morado
33944,fumetas,BongLab Bong R3 Mini 10.5cm - Rosado,24990,2026-07-21,sku,BLAB-R3R,5529,bonglab/r3-mini,4,si,si,of2016:BongLab Bong R3 Mini 10.5cm,1.00,https://fumetas.cl/bonglab-bong-r3-mini-105cm?variant=Rosado
34502,fumetas,BongLab Bong W06 Fat Candy 25cm - Negro,30990,2026-07-21,sku,BLAB-W06N,5340,bonglab/fat-candy,4,si,si,of2983:BongLab Bong W06 Fat Candy 25cm,1.00,https://fumetas.cl/bonglab-bong-w06-fat-candy-25-cm?variant=Negro
34677,fumetas,Bonglab Bong X2 Color Cube 23cm - Verde,25990,2026-07-21,sku,BLAB-X2GR,5535,bonglab/color-cube,4,si,si,of13170:Bonglab Bong X2 Color Cube 23cm,1.00,https://fumetas.cl/bonglab-bong-x2-colo-cube-23cm?variant=Verde
34417,fumetas,BongLab Bong X5 Pocket Bell 17cm - Rosado,25990,2026-07-21,sku,BLAB-X5R,5528,bonglab/pocket-bell,4,si,si,of1244:BongLab Bong X5 Pocket Bell 17cm,1.00,https://fumetas.cl/bonglab-bong-x5-pocket-bell-17cm?variant=Rosado
31399,astrogrowshop,Quemador Hembra 14Mm -Bonglab - Negro,4990,2026-07-27,sku,BLBGP1LFLBK,10363,bonglab/quemador-hembra-14mm,1,si,no,of12325:Quemador Hembra 14Mm -Bonglab,1.00,https://astrogrowshop.cl/quemador-hembra-14mm-bonglab?variant=Negro
78080,astrogrowshop,Atrapa Ceniza Perc 14Mm -Bonglab - PURPLE,24990,2026-07-27,sku,BLBGP99LPL,10717,bonglab/atrapa-cenizas-slits-14mm,3,si,no,of12213:Atrapa Ceniza Perc 14Mm -Bonglab,1.00,https://astrogrowshop.cl/atrapa-ceniza-perc-14mm-bonglab?variant=PURPLE
35252,fumetas,Blunt Wrap Platinum x2 - Apple Martini,990,2026-07-21,sku,BLUWR-AM,8638,blunt-wrap/wrap-platinum-2u,2,si,no,of2043:Blunt Wrap Platinum x2,1.00,https://fumetas.cl/blunt-wrap-platinum-x2?variant=Apple%20Martini
33621,fumetas,Blazy Susan Moledor Contenedor Mini Herb Saver Lila - Susan,13390,2026-07-21,sku,BLZS-CMLISU,5510,blazy-susan/herb-saver-mini,3,si,no,of2042:Blazy Susan Moledor Contenedor Mini Herb Saver Lila,1.00,https://fumetas.cl/blazy-susan-moledor-contenedor-herb-saver-lila?variant=Susan
36034,fumetas,Cenicero bulldog metálico - Black,1990,2026-07-21,sku,BULL-CEBLK,10335,the-bulldog/cenicero-metalico,3,si,no,of629:Cenicero bulldog metálico,1.00,https://fumetas.cl/cenicero-bulldog-metalico?variant=Black
33545,fumetas,Moledor plástico Bulldog 3 partes 60mm - Negro,2490,2026-07-28,sku,BULL-MOLPLN,10096,the-bulldog/plastic-3-partes-63mm,3,si,no,of2024:Moledor plástico Bulldog 3 partes 60mm,1.00,https://fumetas.cl/moledor-plastico-bulldog-3-partes?variant=Negro
37526,fumetas,Calvo Batería Hide Cartridge 510 - Negro,24990,2026-07-21,sku,CG-BHINE,10710,calvo/bateria-hide-510,2,si,no,of20214:Calvo Batería Hide Cartridge 510,1.00,https://fumetas.cl/calvo-bateria-hide-cartridge-510?variant=Negro
34718,fumetas,Calvo Glass Bee Rig Lite 19cm - Amarillo,29990,2026-07-21,sku,CG-CG2AM,10223,calvo/bee-lite,2,si,no,of13192:Calvo Glass Bee Rig Lite 19cm,1.00,https://fumetas.cl/calvo-glass-bee-rig-lite-19cm?variant=Amarillo
34443,fumetas,Calvo Glass Quemador Pyrex - Macho 14mm - Negro,3490,2026-07-21,sku,CG-ESBW055BK,5751,calvo/bowl-14mm,3,si,no,of2949:Calvo Glass Quemador Pyrex - Macho 14mm,1.00,https://fumetas.cl/calvo-glass-quemador-pyrex-macho-14mm?variant=Negro
35312,fumetas,Calvo Pipa Hitter 12mm - Negro,1990,2026-07-21,sku,CG-H-12NE,6010,calvo/hitter,3,si,no,of8124:Calvo Pipa Hitter 12mm,1.00,https://fumetas.cl/calvo-pipa-hitter-12mm?variant=Negro
33664,fumetas,Moledor Calvo Lite Aluminio 63mm - Turquesa,17990,2026-07-21,sku,CG-MALI63T,5504,calvo/lite-aluminio-63mm,3,si,no,of1530:Moledor Calvo Lite Aluminio 63mm,1.00,https://fumetas.cl/moledor-calvo-lite-aluminio-63mm?variant=Turquesa
34775,fumetas,Calvo Glass Quemador Perlas - Macho 18mm - Amarillo,6890,2026-07-21,sku,CG-QPCG18Y,5748,calvo/bowl-perlas-18mm,4,si,si,of13209:Calvo Glass Quemador Perlas - Macho 18mm,1.00,https://fumetas.cl/calvo-glass-quemador-perlas-macho-18mm?variant=Amarillo
34999,fumetas,Calvo Glass Bong Esencial 22cm - Verde,34990,2026-07-21,sku,CG-ZL1G,10374,calvo/essential-22cm,2,si,no,of13305:Calvo Glass Bong Esencial 22cm,1.00,https://fumetas.cl/calvo-glass-bong-shower-23cm?variant=Verde
34457,fumetas,Dime Bags Estuche The Boss Con Clave Anti-Olor 25cm - Negro,35990,2026-07-21,sku,DBG-BOSS25NE,10490,dime-bags/the-boss-25cm,2,si,no,of13318:Dime Bags Estuche The Boss Con Clave Anti-Olor 25cm,1.00,https://fumetas.cl/dime-bags-estuche-the-boss-con-clave-anti-olor-25cm?variant=Negro
34094,fumetas,Quemador Generico Honeycomb Macho 14mm - Ámbar,4990,2026-07-21,sku,GEN-QMAC14A,5746,bonglab/bowl-honeycomb-14mm,4,si,si,of462:Quemador Generico Honeycomb Macho 14mm,1.00,https://fumetas.cl/quemador-generico-honeycomb-macho-14mm?variant=%C3%81mbar
33557,fumetas,Moledor Galaxy Cerámico 60mm - Negro,31990,2026-07-28,sku,GLXY-MCN,10082,galaxy/ceramic-60mm,4,si,si,of4626:Moledor Galaxy Cerámico 60mm,1.00,https://fumetas.cl/moledor-galaxy-ceramico-60mm?variant=Negro
33673,fumetas,Moledor Galaxy Aluminio 73 mm - Rojo,31990,2026-07-21,sku,GLXY-MGRRO,5356,galaxy/aluminio-73mm,4,si,si,of474:Moledor Galaxy Aluminio 73 mm,1.00,https://fumetas.cl/moledor-galaxy-73-mm-aluminio?variant=Rojo
33553,fumetas,Moledor Galaxy Aluminio 63mm - Rojo,20990,2026-07-28,sku,GLXY-MOAR,10671,galaxy/lightning-63mm,4,si,si,of1552:Moledor Galaxy Lightning Aluminio 63mm,0.87,https://fumetas.cl/moledor-galaxy-aluminio-63mm?variant=Rojo
33698,fumetas,Moledor Galaxy Pro Model 63mm - Negro,34990,2026-07-21,sku,GLXY-PRMNE,5502,galaxy/new-pro-model,4,si,si,of1563:Moledor Galaxy Pro Model 63mm,1.00,https://fumetas.cl/moledor-galaxy-pro-model-60mm?variant=Negro
36824,fumetas,G Pen Glass Adapter Connect - 18mm,15790,2026-07-21,sku,GRC-ADP18,10608,g-pen/connect-glass-adapter-18mm,2,si,no,of25916:G Pen Glass Adapter Connect,1.00,https://fumetas.cl/grenco-glass-adapter-connect-black-g-pen?variant=18mm
