offerId;tienda;brandKey;titulo;precio;categoria;productosSinEstaTienda;candidatos;lastSeenAt;url
34738;fumetas;calvo;Calvo Glass Bong Beaker Premium 45cm - Naranja;54990;Bongs;3;P10375:difusor-premium-14mm(2t sim=0.30 ratio=7.34);2026-07-21;https://fumetas.cl/calvo-glass-bong-beaker-lite-45cm?variant=Naranja
34750;fumetas;calvo;Calvo Glass Implosion Drop Rig 23cm - Verde;39990;Bongs;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-glass-implosion-drop-rig-23cm?variant=Verde
34751;fumetas;calvo;Calvo Glass Implosion Drop Rig 23cm - Morado;39990;Bongs;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-glass-implosion-drop-rig-23cm?variant=Morado
34752;fumetas;calvo;Calvo Glass Pipa Twist Spoon 11cm - Negro;14990;Pipas;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-glass-pipa-twist-spoon-11cm?variant=Negro
34753;fumetas;calvo;Calvo Glass Pipa Twist Spoon 11cm - Azul;14990;Pipas;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-glass-pipa-twist-spoon-11cm?variant=Azul
34754;fumetas;calvo;Calvo Glass Pipa Twist Spoon 11cm - Rojo;14990;Pipas;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-glass-pipa-twist-spoon-11cm?variant=Rojo
34755;fumetas;calvo;Calvo Glass Pipa Twist Spoon 11cm - Naranjo;14990;Pipas;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-glass-pipa-twist-spoon-11cm?variant=Naranjo
34777;fumetas;calvo;Calvo Glass Quemador Perlas - Macho 18mm - Turquesa;6890;Repuestos para bongs y vaporizadores;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-glass-quemador-perlas-macho-18mm?variant=Turquesa
34787;fumetas;calvo;Calvo G l a s s Bong Space Horn Rig 21cm - Azul;39990;Bongs;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-glass-space-horn-rig-23cm?variant=Azul
34788;fumetas;calvo;Calvo G l a s s Bong Space Horn Rig 21cm - Morado;39990;Bongs;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-glass-space-horn-rig-23cm?variant=Morado
34789;fumetas;calvo;Calvo G l a s s Bong Space Horn Rig 21cm - Verde;39990;Bongs;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-glass-space-horn-rig-23cm?variant=Verde
34790;fumetas;calvo;Calvo Pipa 3 Circles Spoon 11cm - Naranjo;14990;Pipas;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-pipa-3-circles-spoon-11cm?variant=Naranjo
34791;fumetas;calvo;Calvo Pipa 3 Circles Spoon 11cm - Arcoiris;14990;Pipas;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-pipa-3-circles-spoon-11cm?variant=Arcoiris
34792;fumetas;calvo;Calvo Pipa 3 Circles Spoon 11cm - Amarillo;14990;Pipas;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-pipa-3-circles-spoon-11cm?variant=Amarillo
34793;fumetas;calvo;Calvo Pipa 3 Circles Spoon 11cm - Rojo;14990;Pipas;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-pipa-3-circles-spoon-11cm?variant=Rojo
34794;fumetas;calvo;Calvo Pipa 3 Circles Spoon 11cm - Azul;14990;Pipas;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-pipa-3-circles-spoon-11cm?variant=Azul
34795;fumetas;calvo;Calvo Pipa Signature Spoon 13 cm - Verde;14990;Pipas;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-pipa-signature-spoon-13-cm?variant=Verde
34796;fumetas;calvo;Calvo Pipa Signature Spoon 13 cm - Morado;14990;Pipas;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-pipa-signature-spoon-13-cm?variant=Morado
34797;fumetas;calvo;Calvo Pipa Signature Spoon 13 cm - Amarillo;14990;Pipas;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-pipa-signature-spoon-13-cm?variant=Amarillo
34798;fumetas;calvo;Calvo Pipa Signature Spoon 13 cm - Rojo;14990;Pipas;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-pipa-signature-spoon-13-cm?variant=Rojo
35000;fumetas;calvo;Calvo Glass Bong Esencial 22cm - Morado;34990;Bongs;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-glass-bong-shower-23cm?variant=Morado
35001;fumetas;calvo;Calvo Glass Bong Esencial 22cm - Rosado;34990;Bongs;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-glass-bong-shower-23cm?variant=Rosado
35003;fumetas;calvo;Calvo Glass Bong Esencial 22cm - Azul;34990;Bongs;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-glass-bong-shower-23cm?variant=Azul
35021;fumetas;calvo;Calvo Glass Quemador cuerno - Macho 14mm - Amarillo;8990;Repuestos para bongs y vaporizadores;3;P10375:difusor-premium-14mm(2t sim=0.30 ratio=1.20);2026-07-21;https://fumetas.cl/calvo-glass-quemador-cuerno-14mm?variant=Amarillo
35022;fumetas;calvo;Calvo Glass Quemador cuerno - Macho 14mm - Verde Oliva;8990;Repuestos para bongs y vaporizadores;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-glass-quemador-cuerno-14mm?variant=Verde%20Oliva
35030;fumetas;calvo;Calvo Glass Bong Rig Monster 21 cm - Naranja;56541;Bongs;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-glass-rig-monster-21cm?variant=Naranja
35034;fumetas;calvo;Calvo Pipa Unique Spoon 11.5cm - Amarillo;14990;Pipas;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-pipa-unique-spoon-115cm?variant=Amarillo
35035;fumetas;calvo;Calvo Pipa Unique Spoon 11.5cm - Morado;14990;Pipas;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-pipa-unique-spoon-115cm?variant=Morado
35036;fumetas;calvo;Calvo Pipa Unique Spoon 11.5cm - Rosado;14990;Pipas;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-pipa-unique-spoon-115cm?variant=Rosado
35037;fumetas;calvo;Calvo Pipa Unique Spoon 11.5cm - Naranjo;14990;Pipas;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-pipa-unique-spoon-115cm?variant=Naranjo
35038;fumetas;calvo;Calvo Pipa Unique Spoon 11.5cm - Rojo;14990;Pipas;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-pipa-unique-spoon-115cm?variant=Rojo
35310;fumetas;calvo;Calvo Bong Aqua Rig 19cm - Rojo;26990;Bongs;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-aqua-rig-19cm?variant=Rojo
35311;fumetas;calvo;Calvo Bong Aqua Rig 19cm - Amarillo;26990;Bongs;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-aqua-rig-19cm?variant=Amarillo
35497;fumetas;calvo;Calvo Glass Shower Head Monster 30 cm - Azul;60891;Otros parafernalia;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-glass-shower-head-monster-30-cm?variant=Azul
35583;fumetas;calvo;Calvo Wax Set Bubble Rig + Banger + Carb Cap - Celeste;24990;Accesorios de extraccion;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-wax-set-bubble-rig-banger-carb-cap?variant=Celeste
35588;fumetas;calvo;Calvo Wax Set Dab Rig + Banger + Carb Cap - Verde;24990;Accesorios de extraccion;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-wax-set-dab-rig-banger-carb-cap?variant=Verde
35589;fumetas;calvo;Calvo Wax Set Dab Rig + Banger + Carb Cap - Turquesa;24990;Accesorios de extraccion;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-wax-set-dab-rig-banger-carb-cap?variant=Turquesa
35590;fumetas;calvo;Calvo Wax Set Dab Rig + Banger + Carb Cap - Azul;24990;Accesorios de extraccion;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-wax-set-dab-rig-banger-carb-cap?variant=Azul
35692;fumetas;calvo;Calvo Terp Balls Luminosas 4mm - Verde;4990;Accesorios de extraccion;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-terp-balls-luminosas-4mm?variant=Verde
35850;fumetas;calvo;Calvo Glass Batería Cartridge 510 - Tornasol;9561;Accesorios de extraccion;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-glass-bateria-510?variant=Tornasol
36030;fumetas;calvo;Calvo Glass Bong Compact Skull Rig 19cm - Morado;25221;Bongs;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-glass-bong-skull-rig?variant=Morado
36032;fumetas;calvo;Calvo Glass Bong Compact Skull Rig 19cm - Verde;25221;Bongs;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-glass-bong-skull-rig?variant=Verde
36721;fumetas;calvo;Calvo Vaporizador Nectar - Negro;29990;Vaporizadores herbales;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-vaporizador-nectar?variant=Negro
36722;fumetas;calvo;Calvo Vaporizador Nectar - Verde;29990;Vaporizadores herbales;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-vaporizador-nectar?variant=Verde
36723;fumetas;calvo;Calvo Vaporizador Nectar - Rojo;29990;Vaporizadores herbales;3;(ninguno sobre el umbral);2026-07-05;https://fumetas.cl/calvo-vaporizador-nectar?variant=Rojo
37325;fumetas;calvo;Calvo Batería Pro Led Cartridge 510 - Tornasol;14990;Accesorios de extraccion;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-bateria-pro-led-cartridge-510?variant=Tornasol
37326;fumetas;calvo;Calvo Batería Pro Led Cartridge 510 - Rojo-Negro;14990;Accesorios de extraccion;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-bateria-pro-led-cartridge-510?variant=Rojo-Negro
37345;fumetas;calvo;Calvo Strip Carb Cap - Rojo;9990;Accesorios de extraccion;3;(ninguno sobre el umbral);2026-07-10;https://fumetas.cl/calvo-strip-carb-cap?variant=Rojo
37346;fumetas;calvo;Calvo Strip Carb Cap - Blanco;9990;Accesorios de extraccion;3;(ninguno sobre el umbral);2026-07-10;https://fumetas.cl/calvo-strip-carb-cap?variant=Blanco
37347;fumetas;calvo;Calvo Strip Carb Cap - Verde;9990;Accesorios de extraccion;3;(ninguno sobre el umbral);2026-07-10;https://fumetas.cl/calvo-strip-carb-cap?variant=Verde
37527;fumetas;calvo;Calvo Batería Hide Cartridge 510 - Rosado;24990;Accesorios de extraccion;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-bateria-hide-cartridge-510?variant=Rosado
37616;fumetas;calvo;Polera Calvo Acid - Blanco S;14990;Otros parafernalia;3;(ninguno sobre el umbral);2026-07-10;https://fumetas.cl/polera-calvo-acid?variant=Blanco%20S
37622;fumetas;calvo;Polera Calvo Street - Negro S;14990;Otros parafernalia;3;(ninguno sobre el umbral);2026-07-10;https://fumetas.cl/polera-calvo-street?variant=Negro%20S
37626;fumetas;calvo;Polera Calvo Street - Blanco S;14990;Otros parafernalia;3;(ninguno sobre el umbral);2026-07-10;https://fumetas.cl/polera-calvo-street?variant=Blanco%20S
59813;fumetas;calvo;Calvo Moledor Aura Aluminio XL 100mm - Negro;48990;Moledores;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-aura-moledor-aluminio-xl-100mm?variant=Negro
59814;fumetas;calvo;Calvo Moledor Aura Aluminio XL 100mm - Plateado;48990;Moledores;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-aura-moledor-aluminio-xl-100mm?variant=Plateado
59831;fumetas;calvo;Calvo Moledor Aura Aluminio 63mm - Negro;34990;Moledores;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-aura-moledor-aluminio-63mm?variant=Negro
59832;fumetas;calvo;Calvo Moledor Aura Aluminio 63mm - Rosado;34990;Moledores;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-aura-moledor-aluminio-63mm?variant=Rosado
59833;fumetas;calvo;Calvo Moledor Aura Aluminio 63mm - Azul;34990;Moledores;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-aura-moledor-aluminio-63mm?variant=Azul
59835;fumetas;calvo;Calvo Moledor Aura Aluminio 63mm - Café;34990;Moledores;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-aura-moledor-aluminio-63mm?variant=Caf%C3%A9
59836;fumetas;calvo;Calvo Moledor Aura Aluminio 63mm - Plateado;34990;Moledores;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-aura-moledor-aluminio-63mm?variant=Plateado
59845;fumetas;calvo;Calvo Lite Moledor Aluminio 50mm - Negro;10990;Moledores;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/moledor-calvo-lite-aluminio-50mm?variant=Negro
59846;fumetas;calvo;Calvo Lite Moledor Aluminio 50mm - Azul;10990;Moledores;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/moledor-calvo-lite-aluminio-50mm?variant=Azul
59847;fumetas;calvo;Calvo Lite Moledor Aluminio 50mm - Turquesa;10990;Moledores;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/moledor-calvo-lite-aluminio-50mm?variant=Turquesa
59848;fumetas;calvo;Calvo Lite Moledor Aluminio 50mm - Morado;10990;Moledores;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/moledor-calvo-lite-aluminio-50mm?variant=Morado
59849;fumetas;calvo;Calvo Lite Moledor Aluminio 50mm - Oro rosa;10990;Moledores;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/moledor-calvo-lite-aluminio-50mm?variant=Oro%20rosa
59850;fumetas;calvo;Calvo Lite Moledor Aluminio 50mm - Naranja;10990;Moledores;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/moledor-calvo-lite-aluminio-50mm?variant=Naranja
59851;fumetas;calvo;Calvo Lite Moledor Aluminio 50mm - Oro;10990;Moledores;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/moledor-calvo-lite-aluminio-50mm?variant=Oro
59852;fumetas;calvo;Calvo Lite Moledor Aluminio 50mm - Plateado;10990;Moledores;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/moledor-calvo-lite-aluminio-50mm?variant=Plateado
59853;fumetas;calvo;Calvo Lite Moledor Aluminio 50mm - Rosado;10990;Moledores;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/moledor-calvo-lite-aluminio-50mm?variant=Rosado
71667;fumetas;calvo;Calvo Lite Moledor Aluminio 50mm - Rojo;10990;Moledores;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/moledor-calvo-lite-aluminio-50mm?variant=Rojo
71677;fumetas;calvo;Moledor Calvo Lite Aluminio 63mm - Oro;17990;Moledores;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/moledor-calvo-lite-aluminio-63mm?variant=Oro
74189;fumetas;calvo;Calvo Glass Bong Compact Skull Rig 19cm - Amarillo;25221;Bongs;3;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/calvo-glass-bong-skull-rig?variant=Amarillo
78257;astrogrowshop;calvo;The Boss Con Candado Clave 20 Cm -Dime Bags - RED;32990;Otros parafernalia;16;(ninguno sobre el umbral);2026-07-28;https://astrogrowshop.cl/the-boss-con-candado-clave-20-cm-dime-bags?variant=RED
79429;astrogrowshop;calvo;Cap Strip -Calvo - RED;8990;Otros parafernalia;16;(ninguno sobre el umbral);2026-07-27;https://astrogrowshop.cl/cap-strip-calvo?variant=RED
79430;astrogrowshop;calvo;Cap Strip -Calvo - GREEN;8990;Otros parafernalia;16;(ninguno sobre el umbral);2026-07-27;https://astrogrowshop.cl/cap-strip-calvo?variant=GREEN
3;fumetas;clipper;Encendedor Clipper Crystal 12;990;Encendedores y sopletes;1;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/encendedor-clipper-crystal-12
4;fumetas;clipper;Encendedor Clipper Winter Plans 2;990;Encendedores y sopletes;1;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/encendedor-clipper-winter-plans-2
5;fumetas;clipper;Encendedor Clipper Racoons;990;Encendedores y sopletes;1;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/encendedor-clipper-racoons
6;fumetas;clipper;Encendedor Clipper Space Area 4;990;Encendedores y sopletes;1;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/encendedor-clipper-space-area-4
7;fumetas;clipper;Encendedor Clipper Zombie Force;990;Encendedores y sopletes;1;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/encendedor-clipper-zombie-force
8;fumetas;clipper;Encendedor Clipper Space Area 3;990;Encendedores y sopletes;1;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/encendedor-clipper-space-area-3
89;fumetas;clipper;Encendedor Clipper Space Area 1;990;Encendedores y sopletes;1;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/encendedor-clipper-space-area-1
90;fumetas;clipper;Encendedor Clipper Space Area 2;990;Encendedores y sopletes;1;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/encendedor-clipper-space-area-2
91;fumetas;clipper;Encendedor Clipper Dino Sports;990;Encendedores y sopletes;1;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/encendedor-clipper-dino-sports
92;fumetas;clipper;Encendedor Clipper Winter Plans 1;990;Encendedores y sopletes;1;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/encendedor-clipper-winter-plans-1
93;fumetas;clipper;Encendedor Clipper Horror Days 1;990;Encendedores y sopletes;1;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/encendedor-clipper-horror-days-1
101;fumetas;clipper;Clipper Gas Butano 100 ml;3190;Encendedores y sopletes;1;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/clipper-gas-butano-100-ml
103;fumetas;clipper;Encendedor Clipper Monsters 1;990;Encendedores y sopletes;1;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/encendedor-clipper-monsters-1
753;astrogrowshop;clipper;Pack Colección 4+Butano -Clipper;8490;Encendedores y sopletes;2;(ninguno sobre el umbral);2026-07-27;https://astrogrowshop.cl/pack-coleccion-4butano-clipper
12248;astrogrowshop;clipper;Encendedor Clipper Recargable Weed Rhyme – Diseño Surtido (Unidad);1000;Encendedores y sopletes;2;(ninguno sobre el umbral);2026-07-27;https://astrogrowshop.cl/encendedor-clipper-recargable-weed-rhyme-diseno-surtido-unidad
12565;astrogrowshop;clipper;Pack Clipper Soulblime Dulce 2;9050;Encendedores y sopletes;2;(ninguno sobre el umbral);2026-07-27;https://astrogrowshop.cl/pack-clipper-soulblime-dulce-2
12567;astrogrowshop;clipper;Pack Clipper Soulblime Tropical 2;9050;Encendedores y sopletes;2;(ninguno sobre el umbral);2026-07-27;https://astrogrowshop.cl/pack-clipper-soulblime-tropical-2
12620;astrogrowshop;clipper;Pack Coleccionista Clipper X5;3990;Encendedores y sopletes;2;(ninguno sobre el umbral);2026-07-27;https://astrogrowshop.cl/pack-coleccionista-clipper-x5
13339;fumetas;clipper;Encendedor Clipper Cowboy Life 2;990;Encendedores y sopletes;1;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/encendedor-clipper-cowboy-life-2
13340;fumetas;clipper;Encendedor Clipper Cowboy Life 3;990;Encendedores y sopletes;1;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/encendedor-clipper-cowboy-life-3
13341;fumetas;clipper;Encendedor Clipper Cowboy Life 4;990;Encendedores y sopletes;1;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/encendedor-clipper-cowboy-life-4
13342;fumetas;clipper;Encendedor Clipper Death Animals 1;990;Encendedores y sopletes;1;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/encendedor-clipper-death-animals-1
13343;fumetas;clipper;Encendedor Clipper Death Animals 3;990;Encendedores y sopletes;1;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/encendedor-clipper-death-animals-3
13351;fumetas;clipper;Encendedor Clipper Marked Skulls 1;990;Encendedores y sopletes;1;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/encendedor-clipper-marked-skulls-1
13355;fumetas;clipper;Encendedor Clipper Motor Sport 1;990;Encendedores y sopletes;1;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/encendedor-clipper-motor-sport-1
13356;fumetas;clipper;Encendedor Clipper Motor Sport 3;990;Encendedores y sopletes;1;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/encendedor-clipper-motor-sport-3
16957;astrogrowshop;clipper;Pack Moledor Galaxy 38 mm de Aluminio;20990;Moledores;2;(ninguno sobre el umbral);2026-07-28;https://astrogrowshop.cl/pack-moledor-galaxy-38-mm-de-aluminio
16958;astrogrowshop;clipper;Pack Moledor Galaxy 55 mm de Aluminio;23990;Moledores;2;(ninguno sobre el umbral);2026-07-28;https://astrogrowshop.cl/pack-moledor-galaxy-55-mm-de-aluminio
16959;astrogrowshop;clipper;Pack Moledor Galaxy 63 mm de Aluminio;26990;Moledores;2;(ninguno sobre el umbral);2026-07-28;https://astrogrowshop.cl/pack-moledor-galaxy-63-mm-de-aluminio
18014;astrogrowshop;clipper;Variedades Encendedores-Clipper;990;Encendedores y sopletes;2;(ninguno sobre el umbral);2026-07-27;https://astrogrowshop.cl/variedades-encendedores-clipper
18139;astrogrowshop;clipper;Pack Clipper Soulblime Dulce;6680;Encendedores y sopletes;2;(ninguno sobre el umbral);2026-07-27;https://astrogrowshop.cl/pack-clipper-soulblime-dulce
18140;astrogrowshop;clipper;Pack Clipper Soulblime Frutal;6680;Encendedores y sopletes;2;(ninguno sobre el umbral);2026-07-27;https://astrogrowshop.cl/pack-clipper-soulblime-frutal
19292;fumetas;clipper;Encendedor Clipper Metálico Classic Cars;6990;Encendedores y sopletes;1;(ninguno sobre el umbral);2026-06-13;https://fumetas.cl/encendedor-clipper-metalico-clasicc-cars
19468;fumetas;clipper;Encendedor Clipper Cops And Robbers;990;Encendedores y sopletes;1;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/encendedor-clipper-cops-and-robbers
19590;fumetas;clipper;Encendedor Clipper Animals Zombies;990;Encendedores y sopletes;1;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/encendedor-clipper-animals-zombies
19595;fumetas;clipper;Encendedor Clipper Baroque Grass;990;Encendedores y sopletes;1;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/encendedor-clipper-baroque-grass
19596;fumetas;clipper;Encendedor Clipper Be Hippie;990;Encendedores y sopletes;1;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/encendedor-clipper-be-hippie
19623;fumetas;clipper;Encendedor Clipper Fruit Strains;990;Encendedores y sopletes;1;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/encendedor-clipper-fruit-strains
19665;fumetas;clipper;Encendedor Clipper Mushrooms Skulls;990;Encendedores y sopletes;1;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/encendedor-clipper-mushrooms-skulls
19690;fumetas;clipper;Encendedor Clipper See You;990;Encendedores y sopletes;1;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/encendedor-clipper-see-you
19718;fumetas;clipper;Encendedor Clipper Unicorn Sings;990;Encendedores y sopletes;1;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/encendedor-clipper-unicorn-sings
19890;fumetas;clipper;Encendedor Clipper Elephants;990;Encendedores y sopletes;1;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/encendedor-clipper-elephants
19899;fumetas;clipper;Encendedor Clipper Raw;990;Encendedores y sopletes;1;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/encendedor-clipper-raw
35710;fumetas;clipper;Encendedor Clipper Metálico Classic Cars - Plateado;6990;Encendedores y sopletes;1;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/encendedor-clipper-metalico-clasicc-cars?variant=Plateado
35711;fumetas;clipper;Encendedor Clipper Metálico Classic Cars - Dorado;6990;Encendedores y sopletes;1;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/encendedor-clipper-metalico-clasicc-cars?variant=Dorado
35712;fumetas;clipper;Encendedor Clipper Metálico Classic Cars - Cobre;6990;Encendedores y sopletes;1;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/encendedor-clipper-metalico-clasicc-cars?variant=Cobre
35866;fumetas;clipper;Encendedor Clipper Metalico Tottems - Dorado;6990;Encendedores y sopletes;1;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/encendedor-clipper-metalico-tottem?variant=Dorado
35867;fumetas;clipper;Encendedor Clipper Metalico Tottems - Negro;6990;Encendedores y sopletes;1;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/encendedor-clipper-metalico-tottem?variant=Negro
35868;fumetas;clipper;Encendedor Clipper Metalico Tottems - Plateado;6990;Encendedores y sopletes;1;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/encendedor-clipper-metalico-tottem?variant=Plateado
19926;fumetas;cookies;G Pen Silicone Mouthpiece Roam Cookies;10990;Otros parafernalia;1;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/grenco-silicone-mouthpiece-roam-cookies-g-pen
35274;fumetas;cookies;Blunt Wrap Platinum x2 - Cookies and Cream;990;Conos y blunts;1;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/blunt-wrap-platinum-x2?variant=Cookies%20and%20Cream
37134;fumetas;cookies;Blunt Kush Terpene Infused x2 - Pink Cookies;1490;Conos y blunts;1;(ninguno sobre el umbral);2026-07-21;https://fumetas.cl/blunt-kush-terpene-infused?variant=Pink%20Cookies
22981;astrogrowshop;dime-bags;Collector Con Candado 22Cm Smell Proof Camo-Dime Bags;27990;Otros parafernalia;8;P10488:the-collector-22cm(2t sim=0.31 ratio=1.08);2026-06-12;https://astrogrowshop.cl/collector-con-candado-22cm-smell-proof-dime-bags
22982;astrogrowshop;dime-bags;Collector Con Candado 30Cm Smell Proof Camo-Dime Bags;32990;Otros parafernalia;8;P10489:the-collector-30cm(2t sim=0.31 ratio=1.10);2026-06-12;https://astrogrowshop.cl/collector-con-candado-30cm-smell-proof-dime-bags
23544;astrogrowshop;dime-bags;Godfella Con Lock 17 Cm Black-Dime Bags;32990;Otros parafernalia;8;(ninguno sobre el umbral);2026-07-27;https://astrogrowshop.cl/godfella-con-lock-17-cm-black-dime-bags
23545;astrogrowshop;dime-bags;Godfella Con Lock 25 Cm Black-Dime Bags;42990;Otros parafernalia;8;(ninguno sobre el umbral);2026-07-27;https://astrogrowshop.cl/godfella-con-lock-25-cm-black-dime-bags
23562;astrogrowshop;dime-bags;The Boss Con Candado Clave 25 Cm -Dime Bags;37990;Otros parafernalia;8;P10490:the-boss-25cm(2t sim=0.55 ratio=1.25) P10491:the-boss-20cm(2t sim=0.42 ratio=1.40) P10624:bag-goodfella-25cm(2t sim=0.33 ratio=0.98);2026-06-13;https://astrogrowshop.cl/the-boss-con-candado-clave-25-cm-dime-bags
