sim,dist,missingStore,productId,productName,category,seedOfferId,seedTitle,seedPrice,offerId,offerTitle,offerPrice,priceRatio,inStock,textScore,seenInTextSweep,offerUrl,offerImage
0.9556,202,kushbreak,5518,"Bong The Trash","Bongs",33854,"Bonglab Bong The Trash Big Logo 45cm - Negro",59990,69201,"Bong Cobra",69990,1.17,1,0,0,https://www.kushbreak.cl/bong-vidrio-cobra-natural-glass,https://cdnx.jumpseller.com/kushbreak-growshop/image/2552663/cobra.jpg?1679515176
0.9525,204,kushbreak,5525,"Dream Rig-Bonglab","Bongs",34683,"Bonglab Bong X4 Dream Rig 22cm - Azul",25990,69216,"Pebble bong",24990,1.04,1,0,0,https://www.kushbreak.cl/pebble-bong-natural-glass-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/17259709/Pebble_bong_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_black.png?1679515262
0.9491,207,kushbreak,5525,"Dream Rig-Bonglab","Bongs",842,"Bong Dream Rig",24831,69202,"Jellyfish Bong",59990,2.42,0,0,0,https://www.kushbreak.cl/bong-vidrio-jellyfish-natural-glass,https://cdnx.jumpseller.com/kushbreak-growshop/image/3997294/Jellyfish_bong_NaturalGlass_1.jpg?1679515244
0.9477,215,kushbreak,5525,"Dream Rig-Bonglab","Bongs",842,"Bong Dream Rig",24831,69127,"Bong Green Turtle",59990,2.42,1,0,0,https://www.kushbreak.cl/bong-green-turtle-vidrio-natural-glass-pyrex,https://cdnx.jumpseller.com/kushbreak-growshop/image/3702655/greenturtle.jpg?1688579020
0.9462,235,kushbreak,10167,"Bong Mercurial","Bongs",13280,"BongLab Bong KH1 Mercurial 24cm",47990,69202,"Jellyfish Bong",59990,1.25,0,0,0,https://www.kushbreak.cl/bong-vidrio-jellyfish-natural-glass,https://cdnx.jumpseller.com/kushbreak-growshop/image/3997294/Jellyfish_bong_NaturalGlass_1.jpg?1679515244
0.9453,164,kushbreak,5522,"Bong Mad Professor de Bonglab - GB The Green Brand","Bongs",68,"Mad Professor - Bonglab",64990,69194,"Aloe bong",39990,1.63,1,0,0,https://www.kushbreak.cl/aloe-bong-natural-glass-vidrio?similar_product=true,https://cdnx.jumpseller.com/kushbreak-growshop/image/17262058/Bong_Aloe_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_green.png?1679515262
0.9453,164,kushbreak,5522,"Bong Mad Professor de Bonglab - GB The Green Brand","Bongs",68,"Mad Professor - Bonglab",64990,69875,"Aloe bong",39990,1.63,1,0,0,https://www.kushbreak.cl/aloe-bong-natural-glass-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/17262058/Bong_Aloe_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_green.png?1679515262
0.9446,214,kushbreak,5528,"Pocket Bell -Bonglab","Bongs",1244,"BongLab Bong X5 Pocket Bell 17cm",25990,69127,"Bong Green Turtle",59990,2.31,1,0,0,https://www.kushbreak.cl/bong-green-turtle-vidrio-natural-glass-pyrex,https://cdnx.jumpseller.com/kushbreak-growshop/image/3702655/greenturtle.jpg?1688579020
0.9383,208,kushbreak,5519,"Bong Big Blow","Bongs",1233,"Bonglab Bong Pyrex K41 Big Blow 46cm",66990,69201,"Bong Cobra",69990,1.04,1,0,0,https://www.kushbreak.cl/bong-vidrio-cobra-natural-glass,https://cdnx.jumpseller.com/kushbreak-growshop/image/2552663/cobra.jpg?1679515176
0.9378,190,kushbreak,5522,"Bong Mad Professor de Bonglab - GB The Green Brand","Bongs",68,"Mad Professor - Bonglab",64990,69211,"Kryptonian bong",99990,1.54,1,0,0,https://www.kushbreak.cl/kryptonian-bong-natural-glass-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/17255491/Bong_Kryptonian_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_2.png?1679515261
0.9372,236,kushbreak,5528,"Pocket Bell -Bonglab","Bongs",1244,"BongLab Bong X5 Pocket Bell 17cm",25990,69202,"Jellyfish Bong",59990,2.31,0,0,0,https://www.kushbreak.cl/bong-vidrio-jellyfish-natural-glass,https://cdnx.jumpseller.com/kushbreak-growshop/image/3997294/Jellyfish_bong_NaturalGlass_1.jpg?1679515244
0.937,224,kushbreak,10457,"Bonglab Mini Beaker Kit Extractos","Bongs",16133,"Bong Kit Extractos Mini Beaker Bonglab | PIRANHA",39591,69186,"Smoked Ice bong",44990,1.14,0,0,1,https://www.kushbreak.cl/smoked-ice-bong-natural-glass-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/17256066/Bong_Smoked_ice_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_2.png?1679515261
0.937,231,kushbreak,5339,"Bong Bubbler Kush","Bongs",2255,"Bong de vidrio Bubbler Kush de Bonglab- GB The Green Brand",66000,69202,"Jellyfish Bong",59990,1.1,0,0,0,https://www.kushbreak.cl/bong-vidrio-jellyfish-natural-glass,https://cdnx.jumpseller.com/kushbreak-growshop/image/3997294/Jellyfish_bong_NaturalGlass_1.jpg?1679515244
0.9368,181,kushbreak,10167,"Bong Mercurial","Bongs",182,"Mercurial KH1-Bonglab",50990,69216,"Pebble bong",24990,2.04,1,0,0,https://www.kushbreak.cl/pebble-bong-natural-glass-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/17259709/Pebble_bong_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_black.png?1679515262
0.9363,199,kushbreak,5528,"Pocket Bell -Bonglab","Bongs",11383,"Mini Bong Pyrex Pocket Bell Bonglab | Bong Pequeño Chile",21000,69216,"Pebble bong",24990,1.19,1,0,0,https://www.kushbreak.cl/pebble-bong-natural-glass-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/17259709/Pebble_bong_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_black.png?1679515262
0.9346,222,kushbreak,5530,"The Sheikh 42Cm -Bonglab","Bongs",2331,"Moderno Bong The Sheikh de Bonglab - GB The Green Brand",68400,69202,"Jellyfish Bong",59990,1.14,0,0,0,https://www.kushbreak.cl/bong-vidrio-jellyfish-natural-glass,https://cdnx.jumpseller.com/kushbreak-growshop/image/3997294/Jellyfish_bong_NaturalGlass_1.jpg?1679515244
0.9343,195,kushbreak,10457,"Bonglab Mini Beaker Kit Extractos","Bongs",16133,"Bong Kit Extractos Mini Beaker Bonglab | PIRANHA",39591,69216,"Pebble bong",24990,1.58,1,0,0,https://www.kushbreak.cl/pebble-bong-natural-glass-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/17259709/Pebble_bong_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_black.png?1679515262
0.9341,219,kushbreak,5529,"R3 Mini-Bonglab","Bongs",840,"Bong R3 Mini",19593,69127,"Bong Green Turtle",59990,3.06,1,0,0,https://www.kushbreak.cl/bong-green-turtle-vidrio-natural-glass-pyrex,https://cdnx.jumpseller.com/kushbreak-growshop/image/3702655/greenturtle.jpg?1688579020
0.9335,189,kushbreak,5339,"Bong Bubbler Kush","Bongs",190,"Bubbler Kush-Bonglab",79990,69211,"Kryptonian bong",99990,1.25,1,0,0,https://www.kushbreak.cl/kryptonian-bong-natural-glass-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/17255491/Bong_Kryptonian_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_2.png?1679515261
0.9314,210,kushbreak,10457,"Bonglab Mini Beaker Kit Extractos","Bongs",18493,"Bonglab Mini Beaker Bong 15 cm Kit Banger + Cap + Terp Balls",39990,69229,"Zafiro bong",39990,1,1,0,0,https://www.kushbreak.cl/zafiro-bong-natural-glass-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/17259731/Zafiro_bong_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile.png?1679515262
0.931,219,kushbreak,5518,"Bong The Trash","Bongs",33854,"Bonglab Bong The Trash Big Logo 45cm - Negro",59990,69202,"Jellyfish Bong",59990,1,0,0,0,https://www.kushbreak.cl/bong-vidrio-jellyfish-natural-glass,https://cdnx.jumpseller.com/kushbreak-growshop/image/3997294/Jellyfish_bong_NaturalGlass_1.jpg?1679515244
0.9302,209,kushbreak,10289,"Calvo Glass Bong Monster 42cm","Bongs",916,"Bong Calvo Straight Tube Perc 42cm",60891,69201,"Bong Cobra",69990,1.15,1,0,0,https://www.kushbreak.cl/bong-vidrio-cobra-natural-glass,https://cdnx.jumpseller.com/kushbreak-growshop/image/2552663/cobra.jpg?1679515176
0.9301,217,kushbreak,5535,"Bong Color Cube Bonglab Azul y Verde | Bong Compacto","Bongs",13170,"Bonglab Bong X2 Color Cube 23cm",25990,69216,"Pebble bong",24990,1.04,1,0,0,https://www.kushbreak.cl/pebble-bong-natural-glass-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/17259709/Pebble_bong_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_black.png?1679515262
0.93,240,kushbreak,5340,"Fat Candy Bong de Bonglab","Bongs",845,"Bong Fat Candy",25492,69127,"Bong Green Turtle",59990,2.35,1,0,0,https://www.kushbreak.cl/bong-green-turtle-vidrio-natural-glass-pyrex,https://cdnx.jumpseller.com/kushbreak-growshop/image/3702655/greenturtle.jpg?1688579020
0.929,187,kushbreak,5518,"Bong The Trash","Bongs",33854,"Bonglab Bong The Trash Big Logo 45cm - Negro",59990,69211,"Kryptonian bong",99990,1.67,1,0,0,https://www.kushbreak.cl/kryptonian-bong-natural-glass-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/17255491/Bong_Kryptonian_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_2.png?1679515261
0.929,192,kushbreak,5339,"Bong Bubbler Kush","Bongs",2255,"Bong de vidrio Bubbler Kush de Bonglab- GB The Green Brand",66000,69201,"Bong Cobra",69990,1.06,1,0,0,https://www.kushbreak.cl/bong-vidrio-cobra-natural-glass,https://cdnx.jumpseller.com/kushbreak-growshop/image/2552663/cobra.jpg?1679515176
0.9283,230,kushbreak,10167,"Bong Mercurial","Bongs",13280,"BongLab Bong KH1 Mercurial 24cm",47990,69201,"Bong Cobra",69990,1.46,1,0,0,https://www.kushbreak.cl/bong-vidrio-cobra-natural-glass,https://cdnx.jumpseller.com/kushbreak-growshop/image/2552663/cobra.jpg?1679515176
0.9266,213,kushbreak,5773,"Classic Ice 26Cm-Bonglab","Bongs",80,"Classic Ice 26Cm-Bonglab",22990,69201,"Bong Cobra",69990,3.04,1,0,0,https://www.kushbreak.cl/bong-vidrio-cobra-natural-glass,https://cdnx.jumpseller.com/kushbreak-growshop/image/2552663/cobra.jpg?1679515176
0.9262,211,kushbreak,5520,"Bongbastic K276 Bonglab Doble Percolador | Bong Grande Boros","Bongs",824,"Bong Bongbastic",51793,69251,"Air Roots Bong",59990,1.16,0,0,0,https://www.kushbreak.cl/bong-air-roots-natural-glass,https://cdnx.jumpseller.com/kushbreak-growshop/image/3997091/Air_roots_bong_NaturalGlass.png?1679515243
0.9259,204,kushbreak,5535,"Bong Color Cube Bonglab Azul y Verde | Bong Compacto","Bongs",2605,"Color Cube-Bonglab",23990,69202,"Jellyfish Bong",59990,2.5,0,0,0,https://www.kushbreak.cl/bong-vidrio-jellyfish-natural-glass,https://cdnx.jumpseller.com/kushbreak-growshop/image/3997294/Jellyfish_bong_NaturalGlass_1.jpg?1679515244
0.9242,239,kushbreak,10289,"Calvo Glass Bong Monster 42cm","Bongs",2296,"Bong Recto Percolador Árbol 42cm de Calvo Glass",70000,69211,"Kryptonian bong",99990,1.43,1,0,0,https://www.kushbreak.cl/kryptonian-bong-natural-glass-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/17255491/Bong_Kryptonian_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_2.png?1679515261
0.9241,187,kushbreak,5340,"Fat Candy Bong de Bonglab","Bongs",23,"Fat Candy Bong de Bonglab",25200,69194,"Aloe bong",39990,1.59,1,0,0,https://www.kushbreak.cl/aloe-bong-natural-glass-vidrio?similar_product=true,https://cdnx.jumpseller.com/kushbreak-growshop/image/17262058/Bong_Aloe_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_green.png?1679515262
0.9241,187,kushbreak,5340,"Fat Candy Bong de Bonglab","Bongs",23,"Fat Candy Bong de Bonglab",25200,69875,"Aloe bong",39990,1.59,1,0,0,https://www.kushbreak.cl/aloe-bong-natural-glass-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/17262058/Bong_Aloe_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_green.png?1679515262
0.9231,215,kushbreak,10289,"Calvo Glass Bong Monster 42cm","Bongs",2296,"Bong Recto Percolador Árbol 42cm de Calvo Glass",70000,69251,"Air Roots Bong",59990,1.17,0,0,0,https://www.kushbreak.cl/bong-air-roots-natural-glass,https://cdnx.jumpseller.com/kushbreak-growshop/image/3997091/Air_roots_bong_NaturalGlass.png?1679515243
0.9228,208,kushbreak,5520,"Bongbastic K276 Bonglab Doble Percolador | Bong Grande Boros","Bongs",2030,"Bonglab Bong K276 Bongbastic 45cm",67990,69211,"Kryptonian bong",99990,1.47,1,0,0,https://www.kushbreak.cl/kryptonian-bong-natural-glass-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/17255491/Bong_Kryptonian_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_2.png?1679515261
0.9226,187,kushbreak,5522,"Bong Mad Professor de Bonglab - GB The Green Brand","Bongs",2318,"Bong Mad Professor de Bonglab - GB The Green Brand",54000,69229,"Zafiro bong",39990,1.35,1,0,0,https://www.kushbreak.cl/zafiro-bong-natural-glass-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/17259731/Zafiro_bong_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile.png?1679515262
0.9214,173,kushbreak,5528,"Pocket Bell -Bonglab","Bongs",11383,"Mini Bong Pyrex Pocket Bell Bonglab | Bong Pequeño Chile",21000,69193,"Agatha bong",34990,1.67,1,0,0,https://www.kushbreak.cl/agatha-bong-natural-glass-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/17259700/Agatha_bong_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_yellow.png?1679515262
0.9214,214,kushbreak,5523,"Bong Pyrex 14cm White Bonglab | Rig Compacto de Vidrio Resis","Bongs",1561,"BongLab Bong A13 Nevis Rig White 14cm",29990,69211,"Kryptonian bong",99990,3.33,1,0,0,https://www.kushbreak.cl/kryptonian-bong-natural-glass-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/17255491/Bong_Kryptonian_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_2.png?1679515261
0.9211,191,kushbreak,5519,"Bong Big Blow","Bongs",2549,"Big Blow-Bonglab",66990,69211,"Kryptonian bong",99990,1.49,1,0,0,https://www.kushbreak.cl/kryptonian-bong-natural-glass-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/17255491/Bong_Kryptonian_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_2.png?1679515261
0.9209,177,kushbreak,5530,"The Sheikh 42Cm -Bonglab","Bongs",837,"Bong The Sheikh",44394,69194,"Aloe bong",39990,1.11,1,0,0,https://www.kushbreak.cl/aloe-bong-natural-glass-vidrio?similar_product=true,https://cdnx.jumpseller.com/kushbreak-growshop/image/17262058/Bong_Aloe_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_green.png?1679515262
0.9209,177,kushbreak,5530,"The Sheikh 42Cm -Bonglab","Bongs",837,"Bong The Sheikh",44394,69875,"Aloe bong",39990,1.11,1,0,0,https://www.kushbreak.cl/aloe-bong-natural-glass-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/17262058/Bong_Aloe_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_green.png?1679515262
0.92,237,kushbreak,5519,"Bong Big Blow","Bongs",2549,"Big Blow-Bonglab",66990,69251,"Air Roots Bong",59990,1.12,0,0,0,https://www.kushbreak.cl/bong-air-roots-natural-glass,https://cdnx.jumpseller.com/kushbreak-growshop/image/3997091/Air_roots_bong_NaturalGlass.png?1679515243
0.9188,203,kushbreak,5523,"Bong Pyrex 14cm White Bonglab | Rig Compacto de Vidrio Resis","Bongs",2595,"NEVIS RIG WHITE WHITE- Bonglab",27990,69186,"Smoked Ice bong",44990,1.61,0,0,1,https://www.kushbreak.cl/smoked-ice-bong-natural-glass-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/17256066/Bong_Smoked_ice_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_2.png?1679515261
0.9184,170,kushbreak,5520,"Bongbastic K276 Bonglab Doble Percolador | Bong Grande Boros","Bongs",2030,"Bonglab Bong K276 Bongbastic 45cm",67990,69194,"Aloe bong",39990,1.7,1,0,0,https://www.kushbreak.cl/aloe-bong-natural-glass-vidrio?similar_product=true,https://cdnx.jumpseller.com/kushbreak-growshop/image/17262058/Bong_Aloe_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_green.png?1679515262
0.9173,226,kushbreak,5535,"Bong Color Cube Bonglab Azul y Verde | Bong Compacto","Bongs",2605,"Color Cube-Bonglab",23990,69186,"Smoked Ice bong",44990,1.88,0,0,1,https://www.kushbreak.cl/smoked-ice-bong-natural-glass-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/17256066/Bong_Smoked_ice_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_2.png?1679515261
0.9172,221,kushbreak,5341,"Bong Jelly Drop Bonglab | Bong de Vidrio Compacto y Resisten","Bongs",843,"Bong Jelly Drop | PIRANHA",26991,69186,"Smoked Ice bong",44990,1.67,0,0,1,https://www.kushbreak.cl/smoked-ice-bong-natural-glass-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/17256066/Bong_Smoked_ice_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_2.png?1679515261
0.9156,223,kushbreak,5777,"Little Buchner-Bonglab","Bongs",844,"Bong Little Buchner",20691,69201,"Bong Cobra",69990,3.38,1,0,0,https://www.kushbreak.cl/bong-vidrio-cobra-natural-glass,https://cdnx.jumpseller.com/kushbreak-growshop/image/2552663/cobra.jpg?1679515176
0.9128,170,kushbreak,5528,"Pocket Bell -Bonglab","Bongs",847,"Bong Pocket Bell",19192,69157,"Ant hill bong",34990,1.82,1,0,0,https://www.kushbreak.cl/ant-hill-bong-natural-glass-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/17259745/Ant_hill_bong_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_2.png?1741903153
0.9106,219,kushbreak,5341,"Bong Jelly Drop Bonglab | Bong de Vidrio Compacto y Resisten","Bongs",1583,"Bonglab Bong Jelly Drop 20cm",29990,69202,"Jellyfish Bong",59990,2,0,0,0,https://www.kushbreak.cl/bong-vidrio-jellyfish-natural-glass,https://cdnx.jumpseller.com/kushbreak-growshop/image/3997294/Jellyfish_bong_NaturalGlass_1.jpg?1679515244
0.9096,206,kushbreak,5523,"Bong Pyrex 14cm White Bonglab | Rig Compacto de Vidrio Resis","Bongs",2595,"NEVIS RIG WHITE WHITE- Bonglab",27990,69157,"Ant hill bong",34990,1.25,1,0,0,https://www.kushbreak.cl/ant-hill-bong-natural-glass-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/17259745/Ant_hill_bong_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_2.png?1741903153
0.9078,220,kushbreak,10218,"Bonglab Handy Rig 14 cm – Rig Compacto Borosilicato para Ext","Bongs",13278,"Bonglab Bong Handy Rig 14cm",30990,69216,"Pebble bong",24990,1.24,1,0,0,https://www.kushbreak.cl/pebble-bong-natural-glass-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/17259709/Pebble_bong_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_black.png?1679515262
0.9072,226,kushbreak,10718,"Bonglab Atrapa Cenizas Slits Macho 18mm 90°","Repuestos para bongs y vaporizadores",13155,"Bonglab Atrapa cenizas Slits macho 18mm 90°",29990,69143,"Pulsar Barb Fire H2O",149990,5,1,0,0,https://www.kushbreak.cl/pulsar-barb-fire-h2o,https://cdnx.jumpseller.com/kushbreak-growshop/image/58221373/pulsar-barb-fire-h2o__4_.jpg?1733939330
0.9069,241,kushbreak,10718,"Bonglab Atrapa Cenizas Slits Macho 18mm 90°","Repuestos para bongs y vaporizadores",34638,"Bonglab Atrapa cenizas Slits macho 18mm 90° - Morado",29990,69194,"Aloe bong",39990,1.33,1,0,0,https://www.kushbreak.cl/aloe-bong-natural-glass-vidrio?similar_product=true,https://cdnx.jumpseller.com/kushbreak-growshop/image/17262058/Bong_Aloe_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_green.png?1679515262
0.9069,241,kushbreak,10718,"Bonglab Atrapa Cenizas Slits Macho 18mm 90°","Repuestos para bongs y vaporizadores",34638,"Bonglab Atrapa cenizas Slits macho 18mm 90° - Morado",29990,69875,"Aloe bong",39990,1.33,1,0,0,https://www.kushbreak.cl/aloe-bong-natural-glass-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/17262058/Bong_Aloe_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_green.png?1679515262
0.9061,157,kushbreak,5518,"Bong The Trash","Bongs",31571,"The Trash Big Logo-Bonglab - Verde azulado",59990,69194,"Aloe bong",39990,1.5,1,0,0,https://www.kushbreak.cl/aloe-bong-natural-glass-vidrio?similar_product=true,https://cdnx.jumpseller.com/kushbreak-growshop/image/17262058/Bong_Aloe_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_green.png?1679515262
0.9061,157,kushbreak,5518,"Bong The Trash","Bongs",31571,"The Trash Big Logo-Bonglab - Verde azulado",59990,69875,"Aloe bong",39990,1.5,1,0,0,https://www.kushbreak.cl/aloe-bong-natural-glass-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/17262058/Bong_Aloe_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_green.png?1679515262
0.9058,243,kushbreak,5777,"Little Buchner-Bonglab","Bongs",74,"Little Buchner-Bonglab",22990,69202,"Jellyfish Bong",59990,2.61,0,0,0,https://www.kushbreak.cl/bong-vidrio-jellyfish-natural-glass,https://cdnx.jumpseller.com/kushbreak-growshop/image/3997294/Jellyfish_bong_NaturalGlass_1.jpg?1679515244
0.905,179,kushbreak,5340,"Fat Candy Bong de Bonglab","Bongs",23,"Fat Candy Bong de Bonglab",25200,69186,"Smoked Ice bong",44990,1.79,0,0,1,https://www.kushbreak.cl/smoked-ice-bong-natural-glass-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/17256066/Bong_Smoked_ice_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_2.png?1679515261
0.9047,167,kushbreak,5519,"Bong Big Blow","Bongs",2549,"Big Blow-Bonglab",66990,69194,"Aloe bong",39990,1.68,1,0,0,https://www.kushbreak.cl/aloe-bong-natural-glass-vidrio?similar_product=true,https://cdnx.jumpseller.com/kushbreak-growshop/image/17262058/Bong_Aloe_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_green.png?1679515262
0.9047,167,kushbreak,5519,"Bong Big Blow","Bongs",2549,"Big Blow-Bonglab",66990,69875,"Aloe bong",39990,1.68,1,0,0,https://www.kushbreak.cl/aloe-bong-natural-glass-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/17262058/Bong_Aloe_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_green.png?1679515262
0.9041,240,kushbreak,5529,"R3 Mini-Bonglab","Bongs",2016,"BongLab Bong R3 Mini 10.5cm",21241,69202,"Jellyfish Bong",59990,2.82,0,0,0,https://www.kushbreak.cl/bong-vidrio-jellyfish-natural-glass,https://cdnx.jumpseller.com/kushbreak-growshop/image/3997294/Jellyfish_bong_NaturalGlass_1.jpg?1679515244
0.903,171,kushbreak,5777,"Little Buchner-Bonglab","Bongs",74,"Little Buchner-Bonglab",22990,69194,"Aloe bong",39990,1.74,1,0,0,https://www.kushbreak.cl/aloe-bong-natural-glass-vidrio?similar_product=true,https://cdnx.jumpseller.com/kushbreak-growshop/image/17262058/Bong_Aloe_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_green.png?1679515262
0.9028,220,kushbreak,10218,"Bonglab Handy Rig 14 cm – Rig Compacto Borosilicato para Ext","Bongs",2297,"Bonglab Handy Rig 14 cm – Rig Compacto Borosilicato para Ext",22900,69143,"Pulsar Barb Fire H2O",149990,6.55,1,0,0,https://www.kushbreak.cl/pulsar-barb-fire-h2o,https://cdnx.jumpseller.com/kushbreak-growshop/image/58221373/pulsar-barb-fire-h2o__4_.jpg?1733939330
0.9026,228,kushbreak,5341,"Bong Jelly Drop Bonglab | Bong de Vidrio Compacto y Resisten","Bongs",843,"Bong Jelly Drop | PIRANHA",26991,69201,"Bong Cobra",69990,2.59,1,0,0,https://www.kushbreak.cl/bong-vidrio-cobra-natural-glass,https://cdnx.jumpseller.com/kushbreak-growshop/image/2552663/cobra.jpg?1679515176
0.9026,236,kushbreak,5773,"Classic Ice 26Cm-Bonglab","Bongs",80,"Classic Ice 26Cm-Bonglab",22990,69251,"Air Roots Bong",59990,2.61,0,0,0,https://www.kushbreak.cl/bong-air-roots-natural-glass,https://cdnx.jumpseller.com/kushbreak-growshop/image/3997091/Air_roots_bong_NaturalGlass.png?1679515243
0.9023,154,kushbreak,5777,"Little Buchner-Bonglab","Bongs",844,"Bong Little Buchner",20691,69186,"Smoked Ice bong",44990,2.17,0,0,1,https://www.kushbreak.cl/smoked-ice-bong-natural-glass-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/17256066/Bong_Smoked_ice_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_2.png?1679515261
0.9023,209,kushbreak,5773,"Classic Ice 26Cm-Bonglab","Bongs",2317,"Bong Pyrex Classic resistente y de calidad",30000,69204,"Pineapple Bong",99990,3.33,0,0,0,https://www.kushbreak.cl/bong-vidrio-pineapple-natural-glass,https://cdnx.jumpseller.com/kushbreak-growshop/image/3997301/Pineapple_bong_NaturalGlass_1.png?1679515243
0.9022,189,kushbreak,5535,"Bong Color Cube Bonglab Azul y Verde | Bong Compacto","Bongs",2605,"Color Cube-Bonglab",23990,69157,"Ant hill bong",34990,1.46,1,0,0,https://www.kushbreak.cl/ant-hill-bong-natural-glass-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/17259745/Ant_hill_bong_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_2.png?1741903153
0.9015,213,kushbreak,10107,"Banger Regular Full Weld 14 mm Calvo Glass","Accesorios de extraccion",14169,"Banger Regular Full Weld 14mm",18261,69095,"Banger 14mm",12990,1.41,1,0,1,https://www.kushbreak.cl/banger-14mm-bong-rosin,https://cdnx.jumpseller.com/kushbreak-growshop/image/34248107/Banger_14mm_cuarzo_bong_extracciones_repuesto.png?1681850709
0.9011,204,kushbreak,5529,"R3 Mini-Bonglab","Bongs",840,"Bong R3 Mini",19593,69177,"Pulsar Hammer Glycerin Pipa Wax",49990,2.55,1,0,0,https://www.kushbreak.cl/pulsar-hammer-glycerin-pipa-wax,https://cdnx.jumpseller.com/kushbreak-growshop/image/58195749/pulsar-hammer-glycerin-pipa-para-wax.jpg?1733939606
